,C10,SVEC,RAW
0,0.062028162,0.72816885,0.20980294
1,0.1271007,0.4652791,0.40762022
2,0.3410543,0.58807296,0.07087273
3,0.42218158,0.46077475,0.11704366
4,0.10275814,0.22748773,0.66975415
5,0.14859197,0.7849463,0.06646176
6,0.123239286,0.72591233,0.15084834
7,0.79538906,0.09282785,0.11178308
8,0.74523115,0.15684538,0.097923435
9,0.4955097,0.10104099,0.40344924
10,0.17274636,0.081118576,0.746135
11,0.2069434,0.6395162,0.15354037
12,0.5033635,0.41169754,0.08493899
13,0.5287384,0.34463426,0.12662736
14,0.21527004,0.4471592,0.3375707
15,0.6145979,0.064246364,0.32115567
16,0.5067972,0.3006812,0.19252156
17,0.40749127,0.35676172,0.23574705
18,0.11159726,0.42833546,0.46006727
19,0.1781632,0.088961065,0.73287576
20,0.3298307,0.19296968,0.4771996
21,0.29146168,0.6168387,0.09169968
22,0.17845859,0.31315053,0.50839084
23,0.82280195,0.09787657,0.07932147
24,0.15077256,0.56293684,0.28629065
25,0.823493,0.08523406,0.091272905
26,0.13661599,0.4573077,0.4060763
27,0.19566995,0.70347834,0.10085167
28,0.15212414,0.6013891,0.24648675
29,0.0974157,0.09674112,0.8058432
30,0.14550717,0.7764786,0.07801427
31,0.07674545,0.81167126,0.11158332
32,0.24059294,0.35088712,0.4085199
33,0.7816989,0.12484848,0.09345262
34,0.49252257,0.097042546,0.41043487
35,0.32269317,0.6023375,0.07496933
36,0.27362758,0.636834,0.08953839
37,0.68903863,0.07835684,0.23260449
38,0.14674538,0.1103788,0.74287575
39,0.07522275,0.22099073,0.7037865
40,0.43838412,0.18936647,0.37224945
41,0.07837027,0.56209004,0.35953966
42,0.6823684,0.22007492,0.09755664
43,0.6826268,0.18195425,0.13541898
44,0.6038252,0.09324758,0.3029272
45,0.77815855,0.12713395,0.0947075
46,0.56832784,0.12946957,0.3022026
47,0.6427216,0.08480748,0.27247092
48,0.083288535,0.584986,0.33172548
49,0.0795384,0.8221574,0.098304234
50,0.44106197,0.4768925,0.08204548
51,0.08252737,0.3499309,0.5675417
52,0.09888782,0.41072997,0.49038213
53,0.067678235,0.75889516,0.17342657
54,0.5645067,0.33011338,0.10537991
55,0.28952035,0.34410307,0.36637655
56,0.089833245,0.8316054,0.07856138
57,0.14111021,0.78236157,0.076528214
58,0.21640287,0.14841571,0.6351814
59,0.17516479,0.73473746,0.09009773
60,0.23220927,0.69631594,0.071474776
61,0.3887029,0.52471054,0.08658658
62,0.55703187,0.30761942,0.13534874
63,0.71164274,0.18631934,0.102037884
64,0.27767584,0.23286477,0.48945943
65,0.09844886,0.13295212,0.76859903
66,0.36994925,0.54490805,0.08514274
67,0.08944896,0.5364483,0.37410277
68,0.09365921,0.34653628,0.5598045
69,0.53152674,0.37152416,0.096949056
70,0.33210993,0.5537811,0.11410894
71,0.07816701,0.8189708,0.102862224
72,0.6658582,0.24834183,0.08579993
73,0.43139225,0.12532932,0.44327837
74,0.26990482,0.66095006,0.069145165
75,0.073930606,0.5631391,0.36293024
76,0.1558999,0.07132798,0.7727721
77,0.30908963,0.42282915,0.26808125
78,0.45383587,0.1305276,0.41563648
79,0.18254119,0.5783447,0.23911415
80,0.26677048,0.07033191,0.6628976
81,0.77103144,0.09301676,0.13595174
82,0.3003884,0.07546994,0.6241417
83,0.8253883,0.0810134,0.09359833
84,0.42889217,0.11396452,0.45714337
85,0.44903755,0.4261747,0.12478777
86,0.0728805,0.17768973,0.74942976
87,0.68163335,0.23529473,0.08307193
88,0.08538499,0.7148635,0.1997515
89,0.1808196,0.41630828,0.4028721
90,0.105655625,0.80431604,0.09002832
91,0.81347436,0.063397445,0.12312817
92,0.0917582,0.78583604,0.1224058
93,0.6159995,0.25424176,0.1297587
94,0.5973899,0.30063856,0.10197159
95,0.11637576,0.32971713,0.55390716
96,0.5416539,0.3250578,0.13328837
97,0.08101187,0.20811512,0.710873
98,0.19787289,0.23813064,0.56399643
99,0.11256237,0.81317604,0.0742616
100,0.25033617,0.07508921,0.6745746
101,0.08341275,0.10237338,0.8142139
102,0.5127432,0.08937917,0.39787757
103,0.1387097,0.77120984,0.09008049
104,0.7100342,0.2130333,0.07693252
105,0.18111199,0.53491616,0.28397185
106,0.27322492,0.61598283,0.11079224
107,0.07401559,0.5262184,0.399766
108,0.12276614,0.16496412,0.71226966
109,0.40652514,0.41944018,0.1740347
110,0.6799241,0.1741729,0.14590296
111,0.06461421,0.7863697,0.14901614
112,0.20271547,0.70633155,0.09095302
113,0.68973505,0.19533457,0.114930406
114,0.7762584,0.11090634,0.11283525
115,0.14529005,0.7757364,0.07897352
116,0.102990635,0.2741535,0.6228559
117,0.7177048,0.070718445,0.21157676
118,0.78148264,0.13530909,0.08320826
119,0.11091434,0.2451766,0.6439091
120,0.5367297,0.104024544,0.35924575
121,0.543994,0.24616282,0.2098432
122,0.35780188,0.4997604,0.14243776
123,0.18517128,0.26763517,0.5471935
124,0.18130217,0.47231397,0.3463839
125,0.095194876,0.1438431,0.76096195
126,0.35439777,0.21839422,0.427208
127,0.30139384,0.26090705,0.43769908
128,0.50646734,0.088183396,0.40534925
129,0.07978854,0.83977634,0.08043515
130,0.08587793,0.6409699,0.2731522
131,0.097393446,0.11278901,0.7898176
132,0.08233745,0.23213363,0.68552893
133,0.12520501,0.15036093,0.72443414
134,0.17344724,0.071414165,0.7551386
135,0.49035886,0.40294117,0.10670004
136,0.7221862,0.17225786,0.10555592
137,0.4466826,0.094008185,0.45930925
138,0.18640019,0.7178771,0.09572267
139,0.1358083,0.59531146,0.26888025
