,CCC,RMSE,CORR
0,0.8928741408348662,0.0935426944699108,0.9178617039722401
1,0.88761049384924,0.09734006758308446,0.9048990647453301
2,0.9043398611090925,0.08925569459987781,0.9222138641933582
3,0.8891308695636307,0.09468700035781505,0.9122218887758179
4,0.8669111077478968,0.10344262446144922,0.8895963535831739
5,0.9051424795620703,0.08749192548558482,0.9209729551323393
6,0.8831786930205138,0.09799960184115918,0.9144813899322162
7,0.8930709745054803,0.0979326015974217,0.9225142276867239
8,0.8835186719635373,0.09798790760406217,0.9159251186932328
9,0.8917674165218428,0.0954727903653248,0.9086135520640408
10,0.8939671466942972,0.09386692487136657,0.9136726765504868
11,0.8877798660112338,0.09713375215828676,0.9157060474580463
12,0.8900472248077621,0.09314600959295564,0.9132583469352119
13,0.9122238530449307,0.08805508030573747,0.9328211210244913
14,0.8939132465429336,0.09451416304324846,0.9258332686047188
15,0.8609217926047471,0.10795351172760734,0.9068712599301529
16,0.8962283106492923,0.09088676649014499,0.9182443870857069
17,0.8749363122403329,0.10284682855799888,0.9115876937105655
18,0.8812187129258401,0.10143593542581222,0.9123634876638367
19,0.8927542832597434,0.09500250135456083,0.9171650213438125
