,CCC,RMSE,CORR
0,0.9658839752784826,0.024814501926196584,0.9666231905989346
1,0.9620516445478609,0.02610281494576029,0.9624180553824244
2,0.9633953027164694,0.025617073515638925,0.9635260012689906
3,0.9614522933727043,0.026131699566189992,0.9621331531779612
4,0.9594905494736845,0.026751202319943518,0.9600655818927092
5,0.9558803557426936,0.02757036454763195,0.9562363046016852
6,0.9594798452299667,0.026398143895057298,0.9597556870833164
7,0.9597178748623203,0.026653179357724394,0.9604289837377471
8,0.9604252922416033,0.026343886280219653,0.9607777233965206
9,0.9601714772243521,0.02574610815001901,0.9617123241733894
10,0.955628990372175,0.02742659331682459,0.956040711438216
11,0.9656144400540179,0.024867114053670043,0.9662022921373228
12,0.9602929428211644,0.026546025097977367,0.9612460321520846
13,0.9592033137622155,0.026761705485331466,0.9599707907502596
14,0.9597543552443291,0.02681279929649271,0.9600133329614668
15,0.9641484809079317,0.025428608476418323,0.9651859862130993
16,0.9601332221276146,0.026104874868826716,0.9606003058369723
17,0.9609013027867616,0.025780967912561032,0.9616451848859016
18,0.9584439941525744,0.027323160666671363,0.9586683608999673
19,0.9602732798490375,0.026728372335575276,0.9604920588527792
