,G1,S,G2
0,0.45793355,0.20416136,0.33790508
1,0.3399587,0.36428192,0.2957594
2,0.30573004,0.4348298,0.2594401
3,0.32459,0.45875317,0.21665691
4,0.4184512,0.28528526,0.29626355
5,0.109340526,0.45155978,0.43909976
6,0.35426375,0.3005663,0.34516993
7,0.27718505,0.48303154,0.23978338
8,0.37497154,0.32274526,0.30228317
9,0.20639874,0.4390006,0.3546006
10,0.15814392,0.21627946,0.6255766
11,0.1440511,0.14329545,0.71265346
12,0.13195081,0.47983694,0.38821223
13,0.38934815,0.26730973,0.3433421
14,0.29622346,0.506658,0.19711857
15,0.4259912,0.16339979,0.41060904
16,0.4155023,0.3030689,0.2814288
17,0.27115035,0.075854205,0.6529954
18,0.35022038,0.35547164,0.29430798
19,0.12502527,0.15092324,0.7240515
20,0.37008223,0.3757508,0.25416702
21,0.404316,0.28723538,0.30844858
22,0.30446365,0.36776403,0.3277723
23,0.50365824,0.07094845,0.42539334
24,0.18859166,0.42105678,0.39035153
25,0.39862558,0.3110403,0.2903341
26,0.38336435,0.3514065,0.26522917
27,0.48600063,0.13977182,0.37422758
28,0.349108,0.09987815,0.5510138
29,0.29605564,0.4382682,0.2656761
30,0.3652549,0.35776097,0.27698413
31,0.14117868,0.3897722,0.4690491
32,0.27679136,0.4943561,0.22885248
33,0.35228065,0.31687394,0.3308454
34,0.3504313,0.38159055,0.26797816
35,0.27105367,0.49114785,0.23779848
36,0.32522148,0.36473957,0.31003895
37,0.41250128,0.2398647,0.34763408
38,0.36642742,0.35882753,0.27474508
39,0.4448186,0.22597884,0.3292026
40,0.1245865,0.36851528,0.50689816
41,0.35978085,0.033040494,0.6071787
42,0.31203562,0.47814944,0.20981488
43,0.1871924,0.44203892,0.37076873
44,0.3387644,0.41410068,0.24713495
45,0.37782156,0.31844997,0.30372852
46,0.2465442,0.44657063,0.30688515
47,0.12896776,0.3855485,0.4854837
48,0.3722947,0.3875456,0.2401597
49,0.33706778,0.37125728,0.2916749
50,0.39543512,0.22226602,0.38229883
51,0.15821318,0.48813745,0.35364932
52,0.14622237,0.5162601,0.33751756
53,0.2513886,0.06504858,0.6835628
54,0.16575289,0.43192986,0.40231732
55,0.12962331,0.2263803,0.64399636
56,0.28325415,0.47530523,0.2414406
57,0.46267098,0.14469555,0.39263344
58,0.37292847,0.35613254,0.27093905
59,0.2859186,0.50833666,0.20574476
60,0.38851961,0.31166846,0.29981196
61,0.23790933,0.516285,0.2458057
62,0.36758554,0.39347494,0.23893948
63,0.27509153,0.37718683,0.34772167
64,0.40337068,0.19884594,0.3977834
65,0.35239124,0.3268013,0.32080743
66,0.16428733,0.54674983,0.2889628
67,0.2905891,0.44035825,0.26905265
68,0.25218597,0.3625711,0.38524288
69,0.49606675,0.09495485,0.40897837
70,0.09623003,0.3983795,0.5053905
71,0.16517437,0.3804498,0.4543758
72,0.31779402,0.45377475,0.2284312
73,0.42795286,0.15611897,0.41592816
74,0.3610763,0.32776716,0.31115654
75,0.33081293,0.44551763,0.22366944
76,0.47846827,0.1567306,0.3648011
77,0.3823589,0.34233546,0.2753056
78,0.32743785,0.12246256,0.5500996
79,0.37602168,0.30822408,0.31575423
80,0.41246194,0.28195703,0.3055811
81,0.35101065,0.34814847,0.30084088
82,0.4845584,0.06790109,0.4475405
83,0.2018624,0.52951837,0.26861924
84,0.42566612,0.24359751,0.33073634
85,0.13191774,0.50447243,0.36360982
86,0.35328254,0.36760676,0.27911073
87,0.31772187,0.47269163,0.20958649
88,0.33483806,0.3582703,0.3068917
89,0.21932931,0.50569075,0.27497992
90,0.37994772,0.36069664,0.2593557
91,0.47496325,0.15670423,0.3683326
92,0.3142495,0.37476096,0.31098956
93,0.42218086,0.26105785,0.31676126
94,0.13947389,0.55435795,0.30616817
95,0.34378862,0.25795078,0.39826062
96,0.38417348,0.31462634,0.30120024
97,0.20935711,0.4682478,0.3223951
98,0.47787732,0.16102265,0.3611
99,0.36673382,0.39504555,0.23822065
100,0.35873303,0.32891312,0.31235388
101,0.19558933,0.4469364,0.3574743
102,0.36327052,0.37518263,0.26154682
103,0.38336435,0.3514065,0.26522917
104,0.4487783,0.18279211,0.3684296
105,0.41380557,0.27652055,0.30967385
106,0.35408035,0.357322,0.2885976
107,0.32317224,0.14215013,0.5346776
108,0.30647337,0.377574,0.31595263
109,0.4845584,0.06790109,0.4475405
110,0.3004484,0.48536468,0.21418689
