,G1,S,G2
0,0.40630284,0.2801465,0.31355062
1,0.33859828,0.38497257,0.2764291
2,0.302524,0.43416613,0.2633099
3,0.3774037,0.341114,0.28148225
4,0.34992075,0.37871546,0.27136377
5,0.30377898,0.44122747,0.25499353
6,0.41735464,0.26421985,0.31842548
7,0.092184395,0.18173157,0.726084
8,0.48558512,0.01942628,0.49498856
9,0.42329037,0.2324606,0.34424898
10,0.36377075,0.32446247,0.31176677
11,0.15935981,0.5019332,0.33870694
12,0.28419486,0.23860855,0.47719663
13,0.45929956,0.19833867,0.34236175
14,0.21476404,0.33731592,0.44792005
15,0.4684535,0.14512062,0.38642588
16,0.38154867,0.022400724,0.5960506
17,0.31759763,0.41740283,0.26499948
18,0.38529807,0.19586296,0.418839
19,0.09682318,0.47863403,0.42454278
20,0.31168577,0.3976244,0.29068983
21,0.39154658,0.25109568,0.35735774
22,0.43777168,0.2221935,0.34003478
23,0.44406617,0.18177511,0.3741587
24,0.37530595,0.314334,0.31036007
25,0.37017715,0.3287937,0.3010291
26,0.2691932,0.36729255,0.36351418
27,0.43234408,0.11331241,0.45434353
28,0.4779369,0.15255627,0.3695069
29,0.3737159,0.3151702,0.31111392
30,0.41345638,0.20403796,0.38250563
31,0.32629606,0.37482432,0.29887962
32,0.3594374,0.31425992,0.32630262
33,0.33230492,0.40194815,0.26574692
34,0.121590115,0.52470505,0.35370484
35,0.3617917,0.030993711,0.60721457
36,0.31807384,0.3842381,0.29768804
37,0.25451395,0.48092008,0.2645659
38,0.5086911,0.041029956,0.45027894
39,0.3510764,0.36350903,0.2854146
40,0.44850406,0.18698072,0.36451516
41,0.24190639,0.37490374,0.38318992
42,0.33965924,0.035534017,0.62480676
43,0.17417745,0.52238053,0.30344197
44,0.34234017,0.38231957,0.2753403
45,0.3397542,0.38934946,0.27089635
46,0.2392759,0.3830811,0.377643
47,0.49508283,0.100723594,0.40419352
48,0.35716847,0.36193314,0.28089836
49,0.23811434,0.44502252,0.31686315
50,0.47467545,0.16377434,0.36155024
51,0.32475212,0.3995795,0.27566838
52,0.36085516,0.35489556,0.28424925
53,0.07626304,0.32430193,0.599435
54,0.38641146,0.31309035,0.30049822
55,0.26295677,0.45831963,0.27872357
56,0.31425917,0.40460935,0.28113148
57,0.20884953,0.39681295,0.39433748
58,0.40635794,0.10705877,0.48658332
59,0.4412201,0.17704032,0.38173953
60,0.36897945,0.3479508,0.28306973
61,0.3360691,0.3649752,0.29895565
62,0.49326915,0.14338161,0.36334917
63,0.3862612,0.3285357,0.28520307
64,0.34396762,0.37307754,0.28295487
65,0.40815163,0.28273436,0.30911395
66,0.3410137,0.33362794,0.32535836
67,0.31620622,0.4148953,0.26889846
68,0.31654003,0.3658099,0.3176501
69,0.3264195,0.3883221,0.28525844
70,0.27223343,0.3927488,0.3350178
71,0.116209455,0.116590075,0.76720047
72,0.31946316,0.031455673,0.64908123
73,0.13111337,0.20610663,0.66278
74,0.5331991,0.03369999,0.43310097
75,0.53433585,0.04334969,0.4223145
76,0.32292438,0.41120812,0.26586744
77,0.101244666,0.46738374,0.43137157
78,0.35755965,0.33267012,0.3097702
79,0.43529814,0.25871488,0.30598706
80,0.24986537,0.027674794,0.7224598
81,0.3638537,0.35673642,0.2794099
82,0.1148395,0.45770976,0.42745075
83,0.3244422,0.3690602,0.30649763
84,0.30921337,0.41079053,0.2799961
85,0.2818965,0.031986184,0.68611723
86,0.23543814,0.03543342,0.7291284
87,0.42519903,0.27436763,0.30043334
88,0.3448601,0.36170882,0.293431
89,0.2889945,0.41867983,0.29232568
90,0.35816026,0.34409812,0.29774165
91,0.16531259,0.52873945,0.30594802
92,0.14126213,0.4944083,0.36432955
93,0.33404258,0.33130088,0.3346566
94,0.41765496,0.29288748,0.2894576
95,0.12026461,0.52019805,0.3595373
96,0.2870358,0.45566726,0.25729698
97,0.44993296,0.12924688,0.42082012
98,0.17019808,0.53327453,0.29652742
