,G1,S,G2
0,0.30321845,0.47135264,0.22542891
1,0.45790294,0.19068798,0.35140908
2,0.4060905,0.29134858,0.30256093
3,0.44705838,0.21260935,0.3403323
4,0.44949603,0.12264897,0.42785498
5,0.3028743,0.44407704,0.25304872
6,0.35680735,0.3539782,0.28921446
7,0.3356783,0.35701898,0.3073027
8,0.23567858,0.41375616,0.3505653
9,0.39520818,0.30273965,0.3020522
10,0.22313312,0.12585747,0.6510094
11,0.31931338,0.41293192,0.26775476
12,0.31049842,0.10988806,0.5796135
13,0.38205948,0.04022777,0.5777127
14,0.42277953,0.29235986,0.2848606
15,0.24996366,0.25919065,0.49084565
16,0.33295503,0.35027704,0.3167679
17,0.34971598,0.3785834,0.2717006
18,0.47294408,0.14922461,0.3778313
19,0.3201776,0.33680066,0.34302172
20,0.1896335,0.4022256,0.40814087
21,0.40406808,0.29248652,0.30344537
22,0.37710124,0.31997988,0.30291888
23,0.17973569,0.5198587,0.30040562
24,0.17965767,0.4217346,0.39860773
25,0.15357648,0.47228223,0.37414128
26,0.34785503,0.36333582,0.28880912
27,0.49555686,0.13872075,0.36572236
28,0.33589882,0.40212005,0.26198113
29,0.21853434,0.49598047,0.2854852
30,0.4282491,0.237901,0.3338499
31,0.34526077,0.40667936,0.24805984
32,0.4343683,0.12576617,0.43986553
33,0.11463757,0.1784563,0.7069061
34,0.11027934,0.4425389,0.44718173
35,0.19245893,0.21357499,0.5939661
36,0.16050546,0.46724322,0.3722513
37,0.14730045,0.5280753,0.32462427
38,0.30799085,0.3840157,0.30799347
39,0.28810164,0.45097706,0.26092133
40,0.39064503,0.33461416,0.2747408
41,0.50193,0.11011241,0.38795766
42,0.21840931,0.2859811,0.49560955
43,0.39723614,0.27095252,0.33181137
44,0.226578,0.48573327,0.2876887
45,0.3610151,0.37997058,0.25901428
46,0.31458527,0.37935153,0.30606315
47,0.47066417,0.17786035,0.35147545
48,0.39999986,0.27353168,0.32646853
49,0.18568805,0.51477355,0.29953837
50,0.31526423,0.4093116,0.27542418
51,0.17775159,0.12754597,0.69470245
52,0.30444607,0.37262285,0.32293105
53,0.47991362,0.028996916,0.49108943
54,0.27646297,0.51079804,0.21273899
55,0.25600296,0.41993046,0.32406655
56,0.35063845,0.37368783,0.2756737
57,0.488855,0.06644939,0.4446956
58,0.27168223,0.36331618,0.36500162
59,0.35135844,0.30624434,0.34239727
60,0.47161084,0.18956614,0.338823
61,0.4744636,0.16429211,0.3612443
62,0.53518623,0.03965942,0.42515436
63,0.33277392,0.41695154,0.25027457
64,0.4708206,0.13046427,0.39871514
65,0.26474762,0.46792498,0.26732746
66,0.2107244,0.48570487,0.30357072
67,0.45220163,0.13362233,0.41417602
68,0.32919496,0.42205915,0.24874589
69,0.43891823,0.22720957,0.33387223
70,0.25134635,0.5240802,0.22457342
71,0.23957726,0.50859,0.25183278
72,0.23859307,0.5251701,0.23623681
73,0.3501037,0.3392687,0.31062755
74,0.3938811,0.31564632,0.29047257
75,0.38293722,0.32331163,0.29375112
76,0.1609248,0.51069283,0.32838237
77,0.36710516,0.30242848,0.33046636
78,0.47355455,0.12132057,0.4051249
79,0.24996366,0.25919065,0.49084565
80,0.37927762,0.29440498,0.32631743
81,0.24795292,0.4378922,0.31415486
82,0.45624718,0.17001808,0.37373474
83,0.29309708,0.44672728,0.26017568
84,0.48993585,0.14570889,0.36435533
85,0.37018454,0.3529718,0.2768437
86,0.3571196,0.31298175,0.32989863
87,0.4242459,0.22168167,0.35407242
88,0.4527997,0.2178059,0.32939437
89,0.44192785,0.25343576,0.30463642
90,0.43000922,0.2132614,0.35672936
91,0.37053755,0.36872366,0.2607388
92,0.14593214,0.42442572,0.42964214
93,0.11492009,0.47477567,0.41030425
94,0.30607668,0.04721693,0.64670634
95,0.40772343,0.2924972,0.2997794
96,0.2277224,0.35791358,0.414364
97,0.3916445,0.28390852,0.324447
98,0.36618236,0.32412672,0.3096909
99,0.10127724,0.44191298,0.45680982
100,0.40205762,0.2829857,0.31495672
101,0.38595363,0.32653657,0.28750977
102,0.19394833,0.205139,0.6009127
103,0.28168014,0.045016885,0.673303
104,0.40835693,0.29017264,0.30147037
105,0.40039545,0.29628858,0.303316
106,0.10131719,0.37034732,0.5283355
107,0.2939241,0.47693226,0.22914366
108,0.32957122,0.430156,0.24027273
109,0.52995104,0.045173585,0.42487532
110,0.33616063,0.34517303,0.31866634
111,0.37997112,0.30772394,0.31230494
112,0.37885153,0.2702643,0.35088414
113,0.37214974,0.32906938,0.2987809
114,0.3256111,0.43048635,0.24390255
115,0.17583194,0.4049518,0.41921622
116,0.23380442,0.053410165,0.7127854
117,0.41038784,0.24244641,0.3471658
118,0.34598523,0.07384062,0.58017415
119,0.22565894,0.5068744,0.2674667
120,0.34225306,0.397041,0.26070595
121,0.25423208,0.36047852,0.3852894
122,0.24653949,0.31999677,0.4334637
123,0.4421227,0.2317431,0.3261342
124,0.4144855,0.2541428,0.33137164
125,0.15429445,0.5333957,0.31230986
126,0.39693174,0.30528486,0.29778337
127,0.30896676,0.050650176,0.64038306
128,0.46179262,0.12005639,0.41815096
129,0.3017009,0.4425522,0.25574687
130,0.27308863,0.46758142,0.25932994
131,0.38904873,0.30766127,0.30329
132,0.47345027,0.09607552,0.43047422
133,0.27525678,0.43936455,0.28537863
134,0.37411183,0.34289387,0.28299427
135,0.36140078,0.37155584,0.26704335
136,0.3640243,0.35932326,0.2766524
137,0.13901816,0.23444135,0.6265405
138,0.3341823,0.33120108,0.3346166
139,0.35205904,0.3404906,0.30745038
140,0.26854435,0.37456343,0.3568922
