,G1,S,G2
0,0.22012462,0.53461576,0.24525963
1,0.36262962,0.3493044,0.2880659
2,0.38833365,0.31247708,0.29918918
3,0.36174637,0.029230142,0.6090235
4,0.40732974,0.27781916,0.3148511
5,0.18686228,0.53937316,0.27376458
6,0.14000258,0.44699305,0.41300428
7,0.33119935,0.33488497,0.33391568
8,0.19655502,0.49051574,0.31292918
9,0.34296644,0.34282503,0.31420857
10,0.1085479,0.52592784,0.36552423
11,0.14762755,0.55946285,0.29290962
12,0.3510206,0.3293421,0.31963727
13,0.122873075,0.07962792,0.797499
14,0.39458993,0.2695686,0.33584154
15,0.32648474,0.36965886,0.30385637
16,0.40266407,0.26292685,0.33440912
17,0.36448485,0.30264676,0.33286837
18,0.10757822,0.5188039,0.37361786
19,0.512166,0.038722105,0.44911185
20,0.4803735,0.041269653,0.47835684
21,0.3981252,0.26402724,0.33784747
22,0.37263423,0.33715737,0.29020834
23,0.4859784,0.101455964,0.41256568
24,0.17808373,0.38662168,0.43529463
25,0.35196972,0.35780698,0.29022333
26,0.18883064,0.5244292,0.28674015
27,0.4054379,0.27919808,0.31536403
28,0.22546418,0.444807,0.32972884
29,0.44545698,0.20169497,0.35284802
30,0.2822618,0.43111777,0.2866204
31,0.25956008,0.5204658,0.21997415
32,0.34406793,0.3512095,0.3047226
33,0.14620562,0.5357647,0.31802967
34,0.38471022,0.27288494,0.34240484
35,0.3920423,0.28299272,0.32496494
36,0.40016195,0.28707373,0.31276426
37,0.3732453,0.3073145,0.31944025
38,0.30535623,0.39708424,0.2975595
39,0.3691728,0.22659917,0.40422803
40,0.23046929,0.51293683,0.25659385
41,0.19461352,0.49500126,0.31038526
42,0.17137025,0.0485716,0.7800582
43,0.40169546,0.18737416,0.41093042
44,0.37144035,0.3404923,0.2880673
45,0.22883405,0.43548396,0.33568197
46,0.30547646,0.37349743,0.32102615
47,0.3729916,0.3209037,0.30610475
48,0.4246775,0.19881971,0.3765028
49,0.39335397,0.19470093,0.4119451
50,0.4224378,0.24560617,0.331956
51,0.40407017,0.2692155,0.3267143
52,0.32332504,0.40503982,0.2716352
53,0.464824,0.0560992,0.4790768
54,0.5043974,0.050236315,0.4453663
55,0.3997668,0.2930486,0.3071846
56,0.35561857,0.3530266,0.2913549
57,0.22082804,0.079811305,0.69936067
58,0.27772772,0.41263825,0.30963406
59,0.37737098,0.33077902,0.29185006
60,0.122258335,0.5190729,0.35866883
61,0.15885422,0.34602937,0.4951164
62,0.20508212,0.51147467,0.2834432
63,0.47084555,0.15426977,0.3748847
64,0.10726393,0.5364499,0.3562862
65,0.33809882,0.3360558,0.3258454
66,0.4197772,0.2042775,0.3759453
67,0.31587005,0.37273127,0.31139868
68,0.31828102,0.42324397,0.258475
69,0.41451627,0.24968953,0.33579418
70,0.18453075,0.4523107,0.3631585
71,0.29652745,0.3680145,0.335458
72,0.34013456,0.35573304,0.30413243
73,0.2793592,0.41967905,0.30096173
74,0.26184654,0.49033076,0.24782263
75,0.42993483,0.02167797,0.54838717
76,0.4296887,0.22269416,0.34761718
77,0.12803175,0.5259062,0.34606206
78,0.4431924,0.19724062,0.35956693
79,0.5242915,0.03137269,0.44433573
80,0.47765014,0.08244434,0.43990558
81,0.24575241,0.5167442,0.2375034
82,0.39752284,0.30149508,0.30098212
83,0.24595138,0.47117382,0.28287482
84,0.17370021,0.5496271,0.27667263
85,0.51112837,0.078921124,0.40995044
86,0.514451,0.047755912,0.4377931
87,0.31862035,0.39975414,0.28162554
88,0.36132792,0.34700677,0.29166535
89,0.39879373,0.2544173,0.34678894
90,0.40325648,0.24955776,0.34718573
91,0.4735003,0.08173182,0.44476786
92,0.13722628,0.434476,0.4282977
93,0.081569895,0.21072724,0.7077028
94,0.32331058,0.3582228,0.31846666
95,0.48976377,0.11275145,0.3974848
96,0.3600579,0.333554,0.30638808
97,0.30151072,0.44165915,0.2568301
98,0.107547686,0.5546832,0.33776915
99,0.26357877,0.3880494,0.3483719
100,0.41125667,0.2751346,0.31360868
101,0.42599452,0.1547478,0.41925773
102,0.43415695,0.20351398,0.36232904
103,0.51424533,0.016794497,0.46896014
104,0.15899381,0.5311199,0.3098863
105,0.39290255,0.16446526,0.4426322
106,0.3896299,0.29113758,0.31923252
107,0.4095411,0.2277899,0.36266905
108,0.40543196,0.28043714,0.31413093
109,0.38792297,0.29920763,0.31286937
110,0.17571129,0.52708346,0.2972053
111,0.30445513,0.44212374,0.25342113
112,0.07013106,0.25275278,0.67711616
113,0.31901073,0.331823,0.34916627
114,0.4566746,0.05334003,0.4899854
115,0.3374696,0.3816441,0.28088635
116,0.11909233,0.5818394,0.2990683
117,0.33484548,0.34650177,0.31865275
118,0.48903802,0.10845555,0.40250647
119,0.12031726,0.5738052,0.3058775
120,0.4113279,0.2613442,0.32732785
121,0.32341322,0.41353995,0.2630468
122,0.47555983,0.10715627,0.41728392
123,0.25555947,0.060799982,0.68364054
124,0.4454824,0.19435422,0.36016342
125,0.38704088,0.31389633,0.2990628
126,0.2613268,0.47475138,0.2639219
127,0.41852388,0.21429531,0.36718076
128,0.21731053,0.36899737,0.4136921
129,0.4959995,0.07678456,0.42721593
130,0.19612403,0.5059896,0.29788634
131,0.3893531,0.25510284,0.3555441
132,0.3338481,0.114488274,0.55166364
133,0.39679945,0.26822802,0.33497247
134,0.34537643,0.35196918,0.30265445
135,0.24495639,0.42183572,0.33320788
136,0.46574926,0.15012479,0.38412595
137,0.39912987,0.26745117,0.333419
138,0.33822393,0.35721073,0.3045653
139,0.45298,0.17557274,0.37144727
140,0.34838498,0.36879557,0.28281942
141,0.10333564,0.49606118,0.40060318
142,0.1695895,0.5526728,0.27773774
143,0.3286419,0.36819202,0.30316612
144,0.38704088,0.31389633,0.2990628
145,0.35432953,0.36214006,0.28353044
146,0.3548596,0.36238512,0.28275535
147,0.1328645,0.10490495,0.7622306
148,0.36123806,0.31962398,0.31913796
149,0.3672506,0.32596186,0.30678752
150,0.29765153,0.3897173,0.3126312
151,0.31440115,0.32951045,0.35608834
152,0.2832592,0.37012368,0.34661713
153,0.41873428,0.22790034,0.3533654
154,0.16970652,0.46906728,0.36122626
155,0.30633542,0.43866765,0.2549969
156,0.32120642,0.39433503,0.28445858
157,0.091891214,0.16671546,0.7413934
158,0.37875462,0.28415763,0.33708775
159,0.13722628,0.434476,0.4282977
160,0.087943226,0.48043266,0.4316241
161,0.36593568,0.3397352,0.2943291
162,0.37490025,0.3251676,0.29993212
163,0.13962568,0.5359093,0.32446504
164,0.12539144,0.5739357,0.30067286
165,0.2906042,0.3693896,0.3400062
166,0.50693643,0.040144138,0.45291948
167,0.3914864,0.30763543,0.30087817
168,0.21950763,0.5146846,0.26580778
169,0.43048048,0.22640298,0.34311646
170,0.417379,0.25861037,0.3240107
171,0.44196975,0.1931033,0.36492693
172,0.3175607,0.38530713,0.29713216
173,0.27772772,0.41263825,0.30963406
174,0.37705946,0.29971692,0.32322365
175,0.47573447,0.1195874,0.40467814
176,0.41017762,0.28016773,0.30965474
177,0.4310163,0.22669663,0.34228715
178,0.36244535,0.3401561,0.29739848
179,0.42094496,0.22166777,0.3573872
180,0.10597047,0.09006622,0.8039633
