,G1,S,G2
0,0.13173996,0.51351,0.35475004
1,0.45573127,0.16584696,0.37842178
2,0.42142585,0.16361041,0.41496372
3,0.24715391,0.45693812,0.295908
4,0.09475961,0.29943612,0.60580426
5,0.32424292,0.05840917,0.61734784
6,0.49171904,0.12968047,0.37860042
7,0.28777623,0.38838097,0.32384285
8,0.34298858,0.36186498,0.2951464
9,0.2723071,0.4060353,0.32165763
10,0.25998905,0.39175257,0.34825838
11,0.2981567,0.4084038,0.2934395
12,0.34607917,0.35910764,0.29481322
13,0.28293955,0.43677735,0.2802831
14,0.15824679,0.52767223,0.31408098
15,0.4240854,0.26039034,0.31552422
16,0.30888098,0.4109198,0.2801992
17,0.3350962,0.33577958,0.32912427
18,0.2981464,0.3973359,0.30451772
19,0.35970104,0.35265252,0.28764638
20,0.31350672,0.37325674,0.31323647
21,0.52148396,0.084227,0.39428908
22,0.27923277,0.33825845,0.38250878
23,0.40472433,0.237301,0.35797465
24,0.21692637,0.29271612,0.49035746
25,0.33701402,0.34457818,0.3184078
26,0.24813399,0.49034527,0.26152074
27,0.11245656,0.42025796,0.46728548
28,0.27500594,0.39021873,0.33477533
29,0.33085296,0.35528842,0.3138587
30,0.24118453,0.48904297,0.2697725
31,0.33866605,0.3739564,0.2873775
32,0.49259308,0.13953987,0.3678671
33,0.4435281,0.21948265,0.33698928
34,0.14574182,0.4891533,0.3651049
35,0.25267577,0.15741861,0.5899056
36,0.39939246,0.2791504,0.32145718
37,0.45835403,0.08248479,0.45916116
38,0.25235918,0.50154734,0.2460935
39,0.26293898,0.088894,0.6481671
40,0.4657949,0.1896742,0.344531
41,0.24450973,0.04589964,0.7095907
42,0.20389377,0.41688976,0.37921652
43,0.45877835,0.17541246,0.36580923
44,0.3157932,0.4125099,0.27169687
45,0.32942888,0.39191273,0.27865842
46,0.40696177,0.24308564,0.34995252
47,0.16243562,0.4311555,0.40640888
48,0.34877086,0.3393883,0.3118408
49,0.08881964,0.38598633,0.5251941
50,0.54863673,0.032045092,0.41931817
51,0.09520751,0.4582904,0.4465021
52,0.45518386,0.15919761,0.3856185
53,0.13987505,0.29079595,0.569329
54,0.45268798,0.118981004,0.42833102
55,0.09214095,0.3242333,0.5836258
56,0.31241244,0.40089947,0.28668812
57,0.37134817,0.2948896,0.3337622
58,0.3372144,0.37068364,0.29210198
59,0.38045824,0.29442605,0.32511574
60,0.1612371,0.4392976,0.39946532
61,0.44446218,0.028073953,0.52746385
62,0.53313893,0.06945698,0.39740413
63,0.11471077,0.5718311,0.31345809
64,0.31326288,0.40878484,0.27795234
65,0.11071345,0.2675454,0.6217412
66,0.12470313,0.53642017,0.3388767
67,0.20433445,0.44257262,0.353093
68,0.2012594,0.44922632,0.34951434
69,0.51288146,0.062212724,0.4249058
70,0.38628605,0.26967263,0.34404135
71,0.34774366,0.16632853,0.48592782
72,0.39650032,0.302503,0.30099666
73,0.47792235,0.15570217,0.3663755
74,0.104816526,0.5150958,0.3800877
75,0.32194254,0.38033384,0.29772368
76,0.43767077,0.23102061,0.33130866
77,0.17503196,0.53789294,0.2870751
78,0.37244704,0.04204279,0.5855102
79,0.3874378,0.28970233,0.32285985
80,0.10094383,0.54420155,0.3548546
81,0.4932631,0.12679255,0.37994435
82,0.32150957,0.4036277,0.27486274
83,0.4412554,0.17911282,0.3796318
84,0.42362925,0.2391998,0.33717093
85,0.25108778,0.42037612,0.3285361
