,G1,S,G2
0,0.48501807,0.12840448,0.38657746
1,0.30496743,0.4362121,0.25882044
2,0.11203116,0.43466973,0.4532991
3,0.46229804,0.16949017,0.36821178
4,0.51585704,0.08790647,0.39623642
5,0.36041117,0.35513994,0.2844489
6,0.5168124,0.023398336,0.45978925
7,0.39582568,0.029043796,0.5751305
8,0.10874082,0.1256354,0.76562375
9,0.4372855,0.2317752,0.33093935
10,0.43654525,0.23172581,0.3317289
11,0.38306588,0.27167344,0.34526074
12,0.46850395,0.15524472,0.37625137
13,0.3824656,0.29662433,0.32091004
14,0.27956647,0.44711953,0.27331403
15,0.3585579,0.34899893,0.29244313
16,0.31212544,0.38742763,0.30044696
17,0.47851312,0.1424665,0.37902036
18,0.11154954,0.5162448,0.37220562
19,0.33809116,0.36179876,0.3001101
20,0.22695297,0.037548333,0.7354987
21,0.4467697,0.21613738,0.33709294
22,0.4573221,0.19214512,0.35053274
23,0.42668697,0.2319277,0.3413853
24,0.32812765,0.3619096,0.30996272
25,0.3431005,0.33164918,0.32525033
26,0.108153604,0.5007191,0.39112735
27,0.08542837,0.35443124,0.5601404
28,0.37056404,0.33656773,0.2928682
29,0.12456753,0.55284244,0.32259002
30,0.34048596,0.38853756,0.27097654
31,0.30665207,0.023794077,0.6695539
32,0.24901295,0.45580882,0.29517826
33,0.3954855,0.04211196,0.5624025
34,0.34353715,0.32197022,0.33449265
35,0.3611404,0.3085374,0.33032224
36,0.33098286,0.3348547,0.33416247
37,0.48969787,0.02749737,0.48280475
38,0.30376542,0.40589538,0.29033923
39,0.36003825,0.3446025,0.29535922
40,0.31871662,0.12729472,0.5539887
41,0.2768467,0.3646402,0.35851312
42,0.43647966,0.19665709,0.36686328
43,0.41202632,0.20272082,0.38525283
44,0.32696876,0.3725811,0.30045012
45,0.35025808,0.37559864,0.2741433
46,0.21382216,0.4717844,0.3143935
47,0.33000287,0.028806677,0.64119047
48,0.351861,0.35022014,0.29791895
49,0.3897515,0.2796609,0.3305876
50,0.32735768,0.4075034,0.2651389
51,0.3175489,0.41471857,0.26773256
52,0.09497126,0.47596452,0.42906427
53,0.3355924,0.3756235,0.28878412
54,0.27597675,0.38208807,0.3419352
55,0.26507822,0.079314284,0.6556075
56,0.17901327,0.45454866,0.36643806
57,0.33493683,0.39303562,0.27202755
58,0.3313891,0.350169,0.31844187
59,0.39140928,0.2934904,0.31510025
60,0.4290484,0.22523494,0.34571666
61,0.30584455,0.38707647,0.30707905
62,0.4240007,0.22644217,0.34955716
63,0.38302538,0.31442794,0.30254665
64,0.12565584,0.5723081,0.30203602
65,0.26836234,0.51544744,0.21619019
66,0.33653936,0.39611986,0.26734084
67,0.121181495,0.5654795,0.31333897
68,0.30509648,0.41265374,0.28224975
69,0.2597718,0.38336396,0.35686418
70,0.33362824,0.40301418,0.26335752
71,0.33226088,0.38044772,0.2872914
72,0.20421168,0.45319018,0.34259808
73,0.23817228,0.050754722,0.71107304
74,0.46573508,0.16609369,0.36817124
75,0.3307877,0.35619333,0.31301895
76,0.4226761,0.26761883,0.30970508
77,0.47522482,0.14951268,0.3752625
78,0.5154857,0.037440382,0.44707388
79,0.37382162,0.04744,0.5787384
80,0.27675703,0.47234187,0.2509011
81,0.49969244,0.105167754,0.39513984
82,0.4295764,0.2545755,0.3158481
83,0.0887161,0.4258251,0.48545882
84,0.49914086,0.06229168,0.43856743
85,0.324612,0.37505132,0.30033663
86,0.37417412,0.32919535,0.29663053
87,0.42726165,0.25978708,0.31295124
88,0.14630419,0.5370557,0.31664008
89,0.32286802,0.39629585,0.28083608
90,0.28478757,0.38972288,0.32548958
91,0.43632603,0.1264895,0.43718445
92,0.36760163,0.30921605,0.3231823
93,0.3946169,0.2209223,0.38446084
94,0.30186856,0.44945532,0.24867614
95,0.4560788,0.16104408,0.38287714
96,0.23243223,0.49104735,0.2765204
97,0.08174143,0.13143502,0.7868235
98,0.2178838,0.48777226,0.29434392
99,0.38359156,0.28932855,0.32707992
100,0.13250293,0.4835582,0.38393888
101,0.17686139,0.5238549,0.2992837
102,0.48782957,0.1266818,0.38548857
103,0.3863501,0.3039046,0.3097453
104,0.335984,0.37297368,0.29104236
105,0.42108878,0.226471,0.35244018
106,0.16658148,0.45164192,0.38177663
107,0.3494231,0.3740423,0.27653465
108,0.3537165,0.36002877,0.2862547
109,0.22892012,0.028484467,0.7425955
110,0.19523683,0.42376706,0.38099617
111,0.102931485,0.44422853,0.45284003
112,0.34048596,0.38853756,0.27097654
113,0.35862076,0.350869,0.29051024
114,0.51313573,0.09337984,0.39348444
115,0.45315784,0.21076742,0.3360747
116,0.40206358,0.29578233,0.30215403
117,0.39606446,0.2943743,0.30956125
118,0.28229186,0.23412183,0.48358634
119,0.31477517,0.3592431,0.32598177
120,0.35088784,0.3284957,0.32061642
121,0.16373289,0.4220022,0.4142649
122,0.41326454,0.2533206,0.33341482
123,0.2121359,0.41150555,0.3763585
124,0.49288714,0.12630235,0.38081044
125,0.32464123,0.39545172,0.27990702
126,0.23313867,0.046221144,0.7206402
127,0.46725628,0.15373771,0.3790061
