,G1,S,G2
0,0.43033147,0.23014642,0.3395221
1,0.095663324,0.3633948,0.5409419
2,0.33782494,0.36284143,0.29933363
3,0.30535266,0.37611955,0.3185278
4,0.22008054,0.4897525,0.29016694
5,0.35872552,0.3300112,0.3112633
6,0.3402145,0.38193652,0.27784902
7,0.41572478,0.22150128,0.36277393
8,0.33853692,0.3895494,0.2719137
9,0.4336615,0.24818648,0.318152
10,0.24239504,0.4956898,0.26191518
11,0.15454884,0.5629497,0.2825015
12,0.31564665,0.38827094,0.29608235
13,0.4745636,0.019081153,0.5063552
14,0.22272693,0.46131158,0.31596148
15,0.11942817,0.0719861,0.8085857
16,0.53569317,0.020366969,0.44393986
17,0.37928647,0.27036488,0.35034868
18,0.34184888,0.36695322,0.2911979
19,0.31387767,0.22182183,0.46430048
20,0.40819722,0.24329428,0.3485085
21,0.3006016,0.39828414,0.30111423
22,0.23361525,0.42523038,0.3411544
23,0.45328224,0.07677365,0.46994412
24,0.5115932,0.11966557,0.36874118
25,0.33624068,0.35769355,0.3060658
26,0.4135021,0.27631208,0.3101858
27,0.22133859,0.5120696,0.26659185
28,0.2169246,0.46065128,0.32242414
29,0.3526375,0.36629543,0.2810671
30,0.40252995,0.18502939,0.4124407
31,0.51135015,0.11514561,0.37350422
32,0.40599108,0.23750557,0.35650334
33,0.31226346,0.3245252,0.3632113
34,0.378201,0.30939934,0.31239966
35,0.46854815,0.1781168,0.35333502
36,0.5041814,0.119831935,0.3759867
37,0.41884404,0.020690441,0.5604655
38,0.34249583,0.3576517,0.29985243
39,0.4527846,0.20173456,0.34548077
40,0.2831416,0.04944728,0.6674111
41,0.35544747,0.34578434,0.29876822
42,0.45302638,0.21091014,0.33606344
43,0.5376212,0.06788172,0.39449704
44,0.16687134,0.42991516,0.40321353
45,0.33196175,0.3815894,0.2864488
46,0.22762178,0.39178002,0.3805982
47,0.36256588,0.32152534,0.31590882
48,0.32726142,0.37477285,0.29796574
49,0.32855952,0.3829756,0.2884649
50,0.36497235,0.32648838,0.30853933
51,0.2724446,0.45599198,0.2715634
52,0.35529098,0.023292137,0.6214169
53,0.41510555,0.2623912,0.3225033
54,0.31958038,0.4107449,0.26967475
55,0.3729077,0.28871414,0.33837822
56,0.42952508,0.02554002,0.5449349
57,0.48484668,0.13933195,0.37582138
58,0.38472414,0.31583852,0.29943737
59,0.42768887,0.2657616,0.30654955
60,0.10049452,0.5494177,0.35008782
61,0.5386988,0.07017101,0.3911302
62,0.14654292,0.56074935,0.2927077
63,0.35673192,0.36298195,0.2802861
64,0.29703492,0.35954297,0.34342209
65,0.24481216,0.5050947,0.25009316
66,0.12726013,0.5225521,0.35018775
