,G1,S,G2
0,0.3435812,0.3668386,0.28958023
1,0.46134862,0.18841016,0.35024124
2,0.46263862,0.11021701,0.42714435
3,0.21590357,0.4073036,0.37679282
4,0.4283795,0.24683726,0.32478327
5,0.30500156,0.4459547,0.24904375
6,0.21152788,0.4713718,0.3171003
7,0.39779875,0.32891113,0.2732901
8,0.34897062,0.3963983,0.25463104
9,0.3725926,0.3063577,0.3210497
10,0.18871973,0.50175947,0.30952078
11,0.29778904,0.47160193,0.23060907
12,0.2278832,0.40731552,0.36480126
13,0.30783865,0.357812,0.33434936
14,0.33734438,0.4198898,0.24276578
15,0.3449411,0.3588436,0.29621533
16,0.4993124,0.12149836,0.3791892
17,0.4108457,0.2997812,0.2893731
18,0.44973922,0.16805148,0.3822092
19,0.29928654,0.3223811,0.37833235
20,0.44114053,0.022808911,0.5360505
21,0.28307292,0.42685026,0.29007685
22,0.39543957,0.31382784,0.29073265
23,0.23724802,0.5102647,0.2524873
24,0.20132628,0.52011496,0.27855873
25,0.24860072,0.41660246,0.33479685
26,0.44918463,0.22363551,0.32717988
27,0.28443632,0.47717345,0.23839018
28,0.3999863,0.044031553,0.5559822
29,0.49682364,0.112732984,0.3904434
30,0.20630752,0.4866387,0.30705371
31,0.091506675,0.34301966,0.5654737
32,0.2688669,0.4296764,0.30145672
33,0.2834155,0.4036917,0.3128928
34,0.12952253,0.49446228,0.3760152
35,0.42639318,0.28051382,0.29309303
36,0.18843766,0.50547844,0.30608386
37,0.33138272,0.36749136,0.30112594
38,0.45039275,0.17982186,0.36978534
39,0.275849,0.41689065,0.3072603
40,0.3799109,0.35844076,0.26164836
41,0.1714207,0.5158286,0.3127507
42,0.13075918,0.50896066,0.36028013
43,0.39172432,0.3143047,0.293971
44,0.40421283,0.2052889,0.39049825
45,0.2512456,0.5134046,0.23534979
46,0.4750739,0.16659003,0.3583361
47,0.14699267,0.54930484,0.30370244
48,0.35778356,0.3476146,0.2946019
49,0.42871007,0.28395173,0.28733823
50,0.1550289,0.292578,0.5523931
51,0.38315448,0.3175818,0.29926366
52,0.3953478,0.32756394,0.27708825
53,0.3597048,0.027030976,0.6132643
54,0.28494355,0.052134514,0.6629219
55,0.22098519,0.4942163,0.28479853
56,0.46945274,0.09811843,0.43242884
57,0.34728402,0.3219847,0.33073124
58,0.48738566,0.15123825,0.36137608
59,0.47749048,0.18068169,0.34182784
60,0.23888825,0.43924588,0.3218659
61,0.39720246,0.28160077,0.32119673
62,0.5234383,0.029737195,0.4468245
63,0.33683223,0.1377131,0.52545464
64,0.4108994,0.26183686,0.3272638
65,0.35054073,0.35229564,0.2971636
66,0.41094798,0.31295946,0.27609256
67,0.31662077,0.40924382,0.27413538
68,0.4275249,0.1971227,0.37535238
69,0.20571542,0.4913448,0.3029397
70,0.3734837,0.37016398,0.25635237
71,0.22088096,0.43400893,0.34511018
72,0.46775845,0.15358579,0.37865582
73,0.3653153,0.35310224,0.28158244
74,0.35547692,0.36662537,0.2778977
75,0.22661006,0.43841872,0.33497125
76,0.45673123,0.07115326,0.47211546
77,0.1598519,0.46383154,0.37631658
78,0.37734416,0.32147023,0.30118558
79,0.48574042,0.15597025,0.3582894
80,0.30952135,0.4050752,0.28540352
81,0.40051335,0.33201197,0.26747462
82,0.46614602,0.13870661,0.39514732
83,0.3515649,0.2042684,0.44416666
84,0.37375453,0.36673832,0.25950715
85,0.31803948,0.30618036,0.37578017
86,0.41740307,0.308295,0.27430192
87,0.29571462,0.47523066,0.22905476
88,0.346601,0.3749098,0.27848917
89,0.36282554,0.39176655,0.24540791
90,0.28540206,0.38662308,0.32797483
91,0.34995455,0.35540316,0.29464224
92,0.2643606,0.35251805,0.3831213
93,0.24243207,0.49591812,0.26164982
94,0.457977,0.17276227,0.3692607
95,0.27214378,0.4662068,0.26164937
96,0.21292204,0.48066446,0.30641347
97,0.34147412,0.4051482,0.25337768
98,0.35651147,0.3616361,0.2818524
99,0.45376882,0.23872663,0.3075045
100,0.3257138,0.43466398,0.23962219
101,0.36721477,0.031057948,0.60172737
102,0.3662034,0.36426526,0.26953128
103,0.4399168,0.1965034,0.36357984
104,0.37050754,0.37055597,0.25893652
105,0.4306085,0.27934167,0.29004976
106,0.34991506,0.39212516,0.2579598
107,0.46748778,0.17379111,0.35872108
108,0.45993677,0.19244587,0.34761742
109,0.36831763,0.33565176,0.29603067
110,0.2237952,0.34428313,0.43192166
111,0.27410457,0.49994695,0.22594844
112,0.44172916,0.24639499,0.3118759
113,0.4570284,0.019312216,0.5236594
114,0.32134458,0.36835405,0.3103013
115,0.29757136,0.4463981,0.2560305
116,0.41095385,0.27562362,0.3134225
117,0.17767076,0.52167803,0.3006512
118,0.45830563,0.2117666,0.32992783
119,0.14284675,0.5338986,0.32325462
120,0.30856955,0.44758406,0.2438464
121,0.47869056,0.11403984,0.4072696
122,0.48825696,0.11746071,0.39428234
123,0.12324781,0.49729455,0.37945762
124,0.2782566,0.38843155,0.33331183
125,0.40210235,0.33097127,0.2669264
126,0.3594953,0.34891206,0.29159266
127,0.33131087,0.3405428,0.3281464
128,0.26785326,0.38819504,0.34395173
129,0.4225333,0.22158737,0.35587928
130,0.09616937,0.41724885,0.48658174
131,0.42914417,0.22983736,0.34101847
132,0.22337858,0.4506112,0.3260102
133,0.44283947,0.19911273,0.35804778
134,0.41214207,0.27063674,0.31722113
135,0.2738371,0.4545772,0.2715857
136,0.26778105,0.48047823,0.25174075
137,0.43282062,0.18818514,0.37899432
138,0.4277614,0.23584996,0.33638862
139,0.3061484,0.45063686,0.24321474
140,0.26076803,0.4335534,0.3056786
141,0.38428733,0.322201,0.29351172
142,0.4765869,0.17379104,0.3496221
143,0.3829785,0.34978345,0.26723802
144,0.45825225,0.19181818,0.34992957
145,0.28902122,0.421518,0.28946072
146,0.51340646,0.08862411,0.39796942
147,0.19307558,0.070672646,0.7362518
148,0.10535914,0.44172248,0.45291832
149,0.47806606,0.07635282,0.44558117
150,0.5062934,0.04268158,0.45102498
151,0.42406875,0.23563534,0.3402959
152,0.29506677,0.42547098,0.27946225
153,0.501028,0.04705403,0.45191798
154,0.4229981,0.27292535,0.30407655
155,0.1170576,0.47885025,0.40409216
156,0.41231874,0.24950165,0.3381797
157,0.33822796,0.39126784,0.27050418
158,0.43534413,0.25434485,0.31031102
159,0.24810506,0.44731233,0.30458266
160,0.24590626,0.4817179,0.2723758
161,0.3777774,0.3486468,0.2735758
162,0.36859068,0.3675333,0.26387605
163,0.39295897,0.32151863,0.28552246
164,0.2561444,0.47297147,0.27088413
165,0.43523487,0.24157362,0.3231915
166,0.29546836,0.36838892,0.33614272
167,0.15290095,0.24842657,0.59867257
168,0.25907242,0.4845553,0.25637227
169,0.3338222,0.41073716,0.25544065
170,0.12138355,0.12004894,0.7585675
171,0.24743022,0.49680924,0.25576052
172,0.49577036,0.037008543,0.46722105
173,0.34612733,0.39643863,0.25743404
174,0.43767354,0.24233359,0.31999287
175,0.34474483,0.40962103,0.24563412
176,0.34216762,0.36101145,0.29682094
177,0.41477305,0.30092278,0.28430417
178,0.28460634,0.47540307,0.23999059
179,0.3659918,0.31446612,0.31954202
180,0.26134598,0.41881633,0.31983772
181,0.35107002,0.37979499,0.26913497
182,0.4659441,0.17957981,0.35447612
183,0.2222206,0.42902464,0.3487548
184,0.46659166,0.186224,0.34718436
185,0.35136718,0.3695461,0.27908677
186,0.17420891,0.4419728,0.38381824
187,0.37806353,0.27976993,0.34216654
188,0.3626591,0.35118133,0.2861596
189,0.5020635,0.10988748,0.38804898
190,0.17045368,0.11387353,0.7156728
191,0.19084238,0.5205032,0.28865442
192,0.50230163,0.01960719,0.47809115
193,0.3822348,0.3474362,0.27032894
194,0.44874665,0.18727817,0.36397523
195,0.33482483,0.42580235,0.23937286
196,0.38795412,0.33487603,0.2771698
197,0.37400874,0.30168152,0.32430974
198,0.4444383,0.2163276,0.33923408
199,0.2969691,0.4425876,0.26044333
200,0.21286453,0.5160572,0.2710783
201,0.3839309,0.33884078,0.27722836
202,0.47004887,0.1966471,0.33330405
203,0.141459,0.52784544,0.33069557
204,0.30805618,0.3795847,0.3123591
205,0.30783865,0.357812,0.33434936
206,0.33747825,0.4099511,0.25257072
207,0.50108683,0.044760045,0.45415312
208,0.4268574,0.14928086,0.4238617
209,0.36869296,0.3555893,0.27571768
210,0.19067918,0.52161497,0.28770584
211,0.32812908,0.11379723,0.5580737
212,0.16051024,0.46789944,0.37159026
213,0.42009768,0.3000449,0.2798575
214,0.2640109,0.49303338,0.24295568
215,0.40319455,0.31503844,0.28176704
216,0.11276067,0.45496666,0.43227264
217,0.44250336,0.26094684,0.29654983
218,0.20593071,0.047121514,0.74694777
219,0.41497847,0.21129444,0.3737271
220,0.36591536,0.34460875,0.28947586
221,0.44116807,0.27240375,0.28642824
222,0.46251747,0.08572218,0.45176038
223,0.39765605,0.19896258,0.40338138
224,0.2627433,0.4871671,0.25008962
225,0.391853,0.19479437,0.41335258
226,0.22301537,0.4997031,0.2772815
227,0.15986711,0.5205716,0.3195613
228,0.313212,0.37593406,0.3108539
229,0.11424405,0.4311019,0.4546541
230,0.43738025,0.24091433,0.32170546
231,0.336943,0.14618167,0.5168753
232,0.2592313,0.4582971,0.28247163
233,0.46131322,0.15841083,0.38027602
234,0.34842396,0.37534615,0.27622995
235,0.50803727,0.06948375,0.42247894
236,0.11644092,0.4540346,0.42952448
237,0.28707623,0.41822216,0.29470167
238,0.15491953,0.3143106,0.5307699
239,0.5155147,0.04395573,0.44052956
240,0.33271283,0.38180506,0.2854821
241,0.3782556,0.366938,0.2548064
242,0.3854569,0.29566297,0.3188801
243,0.45237955,0.24449958,0.30312088
244,0.1336415,0.12581772,0.74054074
245,0.18296446,0.50852066,0.30851486
246,0.3331687,0.42780975,0.2390216
247,0.49207875,0.052940328,0.45498094
248,0.41130808,0.24879603,0.33989593
249,0.23919618,0.46285367,0.29795012
250,0.19161662,0.4528997,0.35548368
251,0.12783279,0.4746925,0.39747474
252,0.3272349,0.41653055,0.25623456
253,0.31212154,0.45191368,0.23596483
254,0.15386021,0.47358572,0.37255406
255,0.40679896,0.2940268,0.29917428
256,0.38442022,0.35422266,0.26135716
257,0.47289613,0.162031,0.36507285
258,0.40070137,0.2948508,0.30444786
259,0.359845,0.281877,0.358278
260,0.21706568,0.4485442,0.33439013
261,0.26984698,0.064996384,0.66515654
262,0.40070137,0.2948508,0.30444786
263,0.4083495,0.24325457,0.34839588
264,0.2901709,0.37833443,0.33149472
265,0.5073518,0.09128373,0.40136448
266,0.38062257,0.35429618,0.26508126
267,0.47070178,0.20216891,0.32712927
268,0.4039403,0.26902846,0.32703125
269,0.32623595,0.35069695,0.32306713
270,0.4967072,0.03220295,0.47108978
271,0.49032772,0.10347984,0.40619242
272,0.19838288,0.057003424,0.74461365
273,0.15057464,0.5432851,0.30614033
274,0.38197887,0.346602,0.27141914
275,0.39298442,0.3197123,0.28730333
276,0.4071024,0.29648468,0.2964129
277,0.4530725,0.13464007,0.41228747
278,0.51288086,0.072771706,0.41434735
279,0.34929824,0.34775138,0.30295035
280,0.14790618,0.45044237,0.40165147
281,0.4083416,0.2511525,0.34050593
282,0.35054073,0.35229564,0.2971636
283,0.1518729,0.43219405,0.41593307
284,0.41380256,0.30422792,0.28196952
285,0.4571258,0.08450436,0.45836982
