,CCC,RMSE,CORR
0,0.7436572980221053,0.1079818156411267,0.8091875563507387
1,0.7608855634700875,0.10506835267396027,0.8238231890358882
2,0.7485625761398863,0.10975292929081208,0.8158165635359588
3,0.766544457832821,0.10310198572016169,0.8494146666621756
4,0.7618531147764835,0.10798188270922175,0.8138085466509336
5,0.7712395071967795,0.10247526753927821,0.8247771420396359
6,0.7410381204613907,0.10760623921996293,0.8149059304819909
7,0.7486427836802886,0.10643493103071833,0.8165390077378567
8,0.7509234974597527,0.107579609589326,0.8122265928396277
9,0.7650256059541634,0.1023040634118358,0.8315375289125287
10,0.7491547935892494,0.11246054793653247,0.8081022779387955
11,0.7614756591404905,0.10406788320449889,0.8245954171821475
12,0.7402971006725346,0.10908840206410642,0.7962273444345972
13,0.7479727893885756,0.10618811101357653,0.8210126849388467
14,0.7461213699614736,0.10910792260446858,0.8127473935895634
15,0.7144109861283667,0.11106947724873963,0.791024092178678
16,0.7465515693858629,0.10915421450534492,0.7989567647110878
17,0.7437377823447656,0.10726521325426581,0.8336848116016222
18,0.7484812162498083,0.10861883935317704,0.8259456496120723
19,0.7511495784538652,0.10740345939408465,0.8018767270599015
