,C10,SVEC,RAW
0,0.09214188,0.80141544,0.10644266
1,0.7433981,0.06862264,0.18797934
2,0.12632492,0.77137727,0.102297805
3,0.084168255,0.8129851,0.10284668
4,0.08286355,0.23819815,0.67893827
5,0.13488927,0.13970064,0.72541016
6,0.17444752,0.73813117,0.087421276
7,0.06383246,0.15776853,0.77839905
8,0.74379766,0.11097793,0.14522442
9,0.7560352,0.13156478,0.1124
10,0.1495174,0.7552476,0.09523506
11,0.09564966,0.118952475,0.7853979
12,0.18435773,0.7360929,0.079549305
13,0.19637652,0.70601684,0.0976067
14,0.81241536,0.10573444,0.081850104
15,0.08522727,0.22620104,0.68857163
16,0.07766903,0.21082328,0.7115076
17,0.08410586,0.19838247,0.71751165
18,0.28993946,0.6232891,0.08677143
19,0.08347543,0.8090113,0.107513286
20,0.11954224,0.13379219,0.7466656
21,0.16584426,0.102317795,0.7318379
22,0.14306787,0.07513957,0.7817926
23,0.7441841,0.13381824,0.12199771
24,0.23616275,0.6889883,0.07484891
25,0.6804039,0.08965372,0.22994229
26,0.106495805,0.79890084,0.09460339
27,0.7435896,0.16626164,0.09014874
28,0.7699744,0.13931254,0.09071306
29,0.13327852,0.12506577,0.7416557
30,0.76904094,0.1297966,0.10116242
31,0.12068822,0.7804929,0.098818935
32,0.120298974,0.16917416,0.7105268
33,0.74602836,0.1435966,0.110374995
34,0.16746256,0.7486577,0.083879754
35,0.7580607,0.07619607,0.1657433
36,0.7101702,0.1592424,0.13058738
37,0.10847733,0.21581613,0.6757065
38,0.109534696,0.13477792,0.7556874
39,0.16666412,0.7603687,0.07296724
40,0.20551333,0.7143886,0.08009808
41,0.7503733,0.16201356,0.08761313
42,0.8167017,0.09817006,0.08512826
43,0.14529996,0.09632693,0.7583731
44,0.76279044,0.14883523,0.08837434
45,0.061457116,0.75603676,0.18250613
46,0.08940694,0.2051306,0.7054625
47,0.83288735,0.056662533,0.11045016
48,0.78747696,0.07275926,0.13976373
49,0.105703205,0.1686247,0.72567207
50,0.73391557,0.083161026,0.1829234
51,0.7863965,0.033132024,0.18047146
52,0.086840615,0.16090466,0.7522548
53,0.09364279,0.13245825,0.773899
54,0.7899902,0.114536814,0.09547302
55,0.085537575,0.1748439,0.73961854
56,0.10466748,0.09601739,0.79931515
57,0.7181294,0.14833702,0.13353364
58,0.112557486,0.8088809,0.07856156
