,VA,AV,BA,FI,HS,IM
0,0.14332388,0.21610427,0.13802934,0.07969218,0.16035514,0.26249522
1,0.15867078,0.08659609,0.26443696,0.27112117,0.052222714,0.16695228
2,0.233081,0.05034668,0.047216523,0.18350272,0.1327093,0.3531438
3,0.18118389,0.34457913,0.15557241,0.043296285,0.21714525,0.05822296
4,0.18111904,0.064596005,0.050707813,0.3391956,0.08356775,0.28081378
5,0.21012105,0.2927145,0.24257433,0.0778721,0.12771274,0.04900533
6,0.24091382,0.1500484,0.18212701,0.18913668,0.045755718,0.1920183
7,0.17486227,0.22968127,0.3562261,0.04310198,0.16140643,0.034721978
8,0.14427155,0.12638278,0.028914688,0.19315466,0.3359685,0.17130779
9,0.08770975,0.17627923,0.079227135,0.30538046,0.07153127,0.27987218
10,0.25639907,0.23658134,0.111289576,0.04373315,0.3036435,0.04835332
11,0.20993823,0.36752787,0.090736076,0.04589314,0.20603049,0.07987422
12,0.11702965,0.0638616,0.29259193,0.18583389,0.11198608,0.22869688
13,0.280651,0.055861842,0.351053,0.22249663,0.043590136,0.046347413
14,0.078129016,0.29238144,0.044554565,0.03160266,0.3067184,0.24661389
15,0.12530474,0.14322796,0.34418517,0.09484626,0.05658869,0.2358471
16,0.18905872,0.18270689,0.10911912,0.027550818,0.46542475,0.026139699
17,0.21891908,0.27310446,0.16751643,0.12250127,0.060314864,0.15764393
18,0.21224423,0.16265906,0.2706477,0.0997531,0.10208773,0.1526082
19,0.074232854,0.17029852,0.03346647,0.0951338,0.39866972,0.22819865
20,0.06458183,0.03553499,0.054200742,0.14117841,0.052320033,0.65218395
21,0.11599171,0.09273498,0.569812,0.09044861,0.098810524,0.03220216
22,0.08697652,0.109546386,0.36392027,0.043257236,0.13837697,0.25792268
23,0.087969184,0.30361953,0.035556484,0.08735458,0.20097633,0.28452393
24,0.25620982,0.09023493,0.34587294,0.108715124,0.05510329,0.14386389
25,0.14506929,0.14138043,0.1259208,0.39011696,0.10508968,0.09242283
26,0.2023679,0.05616793,0.056180976,0.324476,0.22394098,0.1368662
27,0.24145944,0.26466858,0.15578417,0.12955478,0.0940841,0.1144489
28,0.36566022,0.13450168,0.07599111,0.15146688,0.20558858,0.06679149
29,0.09004672,0.10777469,0.13484481,0.13404924,0.323792,0.20949256
30,0.2142985,0.34868714,0.09903328,0.12348524,0.14343366,0.071062185
31,0.033304185,0.30177882,0.19046569,0.09715398,0.12574908,0.25154826
32,0.3602314,0.15614767,0.120705105,0.061180245,0.27404863,0.027686957
33,0.0865576,0.3571384,0.103404984,0.156272,0.23868367,0.057943393
34,0.10130643,0.35005978,0.16231778,0.15022293,0.18803775,0.048055336
35,0.1647482,0.12721013,0.26812884,0.2544551,0.06829406,0.11716367
36,0.20788975,0.10890002,0.06050403,0.38980952,0.087753296,0.14514337
37,0.30820745,0.044832535,0.304822,0.23465508,0.03904124,0.06844169
38,0.05751739,0.2053293,0.28068966,0.050860208,0.2569188,0.14868465
39,0.1333742,0.3106655,0.21587971,0.22111116,0.0804866,0.038482893
40,0.15290676,0.050935015,0.04283716,0.5349104,0.079647526,0.13876314
41,0.25041118,0.16300102,0.040050246,0.11656248,0.36433592,0.065639116
42,0.22946036,0.04546437,0.20732342,0.20721433,0.1519909,0.1585466
43,0.2639795,0.24083792,0.093108974,0.057195906,0.19780397,0.14707375
44,0.3191183,0.208197,0.081911266,0.068680696,0.0835334,0.23855932
45,0.0731765,0.0901052,0.2827217,0.14310877,0.045536768,0.36535105
46,0.12956314,0.16384853,0.073236205,0.049598224,0.32778576,0.25596815
47,0.023731267,0.3367002,0.15208678,0.057084635,0.3787389,0.0516582
48,0.23027307,0.056078404,0.075596794,0.30504096,0.053273052,0.27973777
49,0.46120983,0.08390042,0.037738662,0.3116313,0.05049923,0.0550206
50,0.16528362,0.117170975,0.05294409,0.19279642,0.2596837,0.21212122
51,0.08966091,0.09930183,0.16014484,0.047556806,0.23332626,0.37000933
52,0.23373227,0.18090053,0.107449755,0.12673986,0.13753323,0.2136443
53,0.21105453,0.27770784,0.15732491,0.08462724,0.12418591,0.14509957
54,0.206519,0.12597431,0.40312374,0.07394059,0.12581177,0.06463056
55,0.098412655,0.13584468,0.23454808,0.18242276,0.14666131,0.20211054
56,0.13766089,0.2428614,0.13333811,0.153816,0.21142472,0.120898835
57,0.17035122,0.15494917,0.14002933,0.12447413,0.10551094,0.3046852
58,0.023513373,0.15991569,0.1311388,0.027088175,0.34176368,0.31658027
59,0.26845774,0.038711574,0.15806378,0.21528128,0.046553068,0.2729326
60,0.12228525,0.16445483,0.1455724,0.10870429,0.21067722,0.24830604
61,0.12274681,0.05662094,0.25146908,0.14383796,0.06512233,0.36020282
62,0.2752925,0.06389733,0.028225712,0.3738753,0.18568651,0.07302267
63,0.28728873,0.20105718,0.22465737,0.1573761,0.047849137,0.08177152
64,0.11124767,0.31981122,0.1391207,0.11103414,0.28819013,0.030596161
65,0.3159195,0.13625401,0.045162905,0.24315375,0.10989068,0.14961915
66,0.078743435,0.18869345,0.17056726,0.19084385,0.12580828,0.24534374
67,0.055775534,0.30332968,0.19650002,0.05419436,0.11044223,0.27975816
68,0.15841356,0.27865222,0.034448553,0.114657804,0.22933607,0.18449175
69,0.2303349,0.20217094,0.09042179,0.17201419,0.2393354,0.06572288
70,0.17080383,0.086516954,0.18768129,0.16892615,0.09643982,0.28963202
71,0.08316646,0.1365625,0.032439917,0.1608462,0.2388362,0.3481487
72,0.18338263,0.10814355,0.059364475,0.25487214,0.067114264,0.32712287
73,0.25076133,0.26303104,0.22165893,0.153644,0.045536593,0.06536813
74,0.046144843,0.35274613,0.37438533,0.11227674,0.071355194,0.043091692
75,0.04111493,0.090408675,0.041719325,0.72195965,0.051703308,0.05309417
76,0.53454536,0.13050325,0.076885924,0.10129599,0.09751691,0.059252553
77,0.12285281,0.13032947,0.34155726,0.15367007,0.14270917,0.10888126
78,0.113814525,0.15352033,0.30030513,0.0461615,0.2722832,0.113915406
79,0.13484786,0.34288144,0.075024925,0.07859418,0.28639993,0.08225168
80,0.29490152,0.2697093,0.07933846,0.109599784,0.18250895,0.063942
81,0.057654925,0.28623688,0.15527579,0.071217716,0.106913246,0.32270148
82,0.051863868,0.30138698,0.0836003,0.07185632,0.26579615,0.22549635
83,0.30295494,0.16847886,0.09978727,0.054375328,0.1298575,0.2445461
84,0.43370727,0.08070906,0.048603743,0.097800285,0.21370533,0.12547433
85,0.05107575,0.24156822,0.17240886,0.15726604,0.21534355,0.16233757
86,0.19854675,0.17214751,0.23264848,0.19110884,0.11201644,0.09353191
87,0.2407091,0.08677591,0.09041196,0.21430497,0.22645445,0.14134365
88,0.1184,0.08376805,0.21945652,0.30413336,0.033957854,0.24028423
89,0.117616646,0.2258432,0.31596214,0.052369077,0.15505688,0.13315207
90,0.027801337,0.1893737,0.09201227,0.027474038,0.6396839,0.023654755
91,0.20942315,0.06723856,0.038716275,0.26229036,0.1778663,0.24446535
92,0.11510218,0.29770583,0.0828717,0.15731849,0.16545641,0.18154538
93,0.25751862,0.12727441,0.04740996,0.1493384,0.11435263,0.304106
94,0.18965712,0.23675132,0.12822558,0.20090136,0.09698708,0.14747755
95,0.054108575,0.17420037,0.24731939,0.037534,0.12624973,0.36058798
96,0.2594567,0.17599937,0.072985254,0.33697954,0.11683414,0.037745025
97,0.24487826,0.24904025,0.06418773,0.09242014,0.23687458,0.112599015
98,0.25228423,0.38140127,0.04465854,0.14016958,0.12078342,0.06070299
99,0.23460096,0.08877568,0.15249924,0.22148806,0.19685447,0.10578151
100,0.19017519,0.17705207,0.35226667,0.08498882,0.05909268,0.13642453
101,0.1478094,0.081881925,0.23899697,0.20323876,0.14573449,0.18233849
102,0.05263192,0.2947009,0.13867484,0.1585842,0.23761877,0.117789365
103,0.15623105,0.16587356,0.16294938,0.246955,0.23449333,0.033497643
104,0.029877635,0.3733973,0.025450401,0.06372334,0.4365575,0.07099372
105,0.17569764,0.08537184,0.31417382,0.060965344,0.14501452,0.21877676
106,0.19695161,0.04651112,0.04381696,0.35651147,0.15281652,0.20339227
107,0.2043683,0.10766457,0.21876176,0.12670809,0.08296168,0.25953567
108,0.18603112,0.23778062,0.25755674,0.07672896,0.16491468,0.076987945
109,0.05651797,0.26155606,0.04535885,0.19633181,0.22755943,0.2126759
110,0.0924349,0.110462554,0.2687441,0.075958185,0.38370842,0.06869179
111,0.14291878,0.087521695,0.03152567,0.048149295,0.40240076,0.2874838
112,0.15492852,0.05310666,0.0315636,0.4065235,0.19709982,0.15677793
113,0.24353346,0.04773884,0.18881086,0.24478516,0.049110603,0.2260211
114,0.08999009,0.060099706,0.20650335,0.2985615,0.11165422,0.23319112
115,0.2767048,0.06890176,0.24347831,0.21292052,0.10458519,0.093409434
116,0.1871993,0.26820326,0.19397117,0.17592499,0.08710896,0.08759234
117,0.2624943,0.14583804,0.09843509,0.28972962,0.050378744,0.15312423
118,0.09580376,0.0936003,0.30474198,0.17961405,0.10131408,0.2249258
119,0.25732422,0.16257678,0.30827165,0.096836455,0.06479738,0.11019359
120,0.1229373,0.4080873,0.049800817,0.10416781,0.18535508,0.12965167
121,0.04175472,0.20790558,0.15688035,0.15154907,0.21486892,0.2270414
122,0.107292876,0.57380706,0.04279863,0.191286,0.051734064,0.033081338
123,0.06703986,0.1590399,0.14472386,0.037690304,0.04780962,0.54369646
124,0.16084316,0.07596706,0.036916632,0.16411605,0.20421278,0.3579443
125,0.056547083,0.27281463,0.07259597,0.11113719,0.32531562,0.1615895
126,0.04418574,0.31535998,0.055037286,0.18183121,0.30726388,0.096321926
127,0.07985757,0.21585645,0.035188776,0.5002475,0.06481863,0.10403117
128,0.23650193,0.0637235,0.26844135,0.1757018,0.1858866,0.06974484
129,0.19687946,0.26632965,0.25329506,0.126691,0.11780302,0.039001793
130,0.2848102,0.05852389,0.13493167,0.12906006,0.08486445,0.30780974
131,0.07876897,0.16970956,0.42509943,0.09569304,0.1295144,0.101214565
132,0.2782676,0.15137905,0.13537535,0.07224946,0.30840462,0.054323956
133,0.07314932,0.06139077,0.06512175,0.10124337,0.12334544,0.57574934
134,0.12575594,0.075240664,0.061285775,0.37291265,0.33334342,0.031461567
135,0.1616646,0.06836524,0.51226836,0.06287214,0.03985981,0.15496981
136,0.29530784,0.051435944,0.105162844,0.13987339,0.21831417,0.18990575
137,0.24332714,0.20878932,0.12884347,0.10473214,0.16730936,0.14699864
138,0.05562602,0.14834754,0.07137632,0.6191677,0.04656032,0.058922097
139,0.11403227,0.04627804,0.15189582,0.116047844,0.038142554,0.5336034
140,0.1826728,0.059159216,0.11240559,0.057803676,0.10267486,0.4852839
141,0.060580514,0.09207121,0.07226558,0.12677777,0.33153555,0.31676936
142,0.08754898,0.37809232,0.11714648,0.06713107,0.21822533,0.1318558
143,0.036770873,0.44422942,0.16970003,0.10443487,0.17135246,0.07351239
144,0.31343552,0.063666545,0.1831372,0.059492968,0.22087508,0.1593927
145,0.118257076,0.081508376,0.11197282,0.21876344,0.05633302,0.41316524
146,0.2000611,0.20999297,0.14535093,0.09890441,0.13890854,0.20678209
147,0.19992152,0.051926166,0.1999456,0.32189533,0.049278136,0.17703323
148,0.050082106,0.30737972,0.32402566,0.04647231,0.19264103,0.07939916
149,0.13168164,0.2021168,0.23756264,0.257458,0.054671314,0.116509646
150,0.4146617,0.07673351,0.057935666,0.107107446,0.14212996,0.20143174
151,0.24120627,0.14091751,0.33343187,0.17469402,0.045826994,0.06392336
152,0.1909037,0.16540241,0.23508649,0.09289221,0.12251082,0.19320437
153,0.1502563,0.16055533,0.13022734,0.092567764,0.24018879,0.22620443
154,0.16083658,0.062483877,0.060523383,0.49276894,0.06642946,0.15695775
155,0.25296506,0.16755657,0.072084,0.2138556,0.074452065,0.21908675
156,0.034699555,0.10159536,0.19179411,0.037614096,0.14036946,0.49392745
157,0.2773915,0.06414353,0.16345656,0.06448484,0.17075796,0.25976565
158,0.11780613,0.049845878,0.5474849,0.21136639,0.04121611,0.032280605
159,0.31906858,0.26366654,0.14845538,0.07949833,0.08752275,0.10178837
160,0.3396789,0.24785161,0.13515286,0.15498851,0.084115125,0.03821296
161,0.09523753,0.033876292,0.45096552,0.15455951,0.035521112,0.22984003
162,0.11062149,0.16251078,0.053205036,0.2432295,0.28036872,0.15006445
163,0.23727877,0.18379676,0.0762552,0.3381019,0.1105104,0.054057043
164,0.25347635,0.24333757,0.12394649,0.091750346,0.14031158,0.14717768
165,0.12027486,0.05833876,0.061091926,0.17387599,0.18962686,0.3967916
166,0.13073538,0.27640405,0.21555491,0.0848798,0.12575324,0.1666726
167,0.17898853,0.3542986,0.16699202,0.1318514,0.115868315,0.052001122
168,0.0986625,0.3148237,0.08481537,0.23439616,0.19264781,0.0746545
169,0.097298145,0.052175958,0.31612748,0.27779838,0.077273026,0.179327
170,0.058234524,0.32708994,0.052111574,0.02699323,0.35640243,0.17916837
171,0.046463728,0.27159348,0.28153133,0.124088734,0.21126007,0.0650627
172,0.24073619,0.06348717,0.07157151,0.28876352,0.06719931,0.26824236
173,0.06506753,0.2966105,0.05629425,0.04183231,0.46864176,0.07155362
174,0.118309505,0.3064454,0.12422574,0.07587195,0.087361135,0.28778625
175,0.28781107,0.07441054,0.45491296,0.05760549,0.08273201,0.04252789
176,0.14754209,0.24609855,0.047995973,0.13535967,0.2993315,0.12367222
177,0.057991166,0.17490752,0.02099426,0.095361754,0.39966336,0.25108197
178,0.20350432,0.0853394,0.2726143,0.20307586,0.039116427,0.19634974
179,0.1323715,0.13343205,0.167693,0.1983789,0.07564816,0.2924764
180,0.48007426,0.15077949,0.07419095,0.109997734,0.063502744,0.12145481
181,0.29204458,0.20274428,0.23110425,0.07597839,0.14742206,0.0507065
182,0.09428413,0.32658613,0.14832506,0.12259608,0.13811398,0.17009464
183,0.25488877,0.1885142,0.10195567,0.05445017,0.18495242,0.21523874
184,0.06903745,0.04240105,0.18430287,0.3604474,0.045380473,0.29843077
185,0.2535074,0.364711,0.018202884,0.08205688,0.23371401,0.047807768
186,0.13265252,0.36373356,0.07317541,0.034185648,0.3029583,0.09329456
187,0.15265007,0.08845994,0.13806365,0.19960582,0.1516847,0.2695358
188,0.365719,0.22020467,0.10380373,0.051651396,0.22995536,0.028665768
189,0.24425042,0.062518075,0.04659064,0.088322856,0.16223827,0.39607975
190,0.06920794,0.038613107,0.04236919,0.64672005,0.07027329,0.13281642
191,0.10439351,0.19138272,0.31278563,0.08837271,0.23300159,0.07006385
192,0.045375768,0.450215,0.13168322,0.091561005,0.1393392,0.14182578
193,0.06766359,0.095873855,0.08334212,0.12542595,0.20802999,0.41966453
194,0.11056581,0.22492763,0.45848146,0.08429935,0.090100154,0.031625528
195,0.26221582,0.055854272,0.17505193,0.25930935,0.12045933,0.12710927
196,0.21161982,0.29092243,0.053385597,0.05567717,0.25336072,0.13503428
197,0.24960388,0.08372829,0.035384238,0.2527109,0.33186126,0.046711415
198,0.19183321,0.25046137,0.07131253,0.2823616,0.057350375,0.14668092
199,0.14610012,0.12085487,0.40044084,0.22455917,0.074282415,0.033762537
200,0.29846776,0.120892026,0.3131142,0.0677453,0.15764062,0.042140137
201,0.19041224,0.20473479,0.2570594,0.22856708,0.06622266,0.05300378
202,0.20851573,0.087172635,0.21325083,0.31790772,0.055858117,0.11729495
203,0.2817301,0.23586567,0.10967288,0.1856801,0.12503485,0.06201639
204,0.10061355,0.26227188,0.035788402,0.2021056,0.11885298,0.28036758
205,0.037339132,0.19965522,0.28178218,0.095240675,0.18846907,0.19751371
206,0.2173861,0.12503585,0.15846707,0.24655564,0.1464314,0.10612392
207,0.07903577,0.2405162,0.075748414,0.13124311,0.20449136,0.26896515
208,0.36882788,0.2574373,0.072607145,0.13060185,0.0970441,0.07348172
209,0.14350958,0.17258172,0.22071594,0.2789217,0.059625614,0.12464546
210,0.09344491,0.10384374,0.21561843,0.08241261,0.1444309,0.36024946
211,0.10702371,0.21358092,0.06462995,0.19880493,0.23269856,0.18326192
212,0.0755528,0.25761852,0.24360897,0.15097444,0.2423346,0.029910648
213,0.16293707,0.056055393,0.24014054,0.02848534,0.15322055,0.35916114
214,0.15112388,0.3616605,0.13054633,0.111981176,0.10908081,0.13560729
215,0.12107538,0.3837571,0.15392868,0.15209778,0.1065637,0.08257737
216,0.1790383,0.27483705,0.086354785,0.33845893,0.063345194,0.05796577
217,0.20633362,0.11276349,0.112905234,0.35124958,0.1372901,0.07945796
218,0.17550264,0.04850626,0.2961989,0.21076494,0.1859216,0.08310567
219,0.080659,0.13127348,0.30448762,0.12966712,0.12525098,0.22866182
220,0.056363415,0.17155485,0.2640061,0.36585015,0.09013415,0.052091345
221,0.039508168,0.10279022,0.48126227,0.041361257,0.12142268,0.21365544
222,0.20465201,0.080936655,0.15461792,0.33737364,0.061722815,0.16069701
223,0.15311775,0.2100871,0.060830016,0.2677461,0.17427263,0.13394643
224,0.18757087,0.10825416,0.35323718,0.054827627,0.11401967,0.18209046
225,0.11249822,0.13067867,0.07196756,0.09894912,0.22198547,0.36392096
226,0.1299296,0.22849736,0.22495776,0.043651607,0.16582504,0.20713852
227,0.14724937,0.21818626,0.15991218,0.26170862,0.1710957,0.04184791
228,0.064895004,0.32813808,0.058152903,0.14918947,0.3423512,0.057273246
229,0.12845667,0.04519371,0.14233428,0.35971895,0.034844976,0.2894514
230,0.42679662,0.14909405,0.04381206,0.087542586,0.1637044,0.1290503
231,0.4126202,0.17697924,0.049837265,0.1384383,0.14910422,0.07302081
232,0.13959067,0.15029661,0.18372431,0.29908466,0.10914773,0.11815599
233,0.04329802,0.36501455,0.18465179,0.10734659,0.24609594,0.053593162
234,0.2717907,0.1732592,0.052424558,0.12751104,0.23704746,0.13796704
235,0.26651785,0.17079782,0.23072882,0.063597046,0.22393264,0.044425786
236,0.18299596,0.1897203,0.16119765,0.24166197,0.13225804,0.09216607
237,0.13391326,0.17339939,0.24258591,0.07075468,0.10676901,0.27257776
238,0.07034371,0.25346434,0.2593044,0.109480314,0.08095948,0.22644778
239,0.24768905,0.09720018,0.104418,0.20185469,0.08932254,0.25951555
