,VA,AV,BA,FI,HS,IM
0,0.1538393,0.061729774,0.16754048,0.26820502,0.1508698,0.1978156
1,0.2802047,0.11720435,0.032885894,0.15679441,0.30637288,0.106537744
2,0.07050565,0.28480345,0.08637906,0.1407532,0.37998676,0.0375719
3,0.12597111,0.15910484,0.052313536,0.09695508,0.36779094,0.19786453
4,0.18800054,0.25086197,0.04844011,0.10042124,0.2439593,0.16831678
5,0.23696353,0.3807045,0.16042636,0.05909137,0.085287645,0.07752661
6,0.26556072,0.20367639,0.15474169,0.05450377,0.19925827,0.122259155
7,0.25574473,0.17148621,0.15925734,0.1492507,0.2190621,0.045198917
8,0.13068205,0.066593595,0.43948162,0.261444,0.05188633,0.04991238
9,0.11241982,0.24729227,0.22421145,0.053584993,0.08096498,0.2815265
10,0.1174768,0.056894846,0.074841596,0.23395401,0.04673486,0.47009793
11,0.23217148,0.10866686,0.2964395,0.26963198,0.05460373,0.03848644
12,0.30784023,0.07180188,0.05269063,0.2195582,0.24862114,0.09948792
13,0.0850665,0.3443845,0.106381156,0.04129274,0.33224195,0.090633206
14,0.3140934,0.12266184,0.044178877,0.076258495,0.21392667,0.22888066
15,0.15995213,0.102324836,0.123239346,0.24711427,0.2484094,0.11896
16,0.0992278,0.10772254,0.20124255,0.29083848,0.23547475,0.065493874
17,0.08071806,0.1844596,0.3722766,0.28072223,0.042350087,0.039473385
18,0.06988773,0.20451607,0.22543256,0.056683492,0.24033922,0.20314096
19,0.12890667,0.25357825,0.20169939,0.112429656,0.06514749,0.23823853
20,0.09215232,0.061661996,0.33238214,0.1737842,0.2996907,0.040328663
21,0.093895644,0.3709641,0.14854193,0.06840115,0.17237656,0.14582057
22,0.21322872,0.060303908,0.14982206,0.076861575,0.2979003,0.20188345
23,0.18023491,0.4925704,0.029700285,0.09335676,0.13259397,0.07154363
24,0.13792351,0.17957433,0.1372168,0.3059819,0.20463897,0.03466444
25,0.086358525,0.2776259,0.15193206,0.2325564,0.20080727,0.05071983
26,0.2996922,0.06869257,0.11314797,0.35272533,0.1152889,0.050453104
27,0.08713999,0.18621477,0.29942384,0.33929276,0.047077995,0.040850572
28,0.10277475,0.38578784,0.23101066,0.08929094,0.119301714,0.07183414
29,0.074231036,0.0860544,0.4068933,0.3137241,0.031515032,0.0875821
30,0.123151176,0.28114685,0.1943456,0.21134126,0.10236665,0.08764846
31,0.35264602,0.0725116,0.31875446,0.10259847,0.059241444,0.09424797
32,0.22426684,0.22201508,0.095035315,0.069729,0.21811803,0.17083572
33,0.3547927,0.32088956,0.0743912,0.037699223,0.12611192,0.086115375
34,0.056218557,0.22913937,0.23829727,0.06739634,0.1409455,0.26800296
35,0.26298746,0.13235907,0.07128441,0.12196897,0.22697748,0.18442261
36,0.13180806,0.36205497,0.1229947,0.12427793,0.12058388,0.13828047
37,0.1645398,0.06027179,0.42672318,0.19458874,0.04886623,0.10501021
38,0.11633318,0.13520777,0.3048658,0.2891367,0.12044574,0.034010805
39,0.13823827,0.09001677,0.22315532,0.16926135,0.059926994,0.31940135
40,0.39031604,0.13020514,0.077419326,0.26999438,0.058724705,0.073340446
41,0.20816569,0.093809195,0.07909101,0.05000845,0.28603894,0.2828867
42,0.10431991,0.1090083,0.035805177,0.5748483,0.13668653,0.039331842
43,0.207903,0.1807522,0.13292135,0.30381033,0.047382314,0.12723085
44,0.13008419,0.06662593,0.12607342,0.40928763,0.05092358,0.21700525
45,0.17983852,0.12591615,0.025186956,0.49480912,0.0660447,0.1082045
46,0.12718634,0.06388666,0.14424382,0.4373387,0.08343434,0.14391021
47,0.18556201,0.078025825,0.1772485,0.30296424,0.07087759,0.18532182
48,0.122569665,0.19472097,0.12307253,0.32446668,0.11663703,0.11853313
49,0.29983217,0.0907096,0.32581562,0.15566038,0.04543218,0.082550116
