,VA,AV,BA,FI,HS,IM
0,0.21634379,0.062594265,0.028574962,0.47256526,0.12160123,0.098320484
1,0.30962938,0.08937941,0.17379399,0.12315304,0.04324099,0.26080316
2,0.06410399,0.2578798,0.06920721,0.3510958,0.14793934,0.109773904
3,0.17429373,0.17385744,0.30747306,0.088855766,0.05821518,0.19730477
4,0.11935356,0.12494415,0.17494404,0.2622983,0.069841444,0.2486185
5,0.12807447,0.14438872,0.034935676,0.05665243,0.33590353,0.30004516
6,0.23956305,0.10719333,0.063480966,0.3214273,0.08070779,0.18762752
7,0.0646247,0.2035061,0.4306619,0.04775623,0.15379024,0.0996609
8,0.21477301,0.15589835,0.2193811,0.25265837,0.04560064,0.1116885
9,0.066439435,0.19470651,0.18403755,0.22487164,0.23278788,0.097157
10,0.19120622,0.17797464,0.1105113,0.27257055,0.18164782,0.066089496
11,0.14985858,0.14048772,0.04387478,0.0882984,0.1584323,0.41904828
12,0.10646379,0.36865667,0.037229437,0.07347713,0.08340588,0.33076707
13,0.062432796,0.16266344,0.26221302,0.19733366,0.28337726,0.03197973
14,0.06206949,0.10008335,0.10431549,0.040771972,0.4073805,0.28537917
15,0.3357422,0.04516918,0.06860512,0.42307034,0.06654591,0.06086732
16,0.2580318,0.12992103,0.3478498,0.17371207,0.05090565,0.03957966
17,0.03392221,0.15447773,0.031144213,0.082078375,0.35490733,0.3434702
18,0.093393914,0.11213782,0.044678513,0.2698327,0.23674487,0.24321215
19,0.048865356,0.22968358,0.093348905,0.037236523,0.46406132,0.12680429
20,0.27625722,0.09187765,0.08803725,0.27143446,0.24996294,0.022430494
21,0.13173749,0.19531879,0.09352835,0.1741615,0.2095321,0.19572179
22,0.054449156,0.10396793,0.2606682,0.06945256,0.26103398,0.25042817
23,0.25805986,0.20712888,0.30515152,0.07360933,0.07119318,0.08485725
24,0.14871727,0.05516527,0.49843326,0.10963935,0.034139127,0.15390567
25,0.11288694,0.06702506,0.09944061,0.43932956,0.04984091,0.23147686
26,0.10237717,0.0613513,0.482493,0.2597386,0.052945457,0.041094553
27,0.30225337,0.097983174,0.22727196,0.06873199,0.258622,0.04513757
28,0.14021988,0.115547515,0.032600895,0.32154128,0.13592185,0.2541685
29,0.13002315,0.40202868,0.18106301,0.04412894,0.17802095,0.064735346
30,0.25333822,0.08417277,0.046169534,0.5173905,0.056276377,0.04265265
31,0.10170293,0.16356795,0.32345548,0.051184457,0.2685503,0.091538906
32,0.10957911,0.13982767,0.09025959,0.28934732,0.19843937,0.17254691
33,0.06879706,0.117419474,0.16924626,0.20980379,0.26527613,0.16945729
34,0.33344316,0.24451216,0.10305022,0.05780092,0.10168315,0.15951039
35,0.102680445,0.28827488,0.25424966,0.075748794,0.21883056,0.06021571
36,0.2244215,0.16558126,0.14996864,0.25743133,0.15947126,0.043126028
37,0.10221504,0.23435514,0.17993875,0.26731184,0.1274368,0.088742435
38,0.14158727,0.050690215,0.6046748,0.091354415,0.069720194,0.04197315
39,0.3016134,0.087566175,0.026950942,0.29931885,0.22470364,0.059846953
40,0.19624536,0.18994705,0.07370544,0.38332024,0.09557293,0.061208922
41,0.105118096,0.11836077,0.22726923,0.37217385,0.062011383,0.11506673
42,0.21154639,0.08573409,0.22041847,0.33418038,0.047536753,0.100583985
43,0.07223957,0.097286895,0.24798302,0.09754092,0.18631072,0.29863885
44,0.1400974,0.11595451,0.13193221,0.3342116,0.12358017,0.1542241
45,0.18726334,0.20871146,0.0830301,0.26716077,0.16985424,0.08398013
46,0.26413697,0.11688073,0.24061908,0.24181043,0.05233096,0.08422184
47,0.17040041,0.070857026,0.31430075,0.25690416,0.06481521,0.12272241
48,0.08461732,0.25086734,0.07888626,0.24759942,0.30741012,0.030619558
49,0.21021482,0.05459486,0.5431571,0.04173201,0.060050596,0.0902506
50,0.26206815,0.042385627,0.042695176,0.46782055,0.0809811,0.10404943
51,0.13319483,0.21428566,0.11958877,0.2746084,0.1491375,0.1091849
52,0.22267967,0.18475573,0.18686326,0.24459338,0.052858043,0.10825002
53,0.077451244,0.15557323,0.19862524,0.23779757,0.14598967,0.18456301
54,0.090962924,0.14355591,0.018680694,0.28755632,0.23589544,0.22334875
55,0.2538836,0.058226913,0.091381714,0.39906636,0.10254038,0.0949011
56,0.14564209,0.24373871,0.0801934,0.30969104,0.06715775,0.15357704
57,0.053263847,0.19468331,0.23336528,0.07023881,0.06516606,0.38328266
58,0.08923028,0.43582368,0.035725884,0.034743413,0.24726458,0.15721215
59,0.20870285,0.05394729,0.2772176,0.071594514,0.1497572,0.23878047
60,0.290848,0.10324765,0.146975,0.10038996,0.1467403,0.21179904
61,0.04782686,0.19564234,0.08551689,0.101147875,0.25439095,0.31547508
62,0.2743933,0.2009584,0.029765826,0.113278896,0.3046982,0.07690534
63,0.21078323,0.08760362,0.09647354,0.21371625,0.15280953,0.23861381
64,0.02727895,0.038231175,0.012127146,0.019258605,0.25219786,0.65090626
65,0.286886,0.07598876,0.02492625,0.4183133,0.093244754,0.10064092
66,0.06803167,0.11105067,0.54769135,0.0811202,0.16022436,0.03188173
67,0.21158355,0.1874892,0.1782758,0.30575052,0.069594435,0.047306426
68,0.3366414,0.17216392,0.22676948,0.07951508,0.054329753,0.13058034
69,0.15443467,0.16107872,0.21488515,0.2677636,0.055403706,0.14643414
70,0.16890468,0.07243382,0.475779,0.121667705,0.051005412,0.110209405
71,0.076212466,0.046953093,0.4777486,0.033783987,0.04553722,0.31976458
72,0.08692013,0.23972248,0.03130549,0.21487333,0.14491993,0.28225866
73,0.13318159,0.21909632,0.21280535,0.09447415,0.12717228,0.21327034
74,0.10783372,0.08017143,0.15650113,0.3777212,0.17664526,0.10112727
75,0.09672868,0.10296375,0.16997641,0.23279272,0.34738025,0.050158158
76,0.10624194,0.15862139,0.05356208,0.2345758,0.23718575,0.20981303
77,0.53324795,0.053212397,0.14261478,0.09361725,0.15599973,0.021307914
78,0.23985362,0.05401167,0.20647813,0.32621837,0.051768567,0.121669635
79,0.1844657,0.12638864,0.37362218,0.18714483,0.06571971,0.06265889
80,0.100223355,0.05562046,0.15594947,0.10760464,0.39735228,0.18324976
81,0.05590569,0.2190144,0.37466624,0.037291862,0.22691795,0.086203836
82,0.057134777,0.22746885,0.032206643,0.2291267,0.08196731,0.3720958
83,0.0954101,0.11751868,0.18363851,0.28671578,0.13518181,0.18153507
84,0.23307072,0.12931569,0.028135316,0.29027128,0.27034235,0.04886468
85,0.16061674,0.13484837,0.21181744,0.10729234,0.120470546,0.26495454
