,VA,AV,BA,FI,HS,IM
0,0.2445092,0.16251463,0.3132022,0.07774893,0.093285725,0.1087393
1,0.21563494,0.11327227,0.2591033,0.17197444,0.18613906,0.053876054
2,0.15578908,0.18029158,0.30319718,0.23412809,0.080012344,0.046581764
3,0.09512068,0.13461556,0.07134693,0.24579334,0.20879266,0.24433082
4,0.07910619,0.21363355,0.096381806,0.17954566,0.14177145,0.28956136
5,0.034510043,0.18250409,0.19750316,0.08895222,0.3108254,0.18570508
6,0.05446493,0.09324974,0.3438939,0.2719633,0.1758073,0.06062084
7,0.055327043,0.0919168,0.046349697,0.34448984,0.07415608,0.38776052
8,0.03816842,0.10450387,0.10056617,0.042421777,0.5209448,0.19339496
9,0.26576918,0.17081301,0.068776526,0.0779041,0.25741306,0.15932412
10,0.2870847,0.17802356,0.15900008,0.23360576,0.0743335,0.067952394
11,0.30200225,0.18377715,0.11570524,0.08392604,0.121200435,0.19338886
12,0.091727264,0.50649023,0.15609019,0.069983706,0.1307458,0.04496282
13,0.11331101,0.08746875,0.2674104,0.24276441,0.091619976,0.19742544
14,0.17255543,0.12699443,0.25809875,0.048467577,0.24005482,0.15382901
15,0.1230278,0.47846216,0.07272754,0.07344632,0.18826489,0.064071275
16,0.127647,0.18557122,0.17710184,0.09605585,0.192999,0.22062509
17,0.3762701,0.046373717,0.30529758,0.14082119,0.06087873,0.07035874
18,0.054282185,0.066901855,0.3034048,0.16536632,0.059097245,0.3509476
19,0.20312333,0.095549956,0.14111511,0.3095467,0.0742858,0.17637908
20,0.09443568,0.30577856,0.1572471,0.08515666,0.1506876,0.20669436
21,0.061500996,0.07325035,0.5321232,0.039347123,0.23908958,0.05468875
22,0.06562692,0.09685597,0.26906726,0.44150043,0.07599906,0.050950363
23,0.14012495,0.17994753,0.24426764,0.12862468,0.17985642,0.12717877
24,0.19378705,0.038560566,0.33470386,0.09573145,0.08334712,0.25386995
25,0.06976902,0.19941694,0.12774803,0.17954186,0.1915947,0.23192942
26,0.1732131,0.05004429,0.102557406,0.11881655,0.3509581,0.20441058
27,0.1546464,0.07427332,0.061847758,0.38640797,0.10929801,0.2135265
28,0.08791226,0.15801187,0.17938487,0.23855652,0.12836884,0.20776562
29,0.09487217,0.20584482,0.047390003,0.2707872,0.22684588,0.15425994
30,0.046173263,0.05831763,0.14600205,0.16558382,0.45421347,0.12970975
31,0.18063577,0.13119738,0.29151502,0.14476305,0.09610443,0.15578441
32,0.25982425,0.048430383,0.059101935,0.08634021,0.4451451,0.101158135
33,0.08763707,0.16628572,0.04999265,0.23110104,0.22127514,0.2437084
34,0.09798021,0.36980778,0.15347828,0.11148391,0.1745558,0.092694
35,0.07774365,0.10027182,0.039955195,0.24873182,0.37749928,0.15579827
36,0.06642271,0.48492664,0.20307863,0.050127506,0.114881694,0.080562845
37,0.2473283,0.22049534,0.14728926,0.14608036,0.059508163,0.17929858
38,0.09788115,0.2368388,0.24743281,0.16601045,0.2248975,0.026939346
39,0.07938595,0.15695207,0.31225345,0.19551957,0.15276726,0.10312169
40,0.23101018,0.094799004,0.24205786,0.09585705,0.20251432,0.13376157
41,0.19997787,0.04562892,0.075069234,0.22792967,0.25740066,0.19399363
42,0.06412719,0.08703053,0.04144861,0.16421151,0.22988345,0.4132988
43,0.07526032,0.1611394,0.22171712,0.05802312,0.21299493,0.27086514
44,0.28165224,0.09074888,0.2798914,0.099698514,0.06344409,0.1845649
45,0.22504577,0.28495255,0.09259406,0.077866584,0.06531086,0.25423017
46,0.055136215,0.10750657,0.059394155,0.17075422,0.3180125,0.2891963
47,0.10481719,0.08085041,0.054528438,0.35643548,0.19219922,0.21116924
48,0.07151495,0.26430365,0.025791962,0.1543347,0.45649928,0.027555462
49,0.2663476,0.1907177,0.15416479,0.19660275,0.07987156,0.11229563
50,0.14609188,0.07909992,0.027509145,0.3570337,0.1745141,0.21575126
51,0.28320628,0.101940416,0.09338861,0.1755345,0.06141275,0.28451747
52,0.0491446,0.14845322,0.28447175,0.19738199,0.21220696,0.108341455
53,0.21804534,0.33175185,0.08246457,0.22340323,0.07460044,0.0697346
54,0.36138824,0.17752811,0.07013199,0.11033739,0.2217694,0.058844883
55,0.057924867,0.1381895,0.1378936,0.3464421,0.14541401,0.1741359
56,0.040208593,0.13137531,0.12684678,0.20241436,0.28696337,0.21219157
57,0.07713274,0.45149285,0.082371816,0.098441795,0.25836557,0.03219521
58,0.11519282,0.37403098,0.05377792,0.36424994,0.05399517,0.03875319
59,0.08440025,0.23831986,0.027744085,0.35858706,0.1900659,0.100882865
60,0.04642954,0.3016907,0.09413112,0.034832973,0.3371236,0.18579207
61,0.22672743,0.20376532,0.112001106,0.13034502,0.21628541,0.110875756
62,0.24421042,0.056874014,0.3060231,0.10451832,0.08905317,0.19932105
63,0.05707155,0.07577623,0.13200253,0.15502994,0.27245012,0.3076697
64,0.17036228,0.23115852,0.15730833,0.049117707,0.20270357,0.1893496
65,0.089235544,0.12280523,0.37356073,0.097354926,0.21369797,0.10334563
66,0.20725529,0.1713671,0.21967098,0.1372061,0.22221906,0.042281486
67,0.32610425,0.07766518,0.074603885,0.15798119,0.11183278,0.25181276
68,0.08628157,0.067030184,0.05486977,0.30939448,0.050744116,0.43167987
69,0.1220252,0.18103811,0.19622052,0.06533043,0.15684912,0.27853662
70,0.076385364,0.1653817,0.30104974,0.32014087,0.08835527,0.04868705
71,0.35118127,0.17361481,0.22574541,0.07850335,0.09600076,0.07495438
72,0.1942129,0.16723417,0.06786358,0.10226252,0.09389536,0.37453142
73,0.16047853,0.12665115,0.12386862,0.28710908,0.07188762,0.23000504
74,0.35385832,0.0646991,0.13939889,0.13887246,0.122940704,0.18023053
75,0.2608977,0.09501823,0.044353638,0.27556562,0.15463366,0.16953114
76,0.27607238,0.035908736,0.08481477,0.36997953,0.07629644,0.15692817
77,0.1567549,0.16756918,0.19468772,0.08078129,0.05716061,0.34304634
78,0.15871593,0.1094141,0.19667272,0.13469261,0.20352076,0.19698395
79,0.09281204,0.2741427,0.19256996,0.2853998,0.06773986,0.0873356
80,0.23206887,0.105114296,0.065671206,0.18249136,0.25011167,0.16454262
81,0.20651364,0.32277775,0.17227861,0.05621428,0.105669394,0.13654631
82,0.10788215,0.06490866,0.24756466,0.35162708,0.13212484,0.09589262
83,0.17695156,0.14771122,0.37656838,0.089941405,0.040669072,0.16815834
84,0.181417,0.14413069,0.05269653,0.21916474,0.1371866,0.26540437
85,0.18248872,0.21890908,0.18866177,0.27547464,0.09174356,0.042722203
86,0.10929282,0.0848944,0.07296848,0.1389339,0.23274565,0.36116478
87,0.24243233,0.047941282,0.3721138,0.1845134,0.08206382,0.070935346
88,0.040232394,0.11641459,0.4615932,0.06330805,0.13878031,0.17967144
89,0.058965154,0.39328748,0.30086645,0.13680185,0.06458728,0.045491785
90,0.21795776,0.05638241,0.45147792,0.13482885,0.07614209,0.063210964
91,0.25570256,0.2669621,0.0487883,0.21787591,0.0681451,0.1425261
92,0.04562186,0.095810615,0.25870058,0.23041885,0.27639988,0.09304821
93,0.49405062,0.040546592,0.25953782,0.09599546,0.040324774,0.06954479
94,0.44931647,0.053472925,0.067475565,0.23562405,0.12036154,0.07374951
95,0.14782563,0.176462,0.1367693,0.3473481,0.054081146,0.13751389
96,0.19521315,0.08884464,0.10847228,0.2930955,0.07811074,0.23626368
97,0.3270682,0.11709109,0.03913273,0.12211146,0.3440708,0.050525736
98,0.04565257,0.058278576,0.029394956,0.3069837,0.26818478,0.2915054
99,0.04975153,0.18153232,0.035799023,0.2359251,0.25928545,0.23770653
100,0.07113222,0.29656723,0.14158604,0.17674229,0.2579381,0.056034222
101,0.15413183,0.10008313,0.12464556,0.21997319,0.18187311,0.21929322
102,0.24362844,0.30824688,0.14923854,0.06308809,0.13478485,0.10101318
103,0.2306142,0.14058913,0.177987,0.093726315,0.17907518,0.17800821
104,0.14000617,0.2262605,0.14059514,0.18349425,0.12373041,0.18591352
105,0.21140063,0.25137562,0.16607621,0.06158481,0.14531317,0.16424952
106,0.07415387,0.20505363,0.48918855,0.06593269,0.108171396,0.057499878
107,0.33188534,0.07140489,0.10484632,0.15973237,0.08350077,0.24863029
108,0.06980682,0.3185848,0.15328583,0.14271954,0.2556423,0.059960682
109,0.22915994,0.23590696,0.2065408,0.204644,0.06764189,0.056106478
110,0.114945814,0.17789367,0.22100542,0.063285016,0.1260068,0.29686332
111,0.0977371,0.1448624,0.029650537,0.20229456,0.21886858,0.30658674
112,0.095685065,0.1570557,0.055432312,0.092049316,0.2904806,0.309297
113,0.13288216,0.14725477,0.2858843,0.21563062,0.047575355,0.17077279
114,0.29561675,0.25828254,0.0317648,0.221976,0.11584177,0.07651814
115,0.19798467,0.14250316,0.29339853,0.040984288,0.26883247,0.056296907
116,0.1379692,0.0836655,0.08669773,0.2885276,0.20856245,0.19457753
117,0.068401106,0.15999244,0.24885324,0.286679,0.10848254,0.12759168
118,0.13052592,0.07409879,0.20141973,0.3989623,0.060648173,0.13434508
119,0.2919976,0.2656117,0.063533634,0.27775463,0.06314032,0.037962157
120,0.3098688,0.32917166,0.13485865,0.07611131,0.101889156,0.048100427
121,0.085473515,0.13198087,0.04570984,0.5157895,0.080974154,0.14007214
122,0.05594966,0.0987035,0.049412046,0.29391205,0.16268015,0.3393426
123,0.3144015,0.10720318,0.116219506,0.27509606,0.13948143,0.04759831
124,0.16594973,0.24667229,0.059627112,0.10936864,0.31659415,0.10178808
125,0.16148588,0.17380928,0.20528089,0.19649574,0.099104844,0.16382341
126,0.14408012,0.11790563,0.06167719,0.30146116,0.18775912,0.18711679
127,0.08874407,0.07454579,0.4183519,0.29827482,0.06820547,0.051878035
128,0.18622193,0.052837227,0.22988723,0.1547838,0.19616117,0.18010864
129,0.13241473,0.13671681,0.032605257,0.46636137,0.13016918,0.101732716
130,0.051037773,0.2567239,0.08020911,0.17442179,0.26856807,0.1690394
131,0.25787857,0.07290778,0.3175305,0.17811729,0.0696169,0.103949
132,0.11524232,0.14639033,0.058270063,0.1228025,0.28332263,0.27397215
133,0.06970397,0.112572365,0.21894607,0.20321842,0.09595239,0.29960674
134,0.056048054,0.049177714,0.11746998,0.2620947,0.17562221,0.3395873
135,0.078310184,0.14075436,0.12048781,0.32758674,0.20802239,0.1248385
136,0.18066718,0.065654434,0.3920721,0.062476274,0.22394386,0.075186126
137,0.032070585,0.11528015,0.088523336,0.039944485,0.5366589,0.1875226
138,0.17983401,0.042195644,0.058557104,0.25771236,0.13833618,0.32336468
139,0.18547158,0.051612105,0.16603623,0.42139733,0.07584119,0.099641584
140,0.12463111,0.09371596,0.53264004,0.069950335,0.10561622,0.07344636
141,0.33542225,0.046532966,0.17017142,0.124262676,0.052764192,0.2708465
142,0.35409805,0.12479269,0.092052914,0.1768715,0.14857598,0.10360888
143,0.16386893,0.097442485,0.2835809,0.1423593,0.17752866,0.13521974
144,0.16999134,0.22053532,0.030740496,0.12283231,0.32312295,0.13277754
145,0.03406447,0.26576152,0.046219867,0.17432237,0.4372807,0.0423511
146,0.070461996,0.049067013,0.26540363,0.02846867,0.5519597,0.034638956
147,0.18843329,0.2211426,0.25832707,0.08167375,0.13334732,0.11707593
148,0.28269717,0.28664327,0.059141353,0.21637322,0.06331685,0.091828145
149,0.21808182,0.08292941,0.13834624,0.3167453,0.16370809,0.08018914
150,0.052080613,0.117012426,0.023596995,0.20180531,0.27305517,0.33244956
151,0.059568547,0.35943127,0.2759466,0.117629826,0.09690658,0.09051719
152,0.120253965,0.33544713,0.24064657,0.16131018,0.111684225,0.030658012
153,0.27191645,0.29610452,0.18234368,0.08743731,0.10686087,0.055337135
154,0.09468406,0.037530452,0.038646795,0.38505104,0.061533242,0.38255444
155,0.3556329,0.16898666,0.23993865,0.058618955,0.11067055,0.06615219
156,0.33742908,0.091424786,0.31537217,0.044758067,0.04589591,0.16512002
157,0.1742797,0.16396534,0.12391913,0.2900492,0.20524946,0.04253711
158,0.28679496,0.05622477,0.071951926,0.23761466,0.07089295,0.27652073
159,0.51090467,0.15733193,0.049619436,0.071682386,0.16744474,0.04301689
160,0.10367909,0.087278,0.3565935,0.17621869,0.058444962,0.21778576
161,0.040580433,0.16470821,0.17001803,0.13016489,0.2740594,0.22046898
162,0.066874154,0.0475703,0.056842133,0.4048944,0.0898708,0.3339482
163,0.0650157,0.095343135,0.5047423,0.18182375,0.11627286,0.036802277
164,0.045757506,0.11197493,0.0727539,0.06994946,0.60315436,0.09640979
165,0.30224133,0.11727524,0.19589218,0.039233167,0.1346095,0.21074863
166,0.14927463,0.06229437,0.28708154,0.3362768,0.07431766,0.09075493
167,0.2208693,0.15940616,0.051282343,0.1709337,0.17191496,0.22559355
168,0.17364565,0.11532505,0.06304993,0.27518958,0.21898863,0.15380116
169,0.070593804,0.21604271,0.42622572,0.083100595,0.16555561,0.038481597
170,0.4097295,0.09308404,0.20699671,0.15516333,0.05578583,0.07924052
171,0.21132296,0.1799196,0.19824004,0.23068991,0.10312617,0.07670129
172,0.11375157,0.07891126,0.40010813,0.052456472,0.3305666,0.024205884
173,0.122559495,0.2235312,0.035012174,0.22383897,0.18925558,0.20580257
174,0.1175294,0.17476012,0.07644984,0.26058835,0.1479886,0.2226837
175,0.12025789,0.12325135,0.031008836,0.2788301,0.21642537,0.23022643
176,0.24645104,0.06991244,0.23081172,0.07009093,0.28493145,0.097802445
177,0.03850836,0.29615024,0.21407115,0.22669344,0.15139337,0.07318346
178,0.07971712,0.24973637,0.2631522,0.20906664,0.122812554,0.075515136
