,VA,AV,BA,FI,HS,IM
0,0.12074062,0.14543103,0.23259862,0.26093563,0.11380525,0.12648883
1,0.304719,0.25859421,0.088364765,0.06318645,0.0803386,0.20479691
2,0.17267014,0.06843281,0.115851656,0.4871685,0.051129673,0.10474722
3,0.07266907,0.23421375,0.14370207,0.2506759,0.23849468,0.060244534
4,0.07477917,0.20994788,0.3485746,0.0963367,0.20475884,0.06560284
5,0.08551248,0.18267532,0.029572861,0.07713798,0.10875673,0.51634455
6,0.13521163,0.13005835,0.16661707,0.3989676,0.046597008,0.1225484
7,0.038503792,0.36531886,0.235681,0.12373772,0.2042375,0.032521103
8,0.23513572,0.08635906,0.050869092,0.24388908,0.21533646,0.16841055
9,0.22719415,0.045577668,0.1620704,0.31257245,0.05732106,0.19526432
10,0.19554462,0.21743971,0.051197376,0.04956226,0.2526903,0.23356572
11,0.15701252,0.066989094,0.14133178,0.31516504,0.12346448,0.19603702
12,0.2179647,0.14575782,0.26113915,0.26482776,0.06514832,0.04516229
13,0.23296787,0.19097333,0.050214443,0.21514046,0.13715303,0.17355084
14,0.30360615,0.06436064,0.14666438,0.0833321,0.07828122,0.3237554
15,0.30299175,0.2616515,0.18176077,0.080905646,0.08694669,0.08574368
16,0.24692737,0.049729437,0.3806181,0.13842438,0.057252485,0.12704831
17,0.22675659,0.3251931,0.1985115,0.04982224,0.15668167,0.043034934
18,0.1993835,0.2564345,0.043758113,0.064560704,0.24789765,0.1879655
19,0.11951638,0.08867494,0.38283357,0.2887768,0.06403896,0.056159362
20,0.044095334,0.13172705,0.25875083,0.093145214,0.22184984,0.25043172
21,0.052551556,0.15793335,0.04394092,0.09933163,0.36081326,0.28542927
22,0.047880907,0.24601698,0.115021124,0.09265838,0.18656054,0.31186205
23,0.2556033,0.09059012,0.13349299,0.2320434,0.11272755,0.17554261
24,0.25195456,0.07885923,0.15963964,0.23638667,0.17862388,0.094536036
25,0.078032084,0.19804204,0.21929295,0.2037577,0.062294565,0.23858064
26,0.077311456,0.19066584,0.104139544,0.17931966,0.24751836,0.2010451
27,0.22328347,0.1909715,0.21304448,0.11170724,0.075700745,0.18529251
28,0.21566391,0.16395587,0.08217124,0.32280645,0.10397154,0.11143095
29,0.11980804,0.044274345,0.15913972,0.16015822,0.12441733,0.39220238
30,0.20592238,0.17507802,0.2322662,0.22300024,0.12631714,0.037415933
31,0.17813389,0.25454757,0.27016097,0.06719064,0.07972899,0.15023798
32,0.14599913,0.17169577,0.15561233,0.08443075,0.19084524,0.25141674
33,0.0642294,0.07142809,0.12275755,0.2869304,0.3117007,0.14295381
34,0.1947026,0.23501812,0.24788992,0.04694888,0.14748314,0.12795733
