,VA,AV,BA,FI,HS,IM
0,0.24179165,0.06254197,0.23483554,0.26509216,0.08510118,0.1106375
1,0.044550683,0.06371955,0.0671098,0.3713722,0.27082327,0.18242452
2,0.075327374,0.1345007,0.25184888,0.38198328,0.10946032,0.04687952
3,0.305415,0.11184905,0.31750125,0.09686028,0.050119963,0.118254475
4,0.105055384,0.2966513,0.07124882,0.13930623,0.16337442,0.2243638
5,0.2368781,0.29418322,0.083001755,0.21396577,0.08800657,0.083964534
6,0.08734339,0.04971203,0.08729536,0.30643755,0.2613273,0.20788439
7,0.40395036,0.15850009,0.038695347,0.1848766,0.07847509,0.13550253
8,0.21934378,0.19658238,0.24677561,0.040466804,0.19251831,0.104313135
9,0.24024808,0.3099906,0.028083555,0.085209966,0.25392407,0.08254367
10,0.14375257,0.1490704,0.26745602,0.07014797,0.15432635,0.2152467
11,0.06761936,0.11940693,0.33946258,0.09701528,0.0996023,0.27689356
12,0.11553898,0.10919948,0.042507548,0.34736922,0.27576664,0.10961811
13,0.08051817,0.29417652,0.08598661,0.16315024,0.19706728,0.17910118
14,0.05390971,0.32161587,0.2596744,0.07460549,0.23993975,0.05025474
15,0.21169688,0.08202478,0.1790928,0.32084388,0.07909453,0.12724717
16,0.12250404,0.28651983,0.10159358,0.17503603,0.2721155,0.042231023
17,0.15341282,0.07244461,0.11885906,0.07106702,0.19368184,0.39053458
18,0.21718256,0.104157686,0.0415358,0.14006855,0.37254372,0.12451168
19,0.14464109,0.26876107,0.047018573,0.15599285,0.24871856,0.13486786
20,0.25396854,0.09663322,0.0675174,0.1867687,0.15778977,0.23732243
21,0.06861321,0.19520168,0.03700858,0.031242395,0.18803164,0.47990254
22,0.2729039,0.23019098,0.095099345,0.0643877,0.078406624,0.25901148
23,0.08527367,0.22733492,0.37135056,0.055375688,0.17336741,0.08729774
24,0.2176376,0.10739959,0.11010483,0.14694671,0.07881459,0.33909664
25,0.065139696,0.12512735,0.052110385,0.30074087,0.2759075,0.18097422
26,0.292984,0.063612476,0.22532408,0.10472917,0.11025291,0.20309737
27,0.25372696,0.055915114,0.18699694,0.22721764,0.12469267,0.15145062
28,0.3482888,0.13681577,0.07791626,0.0714954,0.10995088,0.25553295
29,0.22109835,0.19355512,0.16865188,0.061159283,0.08909417,0.26644123
30,0.05608993,0.12990516,0.33517858,0.13322553,0.13035552,0.21524535
31,0.11538425,0.14499529,0.113207,0.26821643,0.25409666,0.10410035
32,0.062235203,0.14597842,0.051044773,0.03233566,0.5175628,0.19084312
33,0.31330025,0.09107413,0.21791194,0.08832147,0.19766021,0.09173202
34,0.070657246,0.09109953,0.15746601,0.24617594,0.058935747,0.37566558
35,0.18796779,0.17793879,0.16523433,0.24983911,0.11662123,0.10239868
36,0.27528745,0.07491698,0.27420378,0.19822472,0.11315841,0.06420871
37,0.12507373,0.2037537,0.28600392,0.025310392,0.3265694,0.033288866
38,0.22248611,0.11713308,0.20147125,0.29816878,0.055632174,0.10510857
39,0.08537759,0.4104039,0.14421178,0.09701308,0.12733446,0.1356592
40,0.08157497,0.17769027,0.45970568,0.037069842,0.16082355,0.08313572
41,0.05320174,0.279661,0.032605473,0.21655393,0.087438576,0.33053926
