,VA,AV,BA,FI,HS,IM
0,0.042167194,0.1439363,0.14447248,0.12619798,0.22495453,0.3182715
1,0.27043268,0.199692,0.109814584,0.07569919,0.17041002,0.1739515
2,0.14686923,0.09539503,0.16604355,0.2815019,0.114062406,0.19612794
3,0.098823056,0.111152,0.041516837,0.2688593,0.18344705,0.29620183
4,0.22080667,0.29911,0.10740983,0.26121375,0.068240084,0.043219734
5,0.1167824,0.18618813,0.09183467,0.13273735,0.15129253,0.3211649
6,0.089675285,0.3048692,0.10706821,0.08181838,0.27040237,0.14616652
7,0.07723507,0.3070686,0.079080805,0.024580048,0.32568038,0.18635505
8,0.08002145,0.2596271,0.06449138,0.27101406,0.086999565,0.23784645
9,0.07400539,0.21685946,0.11056824,0.029446993,0.40753645,0.16158348
10,0.05621491,0.37200117,0.13513042,0.03434799,0.32456514,0.077740386
11,0.09806791,0.13810435,0.14038444,0.32259873,0.23609221,0.06475238
12,0.27229285,0.08767397,0.23416719,0.20813681,0.05466638,0.14306277
13,0.33402702,0.20074213,0.24491212,0.0934641,0.08326645,0.04358825
14,0.11361425,0.15102127,0.047023013,0.050889883,0.24522245,0.39222914
15,0.24931349,0.116836324,0.1843495,0.11296635,0.10841583,0.22811851
16,0.089621864,0.10513595,0.043614767,0.24046268,0.27896234,0.24220245
17,0.132146,0.163755,0.21782415,0.27299976,0.13446362,0.07881149
18,0.033564493,0.18126038,0.05359625,0.025237659,0.5690807,0.13726054
19,0.3762646,0.13616896,0.24116953,0.12318988,0.049159903,0.07404713
20,0.22235769,0.46104404,0.033320386,0.11671152,0.10540311,0.061163273
21,0.10364638,0.35948604,0.17200176,0.05196787,0.19345954,0.119438365
22,0.2122446,0.21068375,0.13075733,0.13183197,0.13258326,0.18189916
23,0.29138052,0.36473534,0.09242601,0.07732117,0.13162303,0.04251391
24,0.19010746,0.059190966,0.036121063,0.1591431,0.2486294,0.30680805
25,0.15143375,0.16882533,0.056515194,0.1760864,0.28653157,0.16060784
26,0.12886463,0.109380476,0.18589132,0.16446263,0.21352237,0.19787857
27,0.15474668,0.052896198,0.17473502,0.18025115,0.045810018,0.39156097
28,0.09480218,0.11671222,0.13248995,0.2167913,0.24396236,0.195242
29,0.1585286,0.25094098,0.28972715,0.039996136,0.15989305,0.10091407
30,0.2245766,0.17357889,0.27484083,0.0370503,0.22524717,0.06470625
31,0.16232084,0.11515053,0.16564798,0.30005762,0.04307445,0.2137486
32,0.088605374,0.30493024,0.31995612,0.09558357,0.15449436,0.036430255
33,0.2008885,0.21304877,0.11371385,0.099118985,0.18912604,0.18410386
34,0.25368598,0.085895285,0.23459052,0.06450461,0.039851543,0.32147205
35,0.20769043,0.17398295,0.062149953,0.061196133,0.22154227,0.27343825
36,0.48949414,0.106540576,0.057531107,0.13365717,0.08664749,0.12612957
