,VA,AV,BA,FI,HS,IM
0,0.1818554,0.06182902,0.06831108,0.35804135,0.087100625,0.24286246
1,0.2666639,0.0935869,0.11573454,0.2569639,0.123276286,0.14377448
2,0.4262686,0.12689479,0.045162935,0.052570697,0.087052315,0.26205075
3,0.3172968,0.058536537,0.3393686,0.1675466,0.07256922,0.04468226
4,0.24029456,0.21191116,0.09005859,0.21452504,0.054634485,0.18857615
5,0.05877974,0.21482232,0.34418467,0.1005554,0.13561308,0.14604472
6,0.079472214,0.1541078,0.24715279,0.38176766,0.089196496,0.048303004
7,0.0752217,0.07678245,0.43918094,0.1913282,0.18977833,0.027708411
8,0.2487212,0.25229445,0.1598922,0.04899172,0.19410314,0.0959973
9,0.1479087,0.05555066,0.2572168,0.3336251,0.10481664,0.10088204
10,0.13158491,0.22641088,0.06117042,0.19336739,0.30889755,0.07856882
11,0.11734067,0.049164303,0.028293053,0.05945913,0.11870143,0.6270414
12,0.1614167,0.09728068,0.055014484,0.24187955,0.06287224,0.38153636
13,0.11753757,0.21504964,0.15432663,0.024174027,0.3727738,0.116138265
14,0.22908068,0.31675047,0.13116378,0.04710629,0.2117655,0.064133294
15,0.11884892,0.1176894,0.20006697,0.3647324,0.108835734,0.089826465
16,0.2121313,0.14344504,0.14013177,0.19597647,0.17664306,0.13167235
17,0.35027045,0.24736947,0.09040844,0.172886,0.08093386,0.058131777
18,0.0833342,0.2203964,0.1362,0.34893498,0.085708685,0.12542573
19,0.065644994,0.4224043,0.17666139,0.15266639,0.080120794,0.10250217
20,0.058651846,0.35671687,0.13669099,0.19555622,0.07968906,0.17269497
21,0.10985562,0.2861481,0.26666027,0.042174455,0.08258532,0.21257623
22,0.16290359,0.241475,0.17408724,0.086240984,0.20914231,0.12615082
23,0.23630801,0.059042662,0.15133479,0.30511302,0.10078391,0.14741755
24,0.25355205,0.24293554,0.035866,0.107246034,0.18899904,0.17140137
25,0.2894252,0.11561151,0.15954587,0.28408638,0.07538861,0.07594246
26,0.071430184,0.2559055,0.09779967,0.15605505,0.2333451,0.18546447
27,0.25889722,0.2850386,0.18919855,0.14695506,0.07119999,0.048710592
28,0.05850697,0.16417742,0.20499404,0.22851111,0.19608516,0.14772524
