,VA,AV,BA,FI,HS,IM
0,0.14215821,0.27964106,0.14031512,0.054876525,0.16181707,0.221192
1,0.11747447,0.20616263,0.28084433,0.07142029,0.05465517,0.26944306
2,0.08473442,0.15092148,0.39822686,0.055530194,0.056775097,0.25381196
3,0.18468516,0.08363737,0.062427323,0.32198915,0.2639306,0.083330475
4,0.29476085,0.11388061,0.17253691,0.19760053,0.057161633,0.16405946
5,0.1294296,0.2205961,0.15384859,0.21567757,0.13288802,0.1475601
6,0.23449081,0.19999091,0.064920485,0.07756403,0.17759126,0.24544255
7,0.19913124,0.25494713,0.22677137,0.06603058,0.10551489,0.14760481
8,0.14903645,0.1989982,0.35823652,0.07885819,0.082216665,0.13265398
9,0.30183008,0.14712031,0.06720164,0.17063212,0.24137051,0.07184537
10,0.096968696,0.30474564,0.18825766,0.10379887,0.18512262,0.1211065
11,0.1102376,0.06621291,0.13729952,0.111820675,0.28978315,0.28464615
12,0.20869122,0.20625326,0.10254614,0.28631783,0.118119344,0.078072205
13,0.043410458,0.1310095,0.29069728,0.04272978,0.17873968,0.3134133
14,0.06264841,0.11697636,0.38229254,0.25528038,0.07774733,0.10505498
15,0.104539804,0.09006464,0.23647149,0.40525448,0.081026815,0.08264284
16,0.11786688,0.16077735,0.42177877,0.07932019,0.15125518,0.06900158
17,0.096156955,0.06957872,0.019048033,0.19740428,0.26836917,0.3494428
18,0.38586345,0.07570336,0.20301023,0.22845435,0.03065117,0.07631747
19,0.34435925,0.08165992,0.021554599,0.2625778,0.21654996,0.073298395
20,0.2148872,0.22558285,0.1282727,0.15191709,0.22321673,0.056123402
21,0.0832559,0.24435481,0.10073689,0.25663704,0.0906673,0.22434801
22,0.06340179,0.21235748,0.26756704,0.19450256,0.23168986,0.030481296
23,0.07461042,0.07810654,0.03301853,0.095423244,0.6648376,0.0540037
24,0.35781386,0.083175056,0.06181561,0.2488767,0.06846412,0.17985468
25,0.15073693,0.21411088,0.38681015,0.12261816,0.059784196,0.065939605
26,0.21653292,0.14835009,0.3294697,0.0480641,0.13537097,0.122212194
27,0.07899598,0.192718,0.040819008,0.19634077,0.35077018,0.14035603
28,0.09090314,0.2043726,0.24676721,0.2578227,0.086089216,0.114045136
29,0.04870465,0.16609587,0.4678105,0.07652565,0.09821092,0.14265242
