,CCC,RMSE,CORR
0,0.9297557168888515,0.03767855428065123,0.9321772097435854
1,0.9240489909386504,0.03945992357362981,0.9287079106641618
2,0.9242356827410525,0.038807717550419556,0.927456060379015
3,0.924525000711862,0.03911989903184857,0.9285906315092479
4,0.9227201099684483,0.03904526809860968,0.925224195304745
5,0.9255874030858982,0.03796026771634368,0.929031925182427
6,0.9268848074967616,0.037336375921227065,0.9295981820231416
7,0.9317104150868125,0.03671676832410133,0.9341552490781067
8,0.9252936954873585,0.038138581451516836,0.9279020385583314
9,0.9255250459031893,0.037622390700020644,0.9281228924415481
10,0.9247648697204413,0.03767813185776042,0.9273908866536217
11,0.9213337482686048,0.04021859894231802,0.925510429497789
12,0.9235739592306799,0.039047458885154665,0.9258982114850978
13,0.9317724832168768,0.036551735099325904,0.9339130795002228
14,0.9342107495163714,0.03588743644344887,0.9362708225039993
15,0.9287152344223537,0.038228971270788545,0.9316634429614448
16,0.921793897854849,0.038828254240079726,0.9251938227393386
17,0.923901696683071,0.03820744333223257,0.9267971766458376
18,0.9230074662197296,0.03949076099768648,0.92710286288705
19,0.9242890973094059,0.03897840138094683,0.927625738005311
