,VA,AV,BA,FI,HS,IM
0,0.23071797,0.1611419,0.12113171,0.13093586,0.0849547,0.27111787
1,0.074914016,0.26485747,0.16320759,0.2763994,0.1662994,0.054322157
2,0.08592859,0.1109248,0.052196816,0.24483132,0.29423094,0.21188754
3,0.3356629,0.067561425,0.05676089,0.08476561,0.15928091,0.29596826
4,0.18223803,0.1001518,0.30714706,0.07653119,0.24413504,0.089796886
5,0.32822043,0.252408,0.10163446,0.22870451,0.04449923,0.04453339
6,0.15891817,0.11634411,0.028808992,0.15670925,0.23777607,0.3014434
7,0.13657714,0.15895404,0.047734354,0.22496948,0.08290567,0.34885937
8,0.114494726,0.2643417,0.21649311,0.086273186,0.121904254,0.196493
9,0.06450466,0.15376386,0.09916761,0.07901288,0.40168124,0.20186979
10,0.19458738,0.29332206,0.16390271,0.19180773,0.074247226,0.0821329
11,0.28753325,0.32338083,0.08982115,0.051670562,0.15948176,0.0881124
12,0.27861527,0.080806896,0.14579573,0.07524249,0.106853805,0.31268585
13,0.10487764,0.12386316,0.3928121,0.080651484,0.26450366,0.033291984
14,0.2719091,0.20117873,0.06161973,0.18568344,0.09666105,0.18294795
15,0.11076935,0.0972252,0.43653694,0.044329923,0.2560561,0.0550825
16,0.08085046,0.24472427,0.19793114,0.16713938,0.15707338,0.15228131
17,0.055937,0.08122101,0.04336234,0.43043345,0.299971,0.08907525
18,0.18344904,0.16593514,0.4343951,0.11755597,0.051667128,0.04699766
19,0.10586643,0.09709278,0.027076956,0.65922,0.06878156,0.041962326
20,0.04806811,0.1459711,0.36510393,0.03348412,0.37514457,0.032228198
21,0.17754827,0.09721826,0.1938337,0.14821076,0.12626505,0.256924
22,0.12391955,0.36397848,0.30312476,0.08940353,0.06873355,0.050840147
23,0.053241346,0.16322294,0.025338218,0.5486661,0.07463652,0.13489492
24,0.16927874,0.052817076,0.050794434,0.3729394,0.28942993,0.06474038
25,0.08357676,0.11620945,0.23435816,0.3453695,0.09263184,0.12785432
26,0.3874497,0.07420219,0.30867273,0.07308289,0.12056792,0.036024563
27,0.098817915,0.21014573,0.11412859,0.20985414,0.07862233,0.28843132
28,0.33487955,0.22400875,0.038208988,0.27359423,0.056172647,0.07313581
29,0.046003737,0.22466624,0.27185422,0.039834082,0.21668197,0.20095976
30,0.081741184,0.10558839,0.14559655,0.22272737,0.22149712,0.22284946
31,0.16613846,0.22453232,0.28636235,0.08914877,0.10192225,0.13189583
32,0.102857456,0.0808107,0.2649695,0.21263348,0.071324,0.26740488
33,0.101801105,0.3273779,0.25061554,0.0535532,0.18552336,0.081128925
34,0.13709237,0.30742717,0.20625567,0.059990447,0.17899247,0.11024185
35,0.05560567,0.22631016,0.31664684,0.12355799,0.060454812,0.21742453
36,0.19020505,0.067816675,0.17974773,0.13021235,0.22331952,0.20869865
37,0.29054612,0.09528983,0.088806376,0.1329878,0.22348614,0.16888371
38,0.6048707,0.08375866,0.05382083,0.08661415,0.055315103,0.11562059
39,0.26149517,0.2016906,0.29521674,0.08106038,0.10796237,0.052574735
40,0.09208703,0.14912051,0.06256073,0.29279292,0.34162164,0.061817147
41,0.06305161,0.1489293,0.07918366,0.2615239,0.37451652,0.072795
42,0.3213181,0.055755034,0.0869758,0.30615225,0.10975648,0.1200423
