,VA,AV,BA,FI,HS,IM
0,0.27490002,0.0834872,0.3158426,0.1332109,0.13344859,0.059110712
1,0.2923305,0.21744093,0.19218206,0.08082522,0.08840204,0.12881921
2,0.19423287,0.1204907,0.17260261,0.06953348,0.1964903,0.24665
3,0.19176427,0.12273088,0.2502663,0.18863647,0.052983955,0.19361818
4,0.12384245,0.14317773,0.18464603,0.25857705,0.0533659,0.23639081
5,0.12841953,0.15558103,0.117699146,0.27193502,0.07166649,0.2546988
6,0.12964883,0.17882182,0.29422733,0.03894104,0.3261784,0.03218258
7,0.16326617,0.17392294,0.08901368,0.11547079,0.28233117,0.17599522
8,0.1743224,0.3437244,0.17491733,0.097304136,0.17590535,0.03382642
9,0.063205406,0.24546203,0.2703733,0.15046239,0.0785575,0.19193938
10,0.15794568,0.122513585,0.12118215,0.42590618,0.048268948,0.12418348
11,0.29722774,0.19579673,0.3156639,0.059647117,0.057901632,0.07376287
12,0.15960686,0.17729907,0.26014635,0.063403994,0.23047376,0.10906998
13,0.060516678,0.27823934,0.02855596,0.28617138,0.24833557,0.098181136
14,0.43975222,0.11878714,0.16225486,0.074410446,0.087349184,0.11744617
15,0.09317604,0.10027307,0.37410358,0.23668362,0.07788885,0.117874876
16,0.06714547,0.2819008,0.13494068,0.07852736,0.25441593,0.18306978
17,0.25766742,0.14752072,0.06410294,0.20097873,0.14421141,0.18551877
18,0.16253945,0.3301176,0.08834171,0.06977619,0.31328803,0.03593692
19,0.20142443,0.22894888,0.03751114,0.17245299,0.21412128,0.1455413
20,0.28877175,0.09165798,0.07272734,0.17880379,0.18032745,0.18771169
21,0.21029039,0.112042055,0.2124493,0.11846143,0.13585617,0.21090071
22,0.06321527,0.22501203,0.22839354,0.13900101,0.29748803,0.046890125
23,0.07626677,0.07619715,0.19650635,0.23775797,0.20844811,0.20482361
24,0.13444926,0.17946212,0.13598134,0.4157505,0.087053716,0.04730303
25,0.25950986,0.11207771,0.064338654,0.22480138,0.2609682,0.07830416
26,0.18943062,0.36330527,0.17126437,0.05410692,0.09258984,0.12930304
27,0.35747644,0.117929995,0.06774394,0.21270269,0.13511762,0.10902934
28,0.10444486,0.18270713,0.25997627,0.29453227,0.047968015,0.11037145
29,0.15352081,0.07469426,0.0691513,0.27900064,0.20233956,0.2212935
30,0.14309837,0.052990787,0.19300495,0.3413354,0.13281856,0.13675198
31,0.106616795,0.059954822,0.14802414,0.38260064,0.16451937,0.1382843
32,0.064913236,0.13160706,0.06761022,0.32724172,0.31746295,0.091164805
33,0.101392165,0.098772414,0.12734194,0.25987604,0.12861697,0.28400052
34,0.2459414,0.17378673,0.1341748,0.24730992,0.046397615,0.15238951
35,0.06657531,0.2581385,0.13500515,0.09525558,0.308396,0.13662943
36,0.22170892,0.21166101,0.15676008,0.16795865,0.15212278,0.089788586
37,0.08334219,0.18384378,0.044482768,0.33169976,0.2287671,0.12786442
38,0.11532127,0.06487093,0.02027227,0.27344704,0.20915814,0.3169304
39,0.119473286,0.35618588,0.07398956,0.09775408,0.16800465,0.18459259
40,0.298654,0.060353342,0.29250458,0.18746029,0.12203823,0.038989604
41,0.20802248,0.14022234,0.20578584,0.25326785,0.06484875,0.12785277
42,0.24206708,0.147374,0.08698384,0.15805152,0.1665031,0.19902048
43,0.1277573,0.17635441,0.04910028,0.05109304,0.348379,0.24731603
44,0.2019735,0.27692306,0.12779841,0.041525014,0.20708084,0.14469919
45,0.16106895,0.2811226,0.27593717,0.04794678,0.120086655,0.11383782
46,0.11255441,0.15814178,0.25357014,0.038342975,0.2663477,0.17104301
47,0.16724692,0.06682315,0.08955248,0.33143207,0.06760405,0.27734134
48,0.17529978,0.07046666,0.026458636,0.44426024,0.043673452,0.23984128
49,0.20240892,0.07572008,0.07554254,0.36651963,0.07045009,0.2093587
50,0.16572045,0.12605958,0.24239653,0.09789949,0.07988124,0.2880427
51,0.09942031,0.64697313,0.05648673,0.08262148,0.08403426,0.03046415
52,0.36401916,0.2728214,0.10132015,0.034085624,0.17289463,0.054859
53,0.098685704,0.16007946,0.22980335,0.23919553,0.1113012,0.16093478
54,0.2550508,0.13386437,0.13260588,0.10045172,0.23805211,0.1399751
