,G1,S,G2
0,0.44385564,0.3838079,0.17233644
1,0.07275302,0.666714,0.26053292
2,0.08587909,0.028791292,0.8853296
3,0.05918946,0.77692026,0.16389024
4,0.056523196,0.042909324,0.90056753
5,0.068956465,0.22348678,0.7075567
6,0.44365647,0.39278567,0.16355786
7,0.2023753,0.028426487,0.7691983
8,0.04808273,0.16391867,0.78799856
9,0.57616925,0.19315803,0.2306727
10,0.09229744,0.8006566,0.10704595
11,0.34690467,0.32993925,0.3231561
12,0.105917856,0.1557773,0.73830485
13,0.33986887,0.4826237,0.17750745
14,0.3785686,0.036263,0.5851684
15,0.06399052,0.6564536,0.2795559
16,0.21067291,0.53909355,0.25023353
17,0.02449537,0.37798107,0.5975236
18,0.36532715,0.4821001,0.15257277
19,0.032298636,0.090876445,0.876825
20,0.07202225,0.6512805,0.27669716
21,0.15835176,0.6525803,0.1890679
22,0.51165944,0.113594234,0.37474635
23,0.41035774,0.41912577,0.17051649
24,0.44365647,0.39278567,0.16355786
25,0.032248963,0.37992954,0.5878215
26,0.25029075,0.20965207,0.5400572
27,0.14282225,0.62904954,0.22812821
28,0.36118594,0.35416272,0.2846513
29,0.078153096,0.6313646,0.29048237
30,0.060087267,0.6509657,0.28894708
31,0.5642614,0.055954985,0.3797836
32,0.43210357,0.4573554,0.11054098
33,0.041436143,0.08429015,0.8742737
34,0.037062988,0.5140953,0.4488417
35,0.47865835,0.31160727,0.20973441
36,0.67548764,0.16442534,0.16008699
37,0.64298904,0.11718287,0.23982812
38,0.39080575,0.4294703,0.17972395
39,0.03680766,0.059149664,0.9040427
40,0.41238725,0.42792758,0.1596852
41,0.07452649,0.56961155,0.35586196
42,0.6364864,0.08023842,0.2832751
43,0.16890992,0.043933608,0.7871564
44,0.09351281,0.5646508,0.34183645
45,0.3607725,0.46152544,0.17770205
46,0.52165514,0.26297787,0.215367
47,0.4089653,0.4856974,0.10533724
48,0.06638382,0.06811285,0.86550325
49,0.387842,0.32643527,0.28572276
50,0.103567325,0.763742,0.13269068
51,0.07069255,0.7672781,0.16202943
52,0.5915305,0.06392985,0.3445396
53,0.6060471,0.1812777,0.21267515
54,0.16481793,0.71911,0.11607208
55,0.107547514,0.6085931,0.2838594
56,0.60789025,0.1504931,0.2416167
57,0.49014682,0.21305236,0.2968008
58,0.45299107,0.29294232,0.25406662
59,0.41035774,0.41912577,0.17051649
60,0.08437481,0.67749494,0.23813026
61,0.4906274,0.058229614,0.4511429
62,0.07806568,0.40546626,0.5164681
63,0.5421602,0.12552857,0.33231118
64,0.56163216,0.19471052,0.24365734
65,0.18478206,0.43843856,0.37677935
66,0.14282225,0.62904954,0.22812821
67,0.19967473,0.2115235,0.5888018
68,0.080338776,0.48166835,0.43799287
69,0.018428491,0.1545564,0.82701504
70,0.028605869,0.10736797,0.8640262
71,0.4084969,0.27261508,0.31888798
72,0.056091327,0.092151925,0.85175675
73,0.51680374,0.30284646,0.18034984
74,0.06595361,0.81317085,0.1208755
75,0.071794435,0.09921505,0.8289906
76,0.08958326,0.8035524,0.10686436
77,0.19693832,0.65049326,0.15256844
78,0.12449304,0.02403797,0.85146904
79,0.36962786,0.22020504,0.4101671
80,0.02844734,0.4904738,0.48107886
81,0.25367013,0.6644983,0.08183157
82,0.3790825,0.41654578,0.20437174
83,0.13397592,0.7727371,0.093286976
84,0.3184416,0.24085711,0.4407014
85,0.030000862,0.13033073,0.8396684
86,0.3067444,0.4557947,0.23746096
87,0.04363756,0.5284531,0.42790934
88,0.17742623,0.6119481,0.21062571
89,0.41579458,0.2550809,0.32912454
90,0.6822956,0.13752544,0.18017894
91,0.13482952,0.73294544,0.13222508
92,0.07419107,0.6860041,0.23980485
93,0.63260806,0.10613171,0.2612603
94,0.43908465,0.043752838,0.5171625
95,0.64968437,0.16407831,0.18623735
96,0.039216805,0.56137776,0.39940542
97,0.46858168,0.30967912,0.22173923
98,0.10279932,0.73104805,0.16615267
99,0.24581672,0.060875893,0.6933074
100,0.047840513,0.0916575,0.860502
101,0.045874115,0.5773788,0.37674707
102,0.3184581,0.08834246,0.59319943
103,0.36400127,0.39542314,0.24057558
104,0.6565785,0.1758091,0.1676125
105,0.13322371,0.35038248,0.51639384
106,0.13091724,0.7244434,0.14463945
107,0.41203263,0.24074921,0.34721816
108,0.41427213,0.33287525,0.2528526
109,0.56427133,0.26493523,0.17079341
110,0.022071697,0.14429587,0.8336324
111,0.19513859,0.27785838,0.52700305
112,0.07344662,0.038083006,0.8884703
113,0.3295614,0.3101844,0.36025426
114,0.5800956,0.21691445,0.20299
115,0.04995126,0.4966838,0.45336497
116,0.6526866,0.11034477,0.2369687
117,0.5829726,0.23137619,0.18565126
118,0.6639146,0.101734824,0.23435055
119,0.025243502,0.111301966,0.8634546
120,0.15612453,0.7597954,0.08408005
121,0.24038225,0.37457326,0.38504446
122,0.5361519,0.1360034,0.3278447
123,0.5065794,0.24453373,0.24888687
124,0.517052,0.05057105,0.43237692
125,0.37998012,0.38475907,0.23526084
126,0.056417897,0.47066477,0.47291735
127,0.21642576,0.023803594,0.7597706
128,0.03332746,0.39456752,0.572105
129,0.27877307,0.62866104,0.09256591
130,0.6624073,0.09005626,0.24753651
131,0.3508846,0.4243825,0.22473297
132,0.13621308,0.017695924,0.846091
133,0.5733307,0.24833134,0.17833795
134,0.10346307,0.043740872,0.8527961
135,0.12527265,0.7540748,0.120652564
136,0.067660175,0.77966565,0.15267426
137,0.33399883,0.46365765,0.20234351
138,0.08653183,0.06127782,0.85219026
139,0.45326984,0.101955846,0.44477427
140,0.3806293,0.522807,0.0965637
141,0.55772597,0.12648983,0.3157842
142,0.29544446,0.43739143,0.26716414
143,0.32926512,0.41591194,0.2548229
144,0.4690106,0.13385321,0.3971362
145,0.57095873,0.15940326,0.26963797
146,0.34430635,0.53009856,0.12559508
147,0.69175094,0.1285633,0.1796857
148,0.48886612,0.046986338,0.46414748
149,0.351696,0.47061697,0.17768697
150,0.045015503,0.12876172,0.8262227
151,0.39256543,0.0598932,0.5475414
152,0.6560011,0.079873554,0.26412538
153,0.11030175,0.6730397,0.21665853
154,0.2882725,0.06380732,0.64792013
