,G1,S,G2
0,0.4892431,0.32604367,0.18471321
1,0.032791007,0.5220651,0.4451439
2,0.04418385,0.08074644,0.8750697
3,0.12467558,0.031508535,0.8438159
4,0.46765906,0.3215768,0.21076414
5,0.059132222,0.8296119,0.11125594
6,0.55212283,0.19339657,0.25448057
7,0.50980633,0.1516006,0.33859304
8,0.5330822,0.2183782,0.2485396
9,0.63217026,0.15807037,0.20975934
10,0.6900379,0.09349736,0.21646473
11,0.25011203,0.5537305,0.19615747
12,0.30035338,0.32489574,0.37475094
13,0.053321227,0.5552315,0.39144722
14,0.41011685,0.43218923,0.15769391
15,0.2857123,0.60018164,0.11410599
16,0.341682,0.5256418,0.1326762
17,0.049055316,0.6503399,0.3006048
18,0.09247248,0.64181995,0.26570758
19,0.6281103,0.16495422,0.20693547
20,0.11741589,0.75895303,0.123630986
21,0.094278224,0.4765713,0.42915046
22,0.061715536,0.38029355,0.5579909
23,0.35147294,0.39951113,0.24901594
24,0.055585016,0.15040655,0.79400843
25,0.59212923,0.11314939,0.29472134
26,0.28014854,0.029846637,0.6900048
27,0.62555337,0.06655187,0.30789477
28,0.0991574,0.6191143,0.28172833
29,0.63425964,0.100147575,0.26559278
30,0.5222531,0.30698502,0.17076191
31,0.48271158,0.25547782,0.26181057
32,0.5342254,0.063145354,0.4026293
33,0.42739576,0.32305178,0.2495525
34,0.5796679,0.20213602,0.21819603
35,0.07407252,0.7418089,0.18411855
36,0.11139626,0.8033335,0.08527018
37,0.6505024,0.17053574,0.17896192
38,0.7084053,0.14650676,0.14508793
39,0.585987,0.13202289,0.28199014
40,0.026510008,0.40555316,0.56793684
41,0.03949864,0.60514575,0.3553556
42,0.33056065,0.34240296,0.32703638
43,0.055018723,0.75907815,0.18590313
44,0.47096753,0.39150813,0.13752429
45,0.46478784,0.34530884,0.18990324
46,0.3583978,0.5365609,0.10504133
47,0.05433007,0.06136641,0.88430345
48,0.056047034,0.14440499,0.799548
49,0.11789537,0.44457653,0.43752813
50,0.37729117,0.3537669,0.26894194
51,0.1765425,0.61157477,0.21188267
52,0.12372465,0.03253246,0.84374297
53,0.39885658,0.10645627,0.4946871
54,0.08858407,0.821508,0.08990793
55,0.5074005,0.33443725,0.15816225
56,0.638881,0.08195076,0.27916828
57,0.4247826,0.43395892,0.14125843
58,0.2543328,0.37471017,0.37095705
59,0.33845085,0.36210603,0.29944313
60,0.63817185,0.2040885,0.15773965
61,0.5255075,0.17819293,0.29629955
62,0.54190665,0.19148712,0.26660618
63,0.12906897,0.75183296,0.11909801
64,0.21704324,0.6321218,0.15083496
65,0.4037309,0.4211325,0.1751366
66,0.39186025,0.44926146,0.15887825
67,0.056023598,0.55573016,0.3882462
68,0.63266444,0.07399849,0.29333705
69,0.6695799,0.18067333,0.14974675
70,0.44283766,0.29191372,0.2652487
71,0.37772205,0.45295152,0.16932636
72,0.69064814,0.15721028,0.15214159
73,0.70255893,0.14562064,0.15182036
74,0.0983806,0.37869206,0.5229273
75,0.07880698,0.7509252,0.17026787
76,0.6627327,0.1643916,0.17287564
