,G1,S,G2
0,0.36716333,0.3720094,0.2608273
1,0.46678063,0.3198184,0.21340099
2,0.4945652,0.2293028,0.27613196
3,0.63409364,0.18943885,0.17646755
4,0.06590811,0.5483987,0.38569325
5,0.39252773,0.41200218,0.19547011
6,0.28874052,0.59159917,0.11966025
7,0.5045988,0.20930156,0.28609967
8,0.4826599,0.32722768,0.19011246
9,0.20780426,0.041380186,0.7508156
10,0.19973227,0.6413443,0.15892334
11,0.2667127,0.22436608,0.50892127
12,0.4487662,0.37381518,0.1774186
13,0.048472725,0.56690586,0.38462147
14,0.5477175,0.27689177,0.17539072
15,0.42149192,0.39455095,0.18395714
16,0.06453256,0.30964664,0.6258209
17,0.3584894,0.41803586,0.22347471
18,0.086371176,0.40568587,0.507943
19,0.06796465,0.044740587,0.88729477
20,0.34977576,0.24205701,0.40816724
21,0.46650717,0.13219608,0.40129676
22,0.07606051,0.6296546,0.29428488
23,0.25075713,0.62305695,0.1261859
24,0.577267,0.07242705,0.35030597
25,0.6273539,0.10126786,0.27137825
26,0.4329962,0.4046525,0.16235127
27,0.5445598,0.16598532,0.28945488
28,0.56235725,0.15444632,0.28319642
29,0.4065616,0.43607548,0.15736294
30,0.5889854,0.1687328,0.2422818
31,0.4596741,0.39422044,0.1461055
32,0.085357726,0.6290547,0.2855876
33,0.10979292,0.047950678,0.84225637
34,0.059166793,0.63213193,0.3087013
35,0.41168714,0.44320047,0.14511238
36,0.3732485,0.31634736,0.3104042
37,0.54012704,0.16534592,0.29452702
38,0.074059404,0.77973604,0.14620452
39,0.039663922,0.049929995,0.91040605
40,0.10959299,0.65759325,0.2328138
41,0.45820528,0.3931617,0.14863303
42,0.63731736,0.16871025,0.19397241
43,0.39729986,0.33173054,0.27096966
44,0.5994505,0.19965635,0.20089312
45,0.692534,0.12593794,0.18152802
46,0.049119852,0.25322586,0.6976543
47,0.076119006,0.71053696,0.21334404
48,0.6452527,0.12940685,0.22534046
49,0.16520011,0.6670905,0.16770937
50,0.61416656,0.17842568,0.2074078
51,0.03690454,0.1122888,0.85080665
52,0.41162392,0.40673435,0.18164173
53,0.37102222,0.31050304,0.31847468
54,0.48707217,0.10767019,0.40525767
55,0.07282372,0.7454399,0.1817364
56,0.05457841,0.5734791,0.37194246
57,0.56868047,0.27656364,0.15475588
58,0.050655752,0.77675635,0.17258796
59,0.3177409,0.22220556,0.46005353
60,0.37298766,0.22867002,0.39834234
61,0.05949138,0.617107,0.3234016
62,0.01757137,0.19971779,0.78271085
63,0.5655903,0.065041006,0.36936873
64,0.018972507,0.20139837,0.7796292
65,0.44512725,0.41168118,0.14319153
66,0.67938066,0.16814913,0.1524702
67,0.60022074,0.1676206,0.2321587
68,0.36085176,0.37311947,0.26602873
69,0.33157817,0.067344666,0.60107726
70,0.54205686,0.07148877,0.38645437
71,0.020943409,0.15153565,0.82752097
72,0.4853099,0.27342862,0.24126151
