,G1,S,G2
0,0.7026405,0.15679589,0.14056364
1,0.37628183,0.42712027,0.19659784
2,0.20651041,0.7077152,0.085774414
3,0.06637293,0.42094752,0.5126795
4,0.063483626,0.035623007,0.90089345
5,0.1906365,0.48198214,0.3273813
6,0.23626804,0.4503663,0.3133657
7,0.014578828,0.12513325,0.8602879
8,0.4473957,0.29761028,0.25499395
9,0.6318399,0.17274435,0.1954158
10,0.3583395,0.49228147,0.14937909
11,0.06681545,0.1330541,0.8001304
12,0.022057476,0.2261387,0.7518038
13,0.09786179,0.72211355,0.1800247
14,0.16161095,0.57467085,0.26371825
15,0.28796434,0.5074155,0.20462018
16,0.6673878,0.19235764,0.14025459
17,0.44009626,0.3119123,0.24799146
18,0.057011403,0.7937976,0.14919096
19,0.6562024,0.1798112,0.16398646
20,0.39703315,0.36775574,0.23521109
21,0.642188,0.0944798,0.26333222
22,0.55606604,0.15194163,0.29199228
23,0.050194,0.52376425,0.42604175
24,0.06627172,0.27065837,0.66306984
25,0.5805206,0.1938279,0.22565149
26,0.54973024,0.066848904,0.38342083
27,0.36670524,0.23119028,0.40210444
28,0.06349916,0.799915,0.13658585
29,0.20162925,0.7104012,0.08796959
30,0.2877716,0.3557462,0.35648215
31,0.054568436,0.1646668,0.7807648
32,0.311968,0.41857904,0.26945293
33,0.023818199,0.08065345,0.8955284
34,0.4310018,0.35066748,0.21833073
35,0.07164185,0.6467284,0.28162974
36,0.65067357,0.064985804,0.28434062
37,0.053962197,0.6446384,0.3013994
38,0.5666664,0.28072962,0.15260391
39,0.534587,0.3126144,0.15279856
40,0.61938983,0.15173706,0.22887307
41,0.42432672,0.44891107,0.12676223
42,0.085469104,0.37406293,0.5404679
43,0.48460805,0.21390131,0.30149063
44,0.56849563,0.18270189,0.24880248
45,0.013320226,0.14569293,0.8409868
46,0.6243563,0.116470456,0.25917318
47,0.35274547,0.24474414,0.40251034
48,0.4630983,0.24422555,0.29267612
49,0.051635925,0.03899256,0.90937144
50,0.5892609,0.12433296,0.28640616
51,0.4716555,0.3112416,0.2171029
52,0.61888933,0.059509292,0.3216014
53,0.50878,0.17426173,0.31695828
54,0.50507545,0.25259808,0.24232648
55,0.31854033,0.35941124,0.32204843
56,0.64568037,0.07015165,0.28416798
57,0.4591032,0.15621765,0.38467914
58,0.6755319,0.14505212,0.1794159
59,0.69077337,0.1292589,0.17996776
60,0.27090216,0.32467344,0.40442443
61,0.079582505,0.70787394,0.2125435
62,0.08475303,0.056090314,0.85915667
63,0.7188636,0.12476166,0.15637466
64,0.42156115,0.44196576,0.13647312
65,0.026384622,0.30730045,0.6663149
66,0.054886393,0.74365073,0.20146286
67,0.694241,0.15177992,0.15397912
68,0.2074456,0.711724,0.080830455
69,0.047291305,0.053045273,0.8996634
70,0.26278222,0.1958621,0.54135567
71,0.6365709,0.15817341,0.20525572
72,0.3683651,0.34846494,0.28316998
73,0.6516711,0.1329519,0.21537694
74,0.05924961,0.6723895,0.26836085
75,0.5404006,0.30993518,0.14966422
76,0.6266092,0.14461882,0.22877201
77,0.70362014,0.14188465,0.15449513
78,0.44956994,0.30623633,0.24419369
79,0.07713847,0.056562535,0.866299
80,0.41896853,0.3927855,0.18824604
81,0.06633405,0.05126456,0.8824014
82,0.6781475,0.13785243,0.18400006
83,0.43860695,0.40378952,0.1576035
84,0.052653022,0.7760679,0.17127907
85,0.1429654,0.48196164,0.37507302
86,0.08947074,0.29059857,0.61993074
87,0.16090451,0.63716197,0.20193353
88,0.10033139,0.5631297,0.33653888
