,G1,S,G2
0,0.66795117,0.10053483,0.23151404
1,0.38316926,0.36938375,0.247447
2,0.28045723,0.5541192,0.16542354
3,0.35686156,0.542934,0.100204475
4,0.6459897,0.16473435,0.18927592
5,0.028526578,0.39915085,0.57232255
6,0.33552265,0.24447621,0.4200011
7,0.16067338,0.69855297,0.14077371
8,0.48723686,0.25457603,0.2581871
9,0.08190373,0.52868587,0.3894104
10,0.028056456,0.1398561,0.83208746
11,0.028491825,0.10890627,0.8626018
12,0.04331337,0.5259401,0.4307465
13,0.45369253,0.1774535,0.36885396
14,0.23357596,0.6833996,0.08302444
15,0.39919433,0.10261213,0.4981935
16,0.67965233,0.1689791,0.1513686
17,0.067850165,0.06536523,0.86678463
18,0.41733563,0.34169412,0.2409703
19,0.023207681,0.114709415,0.8620829
20,0.5242801,0.324,0.15171994
21,0.57274985,0.18359601,0.24365416
22,0.18687111,0.39507052,0.41805837
23,0.5080475,0.04665168,0.44530076
24,0.062232133,0.43260306,0.5051648
25,0.5961737,0.20583239,0.19799393
26,0.5813807,0.26209605,0.15652324
27,0.64878243,0.068238996,0.2829786
28,0.094730586,0.07086531,0.83440405
29,0.2317841,0.58418375,0.18403211
30,0.48510358,0.32175514,0.19314134
31,0.032042768,0.28729615,0.6806611
32,0.1617338,0.7137353,0.124530956
33,0.35552645,0.27208692,0.3723867
34,0.43586367,0.38236868,0.18176763
35,0.14974113,0.71688116,0.13337769
36,0.33206612,0.36834455,0.29958937
37,0.515352,0.14573415,0.33891383
38,0.49094906,0.3207394,0.18831156
39,0.6441453,0.11914308,0.23671159
40,0.025839353,0.25095153,0.7232091
41,0.13687868,0.034371782,0.82874954
42,0.30450022,0.60350305,0.0919967
43,0.069756016,0.5044613,0.42578265
44,0.39910838,0.45656934,0.14432229
45,0.49443,0.24521288,0.26035717
46,0.10608605,0.6288473,0.26506662
47,0.028865378,0.27714515,0.69398946
48,0.5509548,0.32013464,0.12891054
49,0.37880144,0.38649067,0.23470789
50,0.3836856,0.14326958,0.47304484
51,0.061619468,0.60450697,0.3338735
52,0.058411296,0.669496,0.27209276
53,0.06417699,0.060608182,0.87521476
54,0.05173875,0.42855763,0.5197036
55,0.023239106,0.14704332,0.8297176
56,0.18310916,0.6744026,0.14248824
57,0.54333997,0.08199626,0.37466374
58,0.52539706,0.2989376,0.17566529
59,0.2026873,0.7054867,0.091826044
60,0.5381758,0.22334433,0.23847984
61,0.109457225,0.7738657,0.11667706
62,0.52416897,0.34490126,0.13092984
63,0.10349675,0.40883756,0.4876657
64,0.3640611,0.12675981,0.5091791
65,0.37632227,0.28711328,0.33656442
66,0.06329245,0.7784871,0.15822043
67,0.20517515,0.6003806,0.19444425
68,0.07293312,0.32800546,0.59906137
69,0.56013393,0.054863166,0.38500285
70,0.021200456,0.2901626,0.6886369
71,0.035895113,0.28185055,0.6822543
72,0.32820708,0.55791575,0.1138772
73,0.39059138,0.09867738,0.5107312
74,0.42463034,0.2795155,0.2958542
75,0.3756032,0.51396614,0.11043067
76,0.65793055,0.07618834,0.26588106
77,0.5640301,0.25988546,0.17608441
78,0.08011593,0.08384725,0.83603674
