,G1,S,G2
0,0.38575843,0.35704014,0.25720143
1,0.6025447,0.12999411,0.2674612
2,0.40304625,0.09229121,0.5046626
3,0.07779909,0.43693176,0.48526916
4,0.56622785,0.17639878,0.25737336
5,0.324171,0.54039013,0.13543884
6,0.08719837,0.66504365,0.24775799
7,0.61116,0.22696868,0.16187134
8,0.4405848,0.40151265,0.15790251
9,0.411058,0.26235375,0.32658824
10,0.07411359,0.7211909,0.20469548
11,0.30490527,0.5951628,0.09993191
12,0.08559769,0.45924145,0.45516086
13,0.1737579,0.36367506,0.4625671
14,0.4295914,0.44325536,0.1271533
15,0.37621403,0.3440091,0.27977684
16,0.62649703,0.07589401,0.29760897
17,0.6087786,0.20057459,0.19064681
18,0.50756794,0.12676394,0.3656681
19,0.076603815,0.27742797,0.6459682
20,0.12324991,0.033335846,0.84341425
21,0.17506905,0.5638402,0.2610907
22,0.54563063,0.23798063,0.21638875
23,0.12250189,0.7662254,0.11127277
24,0.08174302,0.78532815,0.13292886
25,0.1064685,0.53046274,0.36306882
26,0.61251664,0.15032238,0.23716101
27,0.24519697,0.6412183,0.11358477
28,0.09981674,0.05837952,0.8418037
29,0.59650475,0.07698134,0.3265139
30,0.08500487,0.7006856,0.21430951
31,0.019065704,0.23999473,0.74093956
32,0.14327998,0.57990396,0.27681598
33,0.1486708,0.50166273,0.34966648
34,0.046894453,0.5580114,0.3950941
35,0.6426996,0.17527801,0.18202244
36,0.07379005,0.73232085,0.19388911
37,0.34766528,0.35443825,0.29789653
38,0.53785497,0.13360211,0.32854292
39,0.14703889,0.5419388,0.31102234
40,0.56258965,0.28398913,0.15342125
41,0.066820696,0.7310491,0.20213018
42,0.049431037,0.60777503,0.3427939
43,0.5228723,0.2467806,0.23034711
44,0.345153,0.17664905,0.47819796
45,0.14654712,0.7571629,0.0962899
46,0.6326624,0.10626292,0.26107463
47,0.05723543,0.77826226,0.16450228
48,0.41263723,0.32281694,0.2645458
49,0.6632809,0.17009561,0.16662347
50,0.02577581,0.21348591,0.7607383
51,0.4855095,0.26115,0.25334048
52,0.58954334,0.23485044,0.1756062
53,0.08735786,0.04096269,0.87167954
54,0.054554168,0.07031026,0.87513554
55,0.10174704,0.73234206,0.16591083
56,0.39475134,0.084881365,0.52036726
57,0.3326049,0.2948629,0.3725322
58,0.6564334,0.088167936,0.25539863
59,0.67898315,0.10150639,0.2195105
60,0.10536293,0.5991877,0.29544935
61,0.48766854,0.22022276,0.29210874
62,0.31210193,0.03754666,0.65035135
63,0.0587865,0.1329196,0.8082939
64,0.5148945,0.19797371,0.28713182
65,0.38871694,0.3334927,0.2777903
66,0.6490215,0.19607286,0.15490565
67,0.3459774,0.4550749,0.1989477
68,0.45588946,0.15496758,0.38914296
69,0.085021056,0.7129087,0.20207025
70,0.5439139,0.3085779,0.14750823
71,0.08831367,0.5544214,0.35726488
72,0.5649487,0.1105957,0.32445562
73,0.4560449,0.32151857,0.2224365
74,0.43225607,0.35044268,0.21730128
75,0.0936212,0.58026016,0.32611865
76,0.22409329,0.07674851,0.6991582
77,0.058331136,0.53039736,0.4112715
78,0.46391627,0.27124217,0.26484162
79,0.66055524,0.090265706,0.24917907
80,0.30630413,0.45522195,0.23847386
81,0.63476026,0.21905997,0.14617984
82,0.5229285,0.10208957,0.374982
83,0.07475272,0.16672467,0.7585226
84,0.5375925,0.30770162,0.15470594
85,0.10737599,0.26503745,0.6275866
86,0.66787606,0.1843718,0.14775218
87,0.29523766,0.60732794,0.097434394
88,0.40913832,0.37032542,0.22053625
89,0.51303244,0.35505158,0.13191594
90,0.1340485,0.44612637,0.41982514
91,0.39196044,0.33778685,0.2702527
92,0.07625995,0.33271503,0.591025
93,0.13268359,0.73235416,0.13496225
94,0.55919653,0.1256729,0.3151306
95,0.1747085,0.6568647,0.16842683
96,0.08974015,0.6922691,0.21799077
97,0.42281517,0.42508894,0.15209597
98,0.42958608,0.34229723,0.22811672
99,0.6852093,0.13404843,0.18074225
100,0.404819,0.4779888,0.11719224
101,0.090036795,0.045959648,0.86400354
102,0.47454822,0.33470106,0.19075073
103,0.52011514,0.14809933,0.33178556
104,0.52274406,0.32056487,0.15669106
105,0.6606405,0.168408,0.1709515
106,0.4399508,0.39404854,0.16600071
107,0.6020568,0.12047177,0.27747145
108,0.6038778,0.13229188,0.26383024
109,0.44273844,0.2965881,0.2606734
110,0.05073024,0.29388505,0.6553848
111,0.20682624,0.6996409,0.09353281
112,0.6293807,0.16018368,0.2104356
113,0.1288047,0.028218549,0.8429767
114,0.30627164,0.36549768,0.32823068
115,0.28866604,0.5593968,0.1519372
116,0.54707754,0.2008833,0.2520392
117,0.06847384,0.7607745,0.17075163
118,0.6451622,0.13157357,0.2232642
119,0.057225227,0.72255516,0.22021963
120,0.3398409,0.5342122,0.12594694
121,0.512803,0.086519405,0.40067756
122,0.5706354,0.08516852,0.34419608
123,0.04372784,0.55203074,0.4042414
124,0.1256918,0.44935647,0.42495173
125,0.6415321,0.21487278,0.14359514
126,0.4223576,0.32280776,0.25483468
127,0.29527032,0.31978846,0.38494125
128,0.109369166,0.44308752,0.4475433
129,0.48448232,0.17196411,0.34355354
130,0.02462873,0.32664806,0.6487232
131,0.5334876,0.1696439,0.29686847
132,0.093732454,0.616909,0.2893585
133,0.5387184,0.14703368,0.31424797
134,0.541582,0.19853781,0.25988024
135,0.16966647,0.632396,0.19793756
136,0.1743896,0.68532085,0.14028955
137,0.4642248,0.14672366,0.3890515
138,0.5399281,0.17305265,0.28701925
139,0.33177623,0.5438731,0.12435072
140,0.13115974,0.5923577,0.27648255
141,0.4986984,0.2630679,0.23823367
142,0.65927345,0.10327239,0.23745415
143,0.5623558,0.27333248,0.16431174
144,0.59519297,0.13337082,0.27143624
145,0.2005028,0.5406951,0.25880212
146,0.5766944,0.06229406,0.36101145
147,0.03483587,0.08989244,0.87527174
148,0.02986615,0.38441896,0.5857148
149,0.3491926,0.073242165,0.5775653
150,0.33607534,0.04849654,0.6154282
151,0.5213996,0.17606413,0.30253616
152,0.2457049,0.5310525,0.22324267
153,0.33681902,0.05228034,0.61090064
154,0.6000448,0.18506262,0.21489255
155,0.03836512,0.4889183,0.4727166
156,0.49445283,0.19104336,0.3145038
157,0.4000323,0.40627992,0.19368783
158,0.6163345,0.16885568,0.21480978
159,0.11958039,0.6287204,0.25169924
160,0.13347408,0.7043618,0.16216412
161,0.5189226,0.29219496,0.18888241
162,0.49962893,0.32820717,0.1721639
163,0.5507755,0.24412996,0.20509449
164,0.14723775,0.6828004,0.16996185
165,0.5875094,0.16800873,0.2444819
166,0.13198152,0.3884934,0.47952518
167,0.022223508,0.1855956,0.7921809
168,0.15872754,0.70151836,0.13975413
169,0.40397698,0.44215477,0.15386827
170,0.02007557,0.11452896,0.8653955
171,0.1410723,0.73205847,0.12686928
172,0.26202646,0.04565281,0.6923207
173,0.43115067,0.4055277,0.16332158
174,0.6009804,0.16526619,0.23375343
175,0.44124177,0.4227716,0.13598655
176,0.36818787,0.34724334,0.28456876
177,0.63715357,0.19076009,0.17208634
178,0.24509797,0.638116,0.11678606
179,0.39193082,0.27543113,0.33263806
180,0.124009624,0.54854584,0.32744455
181,0.43104392,0.37467155,0.19428451
182,0.60581213,0.12376946,0.2704184
183,0.087856345,0.5373877,0.37475592
184,0.63101,0.12056923,0.24842073
185,0.42003593,0.35801625,0.2219478
186,0.06151285,0.4844913,0.4539959
187,0.37982228,0.23876883,0.3814089
188,0.44009307,0.32240176,0.23750514
