,C10,SVEC,RAW
0,0.26603255,0.11909785,0.6148696
1,0.2137357,0.6183289,0.16793534
2,0.5195504,0.12375041,0.3566992
3,0.4938459,0.34421146,0.16194265
4,0.42988303,0.082232594,0.48788437
5,0.40286458,0.12639067,0.47074467
6,0.32584423,0.22931658,0.44483918
7,0.4516055,0.39913684,0.14925775
8,0.14897577,0.5665188,0.28450543
9,0.10984783,0.44382244,0.4463297
10,0.14702785,0.27947938,0.57349277
11,0.1619019,0.41944063,0.41865742
12,0.21150708,0.30317712,0.48531586
13,0.4109672,0.32266736,0.26636544
14,0.29744717,0.5115677,0.19098514
15,0.24299784,0.60207164,0.15493046
16,0.24606553,0.61410576,0.13982871
17,0.47353548,0.17697132,0.34949318
18,0.22141828,0.6549662,0.12361557
19,0.28793648,0.1329966,0.5790669
20,0.4872899,0.11359151,0.3991185
21,0.1294816,0.56415385,0.30636457
22,0.48048672,0.1282084,0.3913049
23,0.5931631,0.25322223,0.15361471
24,0.18573561,0.67383236,0.14043199
25,0.19348261,0.65581834,0.15069899
26,0.16467544,0.6673385,0.16798608
27,0.28325146,0.12416448,0.5925841
28,0.33974534,0.51884764,0.14140706
29,0.52755934,0.11720967,0.355231
30,0.5887451,0.120096155,0.2911587
31,0.27706742,0.2715745,0.4513581
32,0.61498195,0.16074364,0.22427443
33,0.16370144,0.17977561,0.656523
34,0.5098683,0.3374866,0.15264504
35,0.35816407,0.50445086,0.13738503
36,0.32043144,0.5764952,0.103073396
37,0.5011429,0.36761972,0.13123743
38,0.4718322,0.38519818,0.1429696
39,0.61226326,0.18266667,0.20507003
40,0.51036686,0.0982921,0.39134103
41,0.20154905,0.12198348,0.6764675
42,0.44268683,0.31858847,0.23872471
43,0.1854629,0.5684081,0.24612908
44,0.5528349,0.14699267,0.30017242
45,0.37622893,0.40870842,0.21506259
46,0.18696982,0.6510198,0.16201036
47,0.1543628,0.46923137,0.3764058
48,0.14736928,0.5226581,0.3299726
49,0.3592922,0.50453496,0.13617288
50,0.27864307,0.52326703,0.19808987
51,0.307708,0.2016264,0.49066553
52,0.40028185,0.37658378,0.22313437
53,0.508029,0.11508636,0.37688464
54,0.19375157,0.20773764,0.5985108
55,0.6439202,0.14094175,0.21513808
56,0.16274236,0.44436693,0.39289072
57,0.398412,0.4474273,0.15416066
58,0.3949362,0.22556262,0.3795012
59,0.19667023,0.47982758,0.32350218
60,0.22885428,0.3581519,0.41299373
61,0.4576108,0.23876417,0.30362502
62,0.49525386,0.24237578,0.2623704
63,0.56060165,0.2662047,0.1731936
64,0.18155067,0.5955148,0.22293456
65,0.15413749,0.70860225,0.13726024
66,0.2423471,0.54144615,0.21620673
67,0.518024,0.3470245,0.13495147
