,C10,SVEC,RAW
0,0.30597112,0.5492539,0.14477502
1,0.24496901,0.32193553,0.43309548
2,0.28017786,0.5268498,0.19297233
3,0.23520298,0.53834397,0.22645308
4,0.09499414,0.5015004,0.4035054
5,0.17730422,0.17096809,0.6517277
6,0.4436343,0.12862587,0.42773983
7,0.623754,0.090283595,0.2859624
8,0.33584404,0.37004617,0.29410976
9,0.53286326,0.097674966,0.36946177
10,0.44460076,0.09703516,0.45836407
11,0.31782413,0.5720408,0.11013506
12,0.14131838,0.3101508,0.5485308
13,0.61674666,0.23865965,0.14459375
14,0.25047404,0.48241976,0.26710615
15,0.09829853,0.51617205,0.38552943
16,0.14375286,0.6388941,0.21735306
17,0.33622012,0.52685964,0.13692021
18,0.08721888,0.52905786,0.38372326
19,0.33044443,0.45710304,0.21245256
20,0.37716365,0.51321226,0.10962409
21,0.09864729,0.51652426,0.38482845
22,0.326512,0.29922616,0.37426183
23,0.2793841,0.5298541,0.19076177
24,0.13944334,0.32475746,0.5357992
25,0.13906546,0.47570172,0.38523278
26,0.4882027,0.12186507,0.38993225
27,0.38923866,0.47106984,0.13969155
28,0.4457683,0.333936,0.22029571
29,0.35399234,0.4906343,0.1553733
30,0.40612018,0.4642674,0.12961243
31,0.59090686,0.24127352,0.16781968
32,0.41829342,0.4486767,0.13302988
33,0.52423507,0.3660766,0.10968838
34,0.25237715,0.12928161,0.61834127
35,0.33429083,0.5591822,0.10652693
36,0.32068345,0.57415,0.105166525
37,0.23229417,0.63573706,0.13196878
38,0.60050017,0.11480704,0.2846928
39,0.12396935,0.63647294,0.23955776
40,0.20166403,0.19489166,0.60344434
41,0.47317514,0.39290392,0.133921
42,0.5988612,0.23045284,0.1706859
43,0.4580438,0.32063454,0.22132169
44,0.11629883,0.42861232,0.45508888
45,0.5061255,0.36749038,0.12638411
46,0.28558135,0.460455,0.25396365
47,0.14796966,0.21518677,0.63684356
48,0.23128583,0.19992934,0.56878483
49,0.17951673,0.6842361,0.13624719
50,0.103847474,0.33896318,0.55718935
51,0.4931742,0.29252556,0.21430027
52,0.11361412,0.50172323,0.38466266
53,0.11534199,0.39993972,0.48471832
54,0.16550133,0.22290277,0.6115959
55,0.34812143,0.39707616,0.25480244
56,0.16977532,0.15291889,0.67730576
57,0.109846085,0.4445507,0.44560316
58,0.14614852,0.70279473,0.1510567
59,0.5634114,0.14229909,0.29428956
60,0.1356888,0.3388882,0.525423
61,0.24506903,0.20927414,0.5456568
62,0.17634411,0.24463964,0.57901627
63,0.5737771,0.28023338,0.14598949
64,0.29603443,0.5661307,0.13783492
65,0.551452,0.31940386,0.12914412
66,0.40352955,0.37237012,0.22410026
67,0.34958303,0.11158184,0.5388351
68,0.6244008,0.14786746,0.22773173
69,0.46950912,0.3707591,0.1597318
70,0.16493556,0.31750536,0.5175592
71,0.5203689,0.097744405,0.3818867
72,0.20109949,0.6430604,0.15584016
73,0.6216287,0.12267673,0.25569454
74,0.42167905,0.44380412,0.13451682
75,0.11443437,0.32394937,0.5616163
76,0.48749986,0.35474455,0.1577556
77,0.2112221,0.15697612,0.63180184
78,0.13402958,0.32829535,0.5376751
79,0.1691547,0.31702283,0.5138225
80,0.28537938,0.52434397,0.19027662
81,0.4821034,0.15244217,0.36545447
82,0.45511472,0.16004992,0.3848354
83,0.46193975,0.11483917,0.4232211
84,0.41132838,0.12155292,0.46711868
85,0.1806937,0.5949526,0.22435372
86,0.4040401,0.47588125,0.12007866
87,0.38020304,0.5307172,0.08907974
88,0.23963094,0.5012029,0.25916615
89,0.13476688,0.55848604,0.3067471
90,0.4305162,0.44627273,0.12321106
91,0.16582318,0.35600552,0.47817126
92,0.12391618,0.53733873,0.33874503
93,0.5983299,0.21824881,0.18342124
94,0.36792377,0.11738846,0.51468784
95,0.24524751,0.27035356,0.48439884
96,0.13653801,0.31229922,0.5511628
97,0.14317837,0.42273897,0.43408266
98,0.48871544,0.38357037,0.12771414
99,0.23426153,0.6156838,0.15005468
100,0.3320555,0.5234649,0.14447954
101,0.36532417,0.34316543,0.2915104
