"","B","CD4","CD8","mono","neu","NK"
"0",0.204143737263643,0.34506336877637,0.0275836406940851,0.103986496847512,0.199017187717284,0.078471865281236
"1",0.0244063077030196,0.0624614532523176,0.0685728507890496,0.271651333127605,0.0702630265447842,0.336664394492054
"2",0.132301090668666,0.0692613839781869,0.255377773970236,0.0751798355924001,0.22705445710085,0.18490061069405
"3",0.201303941916254,0.0631554400925641,-0.0188856020199814,0.112201832076099,0.204264677199609,0.357491737920275
"4",0.325478710987319,0.122694302755119,0.195900923054853,0.000744869475789226,0.0750936065031222,0.234199588180192
"5",0.175437955567102,0.159425506266906,0.0952917982539162,0.0963064052405646,0.156164358825322,0.263246542080141
"6",0.177158584587476,0.0288743803651861,0.167772549906992,0.191890570595926,0.234513220895469,0.137158698012126
"7",0.125631436996691,0.216488227043054,0.16286550576171,0.219366224283295,0.0207878578339441,0.204586694565034
"8",0.0290532623978309,0.143036390772121,0.00974767980153424,0.36231535892976,0.275344688026035,0.0447708637537975
"9",0.17091560100728,0.15937750824208,0.203820774018,0.174479299988,0.155144165543654,0.0847236175393693
"10",0.0283403248387158,0.330060588142845,0.0462902959880158,0.333464563155808,0.0760106738566373,0.11497174980754
"11",0.174683242405433,0.257678601919925,0.158636626628494,0.138980013458132,-0.00823783739685661,0.228340448892607
"12",0.0964674873756198,0.197446409584576,0.200975677454578,0.191600234031426,0.00120628097063566,0.258716002897652
"13",0.168289702729796,0.215034732864759,-0.0145802296459498,0.201686274437309,0.263093547292615,0.089084720437157
"14",0.157370939612471,0.229506048458424,0.0362373192251258,0.18100568107549,0.126681333319962,0.172374821763892
"15",0.161119255583186,0.486160898754244,0.0303955135520504,0.174617163489976,0.0643447562078888,0.0368783260860711
"16",0.0918929829615373,0.138761201622363,0.198621104481905,0.418216825601336,0.0168041361222614,0.0689179365604823
"17",0.156226382708982,0.175039680487359,0.116982020613561,0.0375661061683716,0.21093344695404,0.259695280440126
"18",-0.00573514310943627,0.215707423816635,0.309381024956646,0.2987121355143,0.132522443592468,0.0210378999127605
"19",0.180380206885291,0.257713836988808,0.0724488517527578,0.113297931736449,0.195825813114102,0.12672944115082
"20",0.281029828744648,0.102715437366049,0.273363322301413,0.0234910701999872,0.229499680109703,0.0427399385512834
"21",0.114820577749214,0.0999826117121231,0.227484193968948,0.242655003071617,-0.0107390099921032,0.27772490015522
"22",0.161523452000145,0.0583382441494753,0.176242898007648,0.163709949921846,0.184579605147794,0.213687740451409
"23",0.0738979805044299,0.190080505898777,0.109587186718049,0.227550585975198,0.051445003896524,0.270503580875557
"24",0.333554077873278,0.200992166543943,0.0208252222055808,0.118529877788632,0.00181844841640507,0.273160258133926
"25",0.137879699743251,0.162122726169068,0.13089417963294,0.327505986629393,0.0881361050985178,0.0753387886853415
"26",0.0664114209247158,0.295004762155454,0.148616462322783,0.165040450081666,0.259272424641456,0.0263429836746346
"27",-0.00390572640824883,0.0814785626241275,0.179910159004328,0.0647644607011411,0.326986129690903,0.310145074962501
"28",0.243041784161319,0.109850968761188,0.214539587851715,0.0865855517029904,0.116989740363197,0.196839782103621
"29",0.322731330297215,0.218139889951617,-0.0110541458782558,0.0458404362815748,0.105161740348179,0.251223396269982
"30",0.240596087034424,0.213696665918911,0.072185546251712,0.0710017333118051,0.218799650606527,0.121788746652568
"31",0.0859638854017677,0.17127241318603,-0.00741980107249964,0.231792809648638,0.0871497603457145,0.277371977902283
"32",0.203615481322356,0.157966553968651,0.0338221176026017,0.103335268002172,0.21554336395248,0.234283833548688
"33",0.128277267465789,0.164164491615848,0.1131730848332,0.253792792460652,0.203163348868487,0.0706121227745298
"34",0.24179304611777,0.218282465413995,0.154786283471332,0.0818103843824043,0.124772853488333,0.12283124187033
"35",0.143538384205001,0.20755499929299,0.0892185872544192,0.218669797026274,0.0920236601182746,0.207790116545925
"36",0.213070030307224,0.0210009220516137,0.131307618412742,0.352027754600009,0.123029192683661,0.067783842556625
"37",0.239363683456163,0.067368192609816,0.214641363386976,0.154170934566848,0.217033910855001,0.0689901758814487
"38",0.232790936551875,0.250795133983136,-0.00652401878006718,0.0419231821859899,0.246282412738454,0.181903598400045
"39",0.283608650368594,0.0757536537202939,0.113773634789814,0.0129224883946651,0.304630837404484,0.159744863849389
"40",0.281860727487257,0.272949063391446,-0.0160219344091843,0.0220863545693693,0.279266290872488,0.10781683539179
"41",0.0842798758980002,0.151662674066202,0.083487225028816,0.144909818115046,0.215826405740144,0.267513374808867
"42",0.184768213098055,0.149511351048839,0.181533323851191,0.106896556562635,0.125285432073528,0.206315549751864
"43",0.070864839509852,0.05226943168724,0.143349030839581,0.233965379800254,0.200362348317766,0.244069867969628
"44",0.398078132868582,0.258443511824629,-0.0126585383054701,0.184840851913037,0.061418531288249,0.0556928896516854
"45",0.0349117763725282,0.186670710504863,0.237048942367186,0.104518453460336,0.281988328488614,0.104962685214608
"46",0.000621254052209424,0.1111620564739,0.040548954950781,0.222901158855484,0.148813668690149,0.347030846794752
"47",0.219548746905326,-0.000641620019867444,0.108558461741046,0.169660891899309,0.286516423205008,0.168748061886016
"48",0.280255292825118,0.176915479786335,-0.005305487398218,0.0611170862644432,0.409749454704269,0.0331009225576184
"49",0.165963488193801,0.0669355596034438,0.318359182550954,0.0179459434768522,0.172085742774136,0.206329694148002
"50",-0.0100902857571854,0.00387806547980679,-0.0494498791724925,0.27306114754648,0.240750154053315,0.33928166314875
"51",0.2291971455813,0.103516378447739,0.00408694265495189,0.190716676714007,0.27291725532928,0.147615983820553
"52",0.0687466983514825,0.247827970173548,0.110191413598092,0.31531557307491,0.109944978821651,0.0835894610046529
"53",0.0958193869325931,0.0288046831451951,0.252722269699013,-0.00391349919013115,0.268573343091365,0.319610940834604
"54",0.302443847373623,0.103591123511116,0.053997503249215,0.299107305869297,0.0602028799845751,0.110914922909916
