,C10,SVEC,RAW
0,0.3158049,0.33924443,0.34495065
1,0.34031576,0.34722513,0.31245914
2,0.3251177,0.26080185,0.41408044
3,0.32147563,0.38272253,0.29580182
4,0.3224827,0.41031343,0.26720387
5,0.3501552,0.37705204,0.2727928
6,0.35519934,0.3552041,0.28959653
7,0.28786558,0.28693825,0.42519623
8,0.31906548,0.30974537,0.37118912
9,0.31557798,0.32602835,0.35839367
10,0.32704186,0.2566892,0.41626897
11,0.3529178,0.38941094,0.25767124
12,0.31991693,0.2860032,0.39407983
13,0.32893413,0.33230352,0.33876234
14,0.37291127,0.32360786,0.3034809
15,0.33828667,0.34198466,0.31972867
16,0.31849504,0.4447762,0.23672873
17,0.32934695,0.26997432,0.40067878
18,0.3654835,0.38567525,0.24884124
19,0.32119182,0.37543726,0.30337092
20,0.31638104,0.42518988,0.2584291
21,0.28982034,0.32047197,0.3897077
22,0.29084426,0.38301024,0.32614553
23,0.3446963,0.39314544,0.26215824
24,0.31453738,0.27097964,0.41448304
25,0.3392052,0.35041514,0.31037962
26,0.3298227,0.26427028,0.40590703
27,0.2885987,0.29291517,0.4184862
28,0.31318468,0.26200837,0.42480698
29,0.2851936,0.31877896,0.3960274
30,0.31959018,0.28269356,0.39771625
31,0.3280798,0.3945166,0.2774036
32,0.32506666,0.4123192,0.26261413
33,0.32467538,0.33260235,0.34272224
34,0.32262057,0.28718308,0.3901963
35,0.33555007,0.39124945,0.27320048
36,0.35009673,0.39343446,0.25646886
37,0.34822634,0.38245556,0.26931813
38,0.3771244,0.34764504,0.2752306
39,0.28641376,0.36970708,0.34387913
40,0.29567617,0.28955552,0.41476828
41,0.32112914,0.27022824,0.4086426
42,0.33812028,0.30171064,0.3601691
43,0.3274743,0.3413174,0.33120835
44,0.34184808,0.28320763,0.3749443
45,0.33898187,0.40787038,0.25314775
46,0.34528252,0.28240305,0.3723144
47,0.35731894,0.3874376,0.25524345
48,0.3492244,0.4002821,0.25049353
49,0.33602864,0.34925497,0.3147164
50,0.36105168,0.3714178,0.26753053
51,0.32521188,0.39327353,0.28151459
52,0.34476784,0.3349997,0.32023245
53,0.31940615,0.30401063,0.37658328
54,0.35628837,0.29266697,0.35104465
55,0.34285608,0.4104068,0.24673714
56,0.2982623,0.3121984,0.3895393
57,0.29932475,0.3735978,0.32707748
58,0.3542119,0.3381953,0.3075928
59,0.29095024,0.42506877,0.283981
60,0.36234242,0.30245963,0.33519796
61,0.2754872,0.33269548,0.39181724
62,0.3371304,0.29860345,0.3642662
63,0.28351837,0.37603724,0.34044442
64,0.3140634,0.3039598,0.3819768
65,0.31093973,0.3245317,0.36452857
66,0.3008281,0.452749,0.24642293
67,0.3489136,0.34969378,0.30139259
68,0.34110743,0.41471723,0.24417531
69,0.35165694,0.36498895,0.28335413
70,0.29642326,0.25869313,0.4448836
71,0.31285515,0.29048607,0.3966588
72,0.3138669,0.39387965,0.2922534
73,0.29964992,0.28121462,0.41913542
74,0.3156393,0.4106231,0.27373755
