,C10,SVEC,RAW
0,0.34489208,0.31716052,0.33794743
1,0.31213936,0.31013703,0.3777236
2,0.2952557,0.32843652,0.37630785
3,0.2642004,0.3259914,0.40980828
4,0.27304894,0.34043154,0.38651955
5,0.31472737,0.22828771,0.4569849
6,0.3191506,0.31552693,0.3653225
7,0.2715575,0.31800795,0.41043448
8,0.3449152,0.33030853,0.32477626
9,0.34002888,0.22004078,0.43993035
10,0.2711933,0.24007446,0.48873225
11,0.29924843,0.3462804,0.35447118
12,0.35755712,0.3067273,0.33571553
13,0.36003473,0.33486643,0.30509886
14,0.32682377,0.30029598,0.37288028
15,0.29881114,0.2225685,0.47862038
16,0.30860698,0.32668525,0.36470783
17,0.37638947,0.25697422,0.3666363
18,0.24674764,0.3756816,0.37757075
19,0.2733943,0.36519966,0.36140612
20,0.35256416,0.2799854,0.36745048
21,0.2950082,0.2711893,0.43380246
22,0.32548696,0.29745924,0.37705374
23,0.28938696,0.36519843,0.34541464
24,0.31667256,0.35906422,0.32426322
25,0.30027786,0.30134764,0.39837453
26,0.31431603,0.24193871,0.44374526
27,0.30474776,0.26193586,0.43331647
28,0.33796555,0.29420456,0.3678299
29,0.25672886,0.33904254,0.40422857
30,0.33780584,0.31792352,0.34427068
31,0.33414242,0.22879033,0.4370673
32,0.34490487,0.32451227,0.33058286
33,0.3407655,0.22285393,0.4363806
34,0.33359972,0.30217814,0.36422214
35,0.24879286,0.35944003,0.39176702
36,0.3039356,0.34031212,0.35575223
37,0.31004956,0.24614964,0.44380084
38,0.29930833,0.25093237,0.44975933
39,0.30842525,0.31475717,0.37681752
40,0.29075587,0.35260835,0.3566358
41,0.3314072,0.31573215,0.35286063
42,0.30179405,0.27883178,0.4193741
43,0.2700959,0.34872836,0.38117573
44,0.33765313,0.28480464,0.3775422
45,0.310129,0.23312905,0.45674196
46,0.29014763,0.23811555,0.47173688
47,0.29008707,0.36010754,0.34980538
48,0.36035484,0.20591873,0.4337264
49,0.31923023,0.36245635,0.3183134
50,0.32871765,0.31179136,0.35949102
51,0.28249374,0.24587291,0.47163332
52,0.2959292,0.32949594,0.3745749
53,0.30238894,0.34705183,0.35055923
54,0.33067164,0.2855758,0.38375255
55,0.3024166,0.23939967,0.45818377
56,0.30349833,0.2790489,0.41745275
57,0.34566006,0.2158948,0.43844512
58,0.31238127,0.3444541,0.34316468
59,0.2458495,0.3740209,0.3801296
60,0.3196463,0.32841283,0.35194087
61,0.2714455,0.37620392,0.35235053
62,0.32766926,0.31043118,0.36189955
63,0.31871095,0.23692639,0.4443627
64,0.33451062,0.22918706,0.43630233
65,0.27806148,0.38147107,0.3404675
66,0.28195688,0.34670445,0.37133864
67,0.3316784,0.3151468,0.3531748
68,0.31035978,0.2744134,0.41522682
69,0.33681574,0.25745335,0.40573096
70,0.35273337,0.21776254,0.42950413
71,0.279984,0.272163,0.44785294
72,0.3181505,0.2221315,0.45971802
73,0.33969277,0.24217583,0.41813144
74,0.32155702,0.30183813,0.37660486
