,CCC,RMSE,CORR
0,0.04730709296686558,0.32110711085992477,0.1660746059061494
1,0.1525210171177636,0.30386260828576606,0.5604633119607695
2,0.22697381458759014,0.2903339091469517,0.5938978309513141
3,0.2888354547038795,0.28033195383669757,0.6888793739319479
4,0.10858688219660527,0.31057416838433966,0.39147457539858954
5,0.21146056516274628,0.29311157115105785,0.5700970759393997
6,0.16167774392199694,0.302368471581154,0.5691010529740043
7,0.1917798279440909,0.29785723971683503,0.5548568683950406
8,0.22657819556654032,0.2918865939044787,0.65833022780757
9,0.16093591370199267,0.3073416435784501,0.3762862926469835
10,0.21873733962447378,0.29517904109052406,0.5635023657188867
11,0.0767088352418491,0.31761216508760853,0.25093081051481037
12,0.2031822765000836,0.2936581967119348,0.7564395680666921
13,0.1297933507058758,0.30241458561254475,0.6350868073678236
14,0.17696548274048396,0.29913032377628274,0.48131466303402204
15,0.19000616005775897,0.2978159599073872,0.6588219077523645
16,0.24814746963445478,0.28699969153313687,0.7398292751166458
17,0.11751263411799322,0.3056999499449243,0.5790381944304639
18,0.09086422218398124,0.3133174631249186,0.32548377538272977
19,0.2655237735647238,0.2811193682642402,0.7779423073952454
