,CCC,RMSE,CORR
0,0.7091031099203826,0.0696170881637348,0.9980885631519141
1,0.7058224176858794,0.06854898085152161,0.998027500990702
2,0.6955138779458032,0.06935220967023654,0.9979801851817768
3,0.7078220121654426,0.06848960745111815,0.9981169890456859
4,0.711999056039733,0.07045486025686254,0.9982125037872145
5,0.7132864079485991,0.06796065663312657,0.9980539109681252
6,0.6869563442217633,0.06822669671088516,0.9980383654888232
7,0.7018354226614346,0.0692252040281618,0.998118379343828
8,0.706587248956778,0.06825979972777961,0.9981492606519986
9,0.7128854936402885,0.06832464636901467,0.9980868360665418
10,0.7199020604036356,0.06841979532962153,0.998241794708985
11,0.7113176305118528,0.06758342633957183,0.998122425737441
12,0.6958399447843868,0.06931798981075804,0.997941238370885
13,0.6995001722023731,0.0699064423905773,0.9981222076645351
14,0.7166311554827183,0.06679114975048975,0.9981797849950775
15,0.694502145201159,0.06938277080671593,0.9979709721435728
16,0.6961654511637988,0.07084096209024006,0.998040420321858
17,0.7065365045732809,0.07019929610359865,0.9981254864903507
18,0.7156791297572054,0.06887599989472537,0.998158841260721
19,0.6959717719442594,0.06989582460703934,0.9980680752821404
