,CCC,RMSE,CORR
0,0.9356195273924008,0.0337665632589652,0.9359972909959497
1,0.9366939168328551,0.03335285940711429,0.9367747244925186
2,0.9357179099526826,0.03373487031668299,0.9358505912274349
3,0.93645791879935,0.03346722061207402,0.9366784485270441
4,0.9343533234350091,0.03415734154083572,0.934752248796664
5,0.9391663755965676,0.03321684004629537,0.9392655625431331
6,0.9362860872156079,0.03323611798792822,0.9364235478414391
7,0.9376946351832044,0.033720758692134235,0.9378623276447888
8,0.9380173238904308,0.03325373129357957,0.9382319395049898
9,0.9371657762747276,0.033256044204871854,0.9373271087718491
10,0.9378838876097265,0.033330044875206716,0.938079875707196
11,0.9382960944117644,0.033042770891824544,0.9384329310152568
12,0.9375497873368497,0.033657899103503995,0.9377087112979914
13,0.9352982946275451,0.03395647901419466,0.9358029542486999
14,0.940317019556414,0.03264749134969554,0.9405221230423016
15,0.9377759014918869,0.033793908318527084,0.9379781403038521
16,0.9339746842788664,0.03428349747268692,0.9342661006497175
17,0.9338343783536991,0.0340533170117828,0.9341311502748733
18,0.9383105925832639,0.033480493606615286,0.9385457296052415
19,0.9373752754502396,0.03398170479046988,0.9375956409359749
