,CCC,RMSE,CORR
0,0.970482691832208,0.023896769179551604,0.9959433104569929
1,0.9707509246791625,0.023929899884227255,0.9954440250187293
2,0.9689761608838972,0.02475948916834729,0.9956268076268694
3,0.9695436842909946,0.024577924586968905,0.9956219963279952
4,0.9699470544570391,0.024772025354698336,0.9955509749220348
5,0.9713240196813518,0.024570025048556952,0.9960067483282391
6,0.9699924975882389,0.02393398539855632,0.995766890537211
7,0.968431896275963,0.02448109870567517,0.9952725676264365
8,0.9701942870465916,0.024167628277667146,0.9956208246095319
9,0.9695672303447954,0.02455599076725456,0.9957904938000451
10,0.9692451297661279,0.024117042619518664,0.9953376449445217
11,0.9696654332538608,0.023925333677683472,0.9954533285377535
12,0.9702915820284495,0.02402176349290903,0.9954828682971948
13,0.9665187529052779,0.024509838374570724,0.9950770280382008
14,0.9710539424305006,0.023835486856458466,0.9958443205622565
15,0.9720578540383145,0.024257185546113804,0.9959460214451877
16,0.970521742922413,0.024559159329268835,0.9961044902836151
17,0.9700916937849273,0.024219597027436906,0.9958279176485023
18,0.970533972832183,0.02383201044541139,0.9954849229485603
19,0.9725138890252786,0.024823837958052892,0.996472620862334
