,CCC,RMSE,CORR
0,0.7543405132170493,0.18307697470920659,0.8920234791708552
1,0.7678066705178895,0.18128845703173832,0.896434309521176
2,0.7457657007441186,0.1888617270818128,0.8930366572566348
3,0.7381678201858015,0.18633345516701863,0.8827000955807482
4,0.7402405264424822,0.18846740468715814,0.8797824943983684
5,0.7400180241658544,0.19189329374805789,0.8867013942173707
6,0.7301796793484799,0.19728650740816564,0.8794926947848161
7,0.7351101709235808,0.19354513934077602,0.8830189458943791
8,0.7563277332074858,0.18766283053299246,0.8938099296206992
9,0.7570936771825806,0.18679909476134668,0.8915747674952892
10,0.7455773240546882,0.18925803676854008,0.8911983077436116
11,0.7510963600881607,0.18709296339615186,0.8915190330169743
12,0.7482453158178898,0.18750285472106407,0.8902026158168276
13,0.7682694949897624,0.18414752568682877,0.9010677444351605
14,0.7535077312705987,0.18744036995675756,0.8904431643021495
15,0.7299688413551105,0.1975459806550353,0.8807752970496128
16,0.7567595255396606,0.18534494625059578,0.890787667833131
17,0.7525779778011183,0.1879911681203016,0.8866415979940536
18,0.7684987863427805,0.18045540057455067,0.8908845758926125
19,0.7555837430973756,0.1859165055823006,0.8894999378055244
