,C10,SVEC,RAW
0,0.014289818,0.117483184,0.868227
1,0.7530464,0.1901018,0.05685174
2,0.7117254,0.26207566,0.026198864
3,0.7714042,0.0115857655,0.21701004
4,0.3085175,0.018266302,0.6732162
5,0.17560689,0.7525116,0.07188152
6,0.09037904,0.89668804,0.012932937
7,0.5947745,0.39435408,0.01087146
8,0.04328082,0.04042614,0.9162931
9,0.92557997,0.045979697,0.028440334
10,0.75253326,0.20562477,0.041841988
11,0.90729654,0.03572035,0.056983136
12,0.05859416,0.7350518,0.20635408
13,0.03476857,0.45774662,0.50748473
14,0.0346631,0.93780506,0.027531845
15,0.9299858,0.05595845,0.01405571
16,0.32290608,0.66031003,0.016783908
17,0.29897168,0.015170609,0.6858577
18,0.7633509,0.09255813,0.144091
19,0.14997283,0.012335733,0.83769137
20,0.7500115,0.23171164,0.018276874
21,0.026348298,0.9559185,0.017733207
22,0.9434081,0.025761325,0.030830594
23,0.4679974,0.17918152,0.3528211
24,0.010079633,0.23999923,0.7499211
25,0.31615904,0.45373264,0.23010837
26,0.71898574,0.121535614,0.15947862
27,0.030704625,0.83071285,0.13858256
28,0.16077955,0.4470987,0.39212173
29,0.3976797,0.5172252,0.0850951
30,0.92950296,0.021699868,0.048797123
31,0.931552,0.04156909,0.026878927
32,0.89115995,0.013440786,0.0953993
33,0.21660785,0.011315616,0.7720765
34,0.23771715,0.29958138,0.4627014
35,0.062138155,0.1809097,0.7569522
36,0.015845284,0.9130136,0.07114114
37,0.05022024,0.22741646,0.7223633
38,0.20840637,0.010746836,0.7808468
39,0.22874822,0.76079345,0.010458356
40,0.17047839,0.81613123,0.013390365
41,0.06599997,0.2876456,0.64635444
42,0.04914004,0.0774186,0.8734414
43,0.021369494,0.48698437,0.4916462
44,0.9373665,0.017725652,0.044907894
45,0.89993054,0.08777892,0.012290495
46,0.01237726,0.5613213,0.42630148
47,0.023644067,0.9495708,0.026785165
48,0.91784334,0.06761462,0.014542131
49,0.41231117,0.45940778,0.12828109
50,0.47522217,0.51084286,0.013934974
51,0.014749873,0.5184301,0.46682003
52,0.02045695,0.4659676,0.5135755
53,0.9143544,0.028320016,0.057325535
54,0.6965303,0.017127503,0.28634223
55,0.16625987,0.8075979,0.02614225
56,0.9242655,0.045267753,0.030466734
57,0.77891064,0.20623045,0.014858995
58,0.18477356,0.1346391,0.68058735
59,0.9220121,0.019457366,0.05853056
60,0.17605528,0.8077005,0.016244244
61,0.9438473,0.017310604,0.03884207
62,0.6736265,0.31648025,0.009893249
63,0.03856809,0.11414,0.84729195
64,0.054716375,0.49925902,0.44602463
65,0.8932633,0.012146213,0.09459048
66,0.38266313,0.597676,0.01966092
67,0.036081016,0.018410843,0.9455082
68,0.5299159,0.18986566,0.28021845
69,0.026805088,0.034787074,0.93840784
70,0.6837949,0.2937147,0.022490434
71,0.017686782,0.93760943,0.044703744
72,0.2521312,0.31076458,0.43710423
73,0.044552546,0.94346863,0.011978796
74,0.23495722,0.5330977,0.23194505
75,0.03973861,0.9452614,0.015000016
76,0.08274087,0.07424809,0.84301114
77,0.43521413,0.15125258,0.41353324
78,0.028810553,0.95637554,0.014813947
79,0.023349082,0.9541765,0.022474453
80,0.017595066,0.61255616,0.36984876
81,0.65557647,0.32799062,0.01643296
82,0.13565792,0.8456098,0.018732237
83,0.022158852,0.067040265,0.91080093
84,0.49110663,0.06827785,0.4406155
85,0.046813536,0.94269794,0.010488491
