,CCC,RMSE,CORR
0,0.9074497530080503,0.08465161415880701,0.9226786676945407
1,0.9127513184679438,0.08159348622817915,0.9251260475676005
2,0.9081404817202678,0.08472903268272794,0.9176072722504566
3,0.9048330822193144,0.0870471782745223,0.92015687083242
4,0.9041932618688017,0.08787600719116177,0.9190330028543011
5,0.928153708295069,0.0735615240107055,0.942617848307227
6,0.9029730822755831,0.08703335642960998,0.9195428736815007
7,0.90556516783224,0.08545126090104299,0.9213701559546223
8,0.897013934561809,0.09025236519996786,0.9134107390613511
9,0.8970358517956738,0.09070271048223678,0.920442856848634
10,0.912954109770915,0.08327646999833337,0.9207534732825295
11,0.9023978634900021,0.08840592150147594,0.9240922623674208
12,0.8906613989779159,0.0943745519591349,0.9152779186693742
13,0.8901450006934495,0.09219507380098972,0.905492828472838
14,0.9054056640551432,0.08597761495063592,0.9175297129794214
15,0.8973390283637188,0.08967185745289358,0.9181556356077609
16,0.9057777131424347,0.0853710281939156,0.9201022853363457
17,0.8987925021239968,0.08827820141522677,0.9095652513431224
18,0.9084668146704895,0.08454176568664802,0.9182075217990334
19,0.8934403759269818,0.09185760110831662,0.9137529584609331
