,G1,S,G2
0,0.28780437,0.62464213,0.08755354
1,0.6257111,0.121277265,0.25301164
2,0.62899864,0.18707745,0.18392396
3,0.6331516,0.13249421,0.23435424
4,0.31430072,0.10576242,0.57993686
5,0.284537,0.5939196,0.12154347
6,0.47390133,0.33492783,0.19117087
7,0.3732103,0.36811578,0.25867388
8,0.10978488,0.5140208,0.37619427
9,0.59496164,0.21196143,0.19307692
10,0.046420954,0.092740856,0.8608382
11,0.34920907,0.50936794,0.14142306
12,0.069925725,0.091371365,0.83870286
13,0.1036042,0.042644378,0.8537514
14,0.7294235,0.1457454,0.12483107
15,0.05446163,0.17503999,0.7704984
16,0.3494414,0.3597412,0.29081738
17,0.47239313,0.37609953,0.15150735
18,0.5598957,0.10188867,0.3382156
19,0.27923924,0.34039968,0.38036108
20,0.08087863,0.38278672,0.53633463
21,0.6199684,0.19137435,0.18865722
22,0.5289053,0.2616587,0.20943606
23,0.07128618,0.76059145,0.1681224
24,0.07969079,0.4277154,0.49259377
25,0.06848044,0.5492635,0.3822561
26,0.44557762,0.3599417,0.19448066
27,0.6526169,0.07921688,0.2681662
28,0.41506732,0.45274702,0.13218565
29,0.096289665,0.7492888,0.15442155
30,0.6048946,0.15287554,0.24222986
31,0.47285333,0.4203835,0.10676319
32,0.24811557,0.113306016,0.6385784
33,0.022679286,0.10928224,0.8680384
34,0.0360069,0.3593645,0.6046286
35,0.041472487,0.14015228,0.81837523
36,0.07227092,0.54505724,0.38267183
37,0.062268127,0.709673,0.22805886
38,0.27218118,0.46212605,0.26569274
39,0.2143517,0.64401466,0.14163363
40,0.6626751,0.21635695,0.12096803
41,0.5544902,0.07664148,0.36886835
42,0.04760653,0.18649982,0.76589364
43,0.5176222,0.19915928,0.2832185
44,0.103505194,0.73202944,0.16446531
45,0.54206574,0.33747604,0.12045827
46,0.30920318,0.4333966,0.25740024
47,0.6645915,0.10313794,0.23227052
48,0.5421457,0.19661468,0.2612396
49,0.07444864,0.7567464,0.16880493
50,0.33156714,0.5091368,0.15929608
51,0.0366744,0.08926209,0.87406355
52,0.24258551,0.44086787,0.31654668
53,0.14143088,0.03656388,0.8220053
54,0.18264316,0.73666555,0.08069132
55,0.1274938,0.57975423,0.2927519
56,0.47213843,0.36754465,0.16031687
57,0.27495757,0.07004314,0.6549993
58,0.12535608,0.39379835,0.48084554
59,0.3271118,0.28970724,0.38318098
60,0.71226805,0.09670542,0.1910265
61,0.63133323,0.102718845,0.26594794
62,0.2877269,0.047548804,0.66472423
63,0.40456718,0.48422185,0.11121097
64,0.46926513,0.09557451,0.43516043
65,0.14818753,0.70531154,0.14650092
66,0.090245664,0.71504,0.19471425
67,0.37415385,0.107356966,0.5184892
68,0.3911058,0.50050277,0.10839139
69,0.6310286,0.14131764,0.22765379
70,0.1289694,0.7852059,0.08582475
71,0.11906095,0.77170485,0.10923416
72,0.1114082,0.7964757,0.092116036
73,0.4110488,0.32965916,0.25929204
74,0.63244575,0.21078385,0.1567704
75,0.5763165,0.2466852,0.17699829
76,0.06972508,0.68295145,0.24732345
77,0.41590893,0.26517823,0.31891277
78,0.44093373,0.092589155,0.46647713
79,0.05446163,0.17503999,0.7704984
80,0.4670185,0.24099952,0.291982
81,0.120583355,0.62759966,0.251817
82,0.5402262,0.11835135,0.3414224
83,0.23782608,0.6230776,0.13909636
84,0.650345,0.084567234,0.26508766
85,0.5585545,0.29422864,0.14721686
86,0.38523343,0.29191154,0.32285503
87,0.53242517,0.15501107,0.31256378
88,0.6935268,0.11733271,0.18914056
89,0.7342548,0.12088743,0.14485785
90,0.5392085,0.14852813,0.31226343
91,0.5909607,0.29426953,0.114769764
92,0.05654418,0.37038618,0.57306963
93,0.040723816,0.46647674,0.49279946
94,0.067553304,0.04375711,0.8886895
95,0.64482474,0.18179213,0.17338312
96,0.076833785,0.3095957,0.61357045
97,0.5189107,0.21373565,0.2673536
98,0.4728834,0.28777862,0.23933795
99,0.030888373,0.3460997,0.6230119
100,0.583299,0.19422288,0.22247814
101,0.61054224,0.23443761,0.15502015
102,0.041816548,0.13597403,0.8222094
103,0.060543567,0.04097328,0.89848316
104,0.64055294,0.18161589,0.17783113
105,0.609153,0.1990018,0.19184513
106,0.027244208,0.22864622,0.7441095
107,0.25152296,0.6540037,0.09447334
108,0.40351647,0.500506,0.09597759
109,0.30902746,0.051914345,0.6390582
110,0.353285,0.35127306,0.295442
111,0.5126091,0.24853344,0.23885743
112,0.3923041,0.22282158,0.38487428
113,0.5175009,0.27999777,0.20250136
114,0.38251776,0.5159753,0.10150698
115,0.07125408,0.3678084,0.56093746
116,0.04785728,0.04513851,0.90700424
117,0.5130937,0.17285809,0.3140482
118,0.0833346,0.06841901,0.8482464
119,0.100627676,0.7771082,0.12226413
120,0.4463984,0.42373222,0.12986937
121,0.10299727,0.35214978,0.5448529
122,0.059927873,0.23687887,0.7031933
123,0.6682952,0.13293204,0.19877273
124,0.57391614,0.17079659,0.2552873
125,0.061738137,0.74568874,0.19257316
126,0.616862,0.20587552,0.17726249
127,0.06832399,0.04669517,0.88498086
128,0.36819685,0.09916867,0.5326345
129,0.27812606,0.5951496,0.12672436
130,0.15853961,0.7017619,0.13969849
131,0.56940836,0.22824433,0.20234732
132,0.32834557,0.08728114,0.58437335
133,0.15591659,0.6499632,0.1941202
134,0.5629223,0.27961776,0.15745994
135,0.5330907,0.33212614,0.1347832
136,0.5244718,0.32063267,0.15489557
137,0.030631429,0.14486592,0.8245026
138,0.3177396,0.32809055,0.3541698
139,0.423749,0.32885697,0.24739404
140,0.1299554,0.43123782,0.4388068
141,0.120583355,0.62759966,0.251817
142,0.13622953,0.64610326,0.21766718
143,0.62865233,0.1793979,0.19194974
144,0.2921164,0.32166594,0.38621768
145,0.47214437,0.31198645,0.21586922
146,0.36931205,0.17116325,0.45952472
147,0.62865233,0.1793979,0.19194974
148,0.060599584,0.33911395,0.6002865
149,0.45651028,0.3252689,0.21822093
150,0.15006147,0.57973737,0.27020115
151,0.65248,0.14279883,0.20472112
152,0.61372423,0.15814115,0.22813468
153,0.3755633,0.46510965,0.15932707
154,0.62996274,0.086534485,0.2835028
155,0.43042853,0.37647316,0.19309834
156,0.06863585,0.65533054,0.2760336
157,0.347411,0.39257893,0.26001
158,0.44127432,0.23162435,0.32710135
159,0.107782915,0.45586702,0.43635008
160,0.6710738,0.2007177,0.12820847
161,0.029065259,0.29315382,0.6777809
162,0.035227682,0.3491005,0.61567175
163,0.05778571,0.7692249,0.17298941
164,0.0639925,0.14762771,0.7883798
165,0.2241564,0.42329392,0.35254964
166,0.09291059,0.08008297,0.8270064
167,0.09878033,0.41399652,0.48722318
168,0.48977175,0.15377717,0.35645103
169,0.07188465,0.5131423,0.41497308
170,0.33812258,0.5208168,0.14106062
171,0.14801677,0.03068812,0.8212951
172,0.24133481,0.65274376,0.10592143
173,0.22022499,0.15777582,0.62199914
174,0.15421203,0.76134384,0.08444411
175,0.3260478,0.17356655,0.5003856
176,0.5327327,0.29060367,0.17666358
177,0.11891879,0.6491919,0.23188928
178,0.109661646,0.043414257,0.8469241
179,0.04313556,0.06875729,0.88810724
180,0.07698858,0.53941196,0.38359943
181,0.043447714,0.3384998,0.61805254
182,0.6601387,0.16211931,0.17774202
183,0.05875808,0.7739708,0.16727115
184,0.71616435,0.113926135,0.16990943
185,0.32225376,0.39008537,0.28766087
186,0.43215477,0.32442647,0.24341883
187,0.698023,0.09801814,0.20395891
188,0.13382241,0.77339345,0.09278415
189,0.13631345,0.76307195,0.100614585
190,0.2339385,0.09255082,0.6735106
191,0.5798588,0.06912848,0.35101274
192,0.36251867,0.3752531,0.26222822
193,0.53698945,0.08076289,0.38224763
194,0.06622197,0.62455004,0.30922803
195,0.55253756,0.16134591,0.28611654
196,0.5166525,0.27272308,0.2106244
197,0.46295702,0.35485128,0.18219174
198,0.09512123,0.32373354,0.5811452
199,0.37573472,0.28017357,0.3440917
200,0.09454662,0.72112936,0.18432403
201,0.65253484,0.19779676,0.14966843
202,0.6315217,0.091467865,0.2770104
203,0.3662818,0.43381366,0.19990458
204,0.115971915,0.6007267,0.2833014
205,0.60544103,0.26842257,0.12613642
206,0.49596047,0.18149278,0.32254678
207,0.08087863,0.38278672,0.53633463
208,0.51756024,0.23716216,0.24527757
209,0.46705288,0.38958117,0.14336601
210,0.49740425,0.09135109,0.41124463
211,0.443063,0.30337545,0.25356156
212,0.46582678,0.064279154,0.46989402
213,0.3374521,0.37228227,0.29026568
214,0.52727807,0.14491962,0.3278023
215,0.5450389,0.16814668,0.28681448
216,0.05145336,0.38872883,0.5598178
217,0.4725065,0.25072888,0.27676463
218,0.085915275,0.5337555,0.38032925
219,0.6961391,0.10626409,0.19759682
220,0.33284232,0.30962318,0.35753453
221,0.058136128,0.052862246,0.88900155
222,0.28780437,0.62464213,0.08755354
223,0.2990547,0.45759842,0.24334687
224,0.12960504,0.0316619,0.8387331
225,0.7016861,0.109377086,0.18893684
226,0.076040626,0.18182516,0.7421342
227,0.46783483,0.17393473,0.35823038
228,0.30878517,0.5857679,0.105446875
229,0.3402248,0.48717535,0.17259978
230,0.71218336,0.14890502,0.13891163
231,0.23155291,0.16561726,0.6028299
232,0.4093762,0.3419084,0.24871545
233,0.4420252,0.28043658,0.27753824
234,0.47617298,0.23838045,0.28544655
235,0.5487187,0.28496662,0.16631469
236,0.5640969,0.07523917,0.3606639
237,0.10454786,0.7256329,0.16981927
238,0.491033,0.37587482,0.1330922
239,0.028848542,0.099635914,0.8715155
240,0.5081156,0.27333397,0.21855046
241,0.45377183,0.055860028,0.4903682
242,0.5853613,0.25849146,0.15614726
243,0.6095185,0.18390745,0.20657404
244,0.42387545,0.063008256,0.51311624
245,0.14034799,0.7863673,0.07328467
246,0.5626137,0.31200752,0.12537877
247,0.665177,0.09811968,0.23670334
248,0.49663445,0.36630002,0.13706553
249,0.4688457,0.07069788,0.4604564
250,0.25230482,0.5601801,0.187515
251,0.64200693,0.19827887,0.15971419
252,0.2778683,0.6262537,0.09587799
253,0.10260171,0.52081424,0.37658408
254,0.5719622,0.14905277,0.27898508
255,0.65127265,0.14094183,0.20778549
256,0.6582455,0.1770885,0.16466597
257,0.5193748,0.33281958,0.14780562
258,0.018126318,0.12563576,0.856238
259,0.5405906,0.19298795,0.26642144
260,0.5759122,0.10195678,0.322131
261,0.28489718,0.22899236,0.4861105
262,0.09106743,0.59815365,0.31077892
263,0.45380023,0.41200325,0.13419652
264,0.09024101,0.2201138,0.6896452
265,0.13923019,0.12149783,0.739272
266,0.67279375,0.1008919,0.22631435
267,0.38173798,0.5257489,0.09251306
268,0.1274938,0.57975423,0.2927519
269,0.13102342,0.7843949,0.084581695
270,0.09873625,0.04107626,0.8601874
271,0.3327834,0.3457485,0.3214681
272,0.6694302,0.11746469,0.21310513
273,0.5445586,0.12154323,0.33389816
274,0.48691988,0.16566437,0.34741575
275,0.53183,0.28786263,0.18030737
276,0.064995766,0.41076916,0.5242351
277,0.24615213,0.3682494,0.38559848
278,0.3892096,0.4304592,0.18033119
279,0.1066245,0.4784763,0.41489926
280,0.47051603,0.41621804,0.11326602
281,0.6119779,0.26562613,0.122395955
282,0.32617053,0.5285074,0.14532202
283,0.48030898,0.20332174,0.3163693
284,0.09976125,0.08800414,0.81223464
285,0.68053126,0.099503554,0.21996519
286,0.49691558,0.07720803,0.4258764
287,0.48071668,0.26305327,0.25622997
288,0.060305532,0.5092175,0.43047693
289,0.61628324,0.17591554,0.20780124
290,0.072072044,0.2756177,0.6523103
291,0.34768113,0.34692842,0.30539048
292,0.057922304,0.07899592,0.8630818
293,0.3873654,0.36636055,0.24627407
294,0.070062526,0.47624803,0.45368937
295,0.28785002,0.51556534,0.1965846
296,0.018679649,0.13794991,0.8433704
297,0.6249906,0.21789458,0.1571148
298,0.08647329,0.6623337,0.251193
299,0.6441384,0.15615954,0.19970207
300,0.25230482,0.5601801,0.187515
301,0.60567814,0.22017932,0.17414257
302,0.09106743,0.59815365,0.31077892
303,0.054817338,0.6148448,0.33033782
304,0.4256249,0.31749883,0.2568763
305,0.4757669,0.4076142,0.11661894
306,0.054033753,0.6475539,0.29841235
307,0.32511213,0.39752328,0.2773646
308,0.10288866,0.3049626,0.5921488
309,0.37009788,0.07783512,0.552067
310,0.2919748,0.20609878,0.5019264
311,0.05627328,0.7148872,0.22883953
312,0.6022215,0.083720334,0.3140582
313,0.573475,0.291552,0.13497299
