,C10,SVEC,RAW
0,0.2733743,0.56015927,0.16646646
1,0.6610922,0.15180714,0.18710056
2,0.20264198,0.5934668,0.2038912
3,0.22942835,0.5855265,0.18504517
4,0.18334381,0.19836254,0.61829364
5,0.18419544,0.21845576,0.59734875
6,0.6012592,0.2233787,0.17536211
7,0.24649301,0.20575592,0.5477511
8,0.19338875,0.19143066,0.6151806
9,0.25016126,0.5755375,0.17430127
10,0.28066787,0.585803,0.13352919
11,0.21566999,0.17024079,0.6140892
12,0.21705243,0.5942341,0.18871346
13,0.6343682,0.14716135,0.21847042
14,0.25188684,0.5706447,0.17746848
15,0.2842226,0.5480788,0.16769862
16,0.67960644,0.14413552,0.176258
17,0.2953507,0.5048612,0.19978815
18,0.5155117,0.271496,0.21299233
19,0.21934965,0.5976766,0.18297373
20,0.2730209,0.15572338,0.57125574
21,0.5601448,0.27833465,0.16152057
22,0.60635126,0.1793463,0.21430244
23,0.22876358,0.5679485,0.20328785
24,0.18650387,0.25377032,0.55972576
25,0.61349565,0.13125893,0.25524545
26,0.6032253,0.10199946,0.2947753
27,0.24223654,0.56171125,0.19605222
28,0.6569598,0.12735221,0.21568799
29,0.620074,0.19368619,0.18623987
30,0.6466042,0.18743433,0.1659615
31,0.20750582,0.17124918,0.621245
32,0.23782,0.20542507,0.55675495
33,0.1703685,0.62072194,0.2089096
34,0.15711525,0.20404819,0.6388365
35,0.21657884,0.60740525,0.17601588
36,0.19755962,0.20044445,0.60199594
37,0.59317935,0.22376421,0.18305641
38,0.25063112,0.5696993,0.17966954
39,0.66020405,0.12756373,0.21223223
40,0.25392088,0.5639632,0.18211597
41,0.16136874,0.24463694,0.59399426
42,0.18976009,0.20879725,0.60144275
43,0.1942339,0.14961037,0.6561557
44,0.55730283,0.14754081,0.29515636
45,0.20372272,0.5989709,0.19730633
46,0.17208987,0.608982,0.21892808
47,0.19777814,0.5830014,0.21922046
48,0.34735322,0.50763696,0.14500985
49,0.19144143,0.61211914,0.1964394
50,0.16322316,0.27737403,0.5594028
51,0.5465298,0.25467882,0.19879131
52,0.2593702,0.5637756,0.17685415
53,0.16197772,0.24224532,0.595777
54,0.22854061,0.26387015,0.5075892
55,0.5364958,0.21534127,0.24816287
56,0.21578677,0.52964383,0.25456938
57,0.6021921,0.22383565,0.1739722
58,0.20264749,0.28785032,0.50950223
59,0.16085039,0.21254106,0.6266085
60,0.25869113,0.573381,0.16792783
61,0.20617442,0.1935794,0.6002462
62,0.21401136,0.580227,0.20576164
63,0.21955602,0.5444269,0.23601712
64,0.22114165,0.62600344,0.15285489
65,0.21373986,0.14513204,0.6411281
66,0.19269873,0.22769882,0.5796024
67,0.14377575,0.65266836,0.20355593
68,0.1829658,0.6191333,0.19790088
69,0.17524606,0.26860988,0.55614406
70,0.16517755,0.63525635,0.19956616
71,0.5559083,0.17539547,0.26869622
72,0.22603208,0.15483736,0.61913055
73,0.25050542,0.54841346,0.20108113
74,0.60599947,0.19246942,0.20153108
75,0.4733222,0.33794752,0.1887303
76,0.14169383,0.23025963,0.6280466
77,0.12773179,0.26750284,0.60476536
78,0.2593915,0.56206465,0.17854388
79,0.62471956,0.18025269,0.19502775
80,0.2127599,0.20016634,0.5870738
81,0.193106,0.61633354,0.19056047
82,0.30338946,0.54673195,0.14987858
83,0.5607075,0.24759132,0.19170111
84,0.18501332,0.5944179,0.22056879
85,0.6132114,0.16335317,0.22343546
86,0.58975226,0.19527096,0.21497676
87,0.18304068,0.25506714,0.56189215
88,0.20615716,0.18752356,0.6063193
89,0.6187192,0.1960734,0.18520746
90,0.13906848,0.2688349,0.5920966
91,0.21949822,0.58374417,0.19675761
92,0.22819398,0.21259665,0.5592094
93,0.23479876,0.12522544,0.6399758
94,0.24331625,0.56147206,0.19521172
95,0.5723474,0.20550306,0.22214957
96,0.2972286,0.5340506,0.16872084
97,0.52894497,0.27973288,0.1913222
98,0.17660585,0.24175876,0.5816354
99,0.6060224,0.1921651,0.20181245
100,0.12707427,0.30491894,0.56800675
101,0.54266804,0.2710804,0.18625163
102,0.5699792,0.24494678,0.185074
103,0.17117539,0.14562361,0.68320096
104,0.602138,0.17861012,0.21925192
105,0.18365806,0.19242454,0.6239174
106,0.5552418,0.2910339,0.15372425
107,0.28399324,0.55049425,0.1655125
108,0.18533386,0.2057457,0.6089204
109,0.25091252,0.13780282,0.6112846
110,0.2621997,0.56549126,0.17230906
111,0.25158143,0.12539877,0.62301975
112,0.20146011,0.592893,0.20564693
113,0.15609784,0.64165217,0.20225002
114,0.56673586,0.20309128,0.23017289
115,0.5744904,0.24282086,0.18268877
116,0.29173306,0.53962994,0.168637
117,0.17168757,0.62088674,0.20742567
118,0.6029834,0.23526423,0.16175231
119,0.24587926,0.124366604,0.6297541
120,0.23946281,0.5489696,0.21156757
121,0.1791466,0.21085842,0.60999495
122,0.22206023,0.5907221,0.18721765
123,0.25492996,0.5347002,0.21036981
124,0.23128141,0.6142555,0.15446314
125,0.5604332,0.26728982,0.17227697
126,0.20301951,0.6040695,0.19291094
127,0.6056189,0.13826501,0.25611603
128,0.32119298,0.5224831,0.15632398
129,0.6551863,0.13565893,0.2091548
130,0.27008057,0.5864617,0.14345768
131,0.5429227,0.16973059,0.28734666
132,0.20963916,0.58487725,0.20548354
133,0.25515023,0.5740444,0.17080536
134,0.27062562,0.12561308,0.6037613
135,0.30047306,0.5461256,0.15340132
136,0.27288908,0.56088686,0.16622403
137,0.6280495,0.16363405,0.2083164
138,0.22245415,0.56024164,0.21730424
139,0.60402536,0.18941523,0.20655945
140,0.12244298,0.6408803,0.23667666
141,0.65549916,0.17464279,0.16985811
142,0.21864635,0.5649404,0.21641329
143,0.21182428,0.14011176,0.6480639
144,0.5305308,0.23890767,0.23056152
145,0.21420024,0.58601046,0.19978935
146,0.5791955,0.22131163,0.19949287
147,0.34970385,0.10629742,0.5439987
148,0.6314737,0.14181013,0.22671613
149,0.16917275,0.60479844,0.22602881
150,0.25158447,0.5951338,0.15328172
151,0.20385972,0.24651876,0.5496215
152,0.2196201,0.24314901,0.5372309
153,0.5982804,0.20102648,0.20069319
154,0.17165543,0.6203098,0.20803475
155,0.16777791,0.2239654,0.60825664
156,0.25881588,0.57036906,0.17081505
157,0.2361466,0.580956,0.18289748
158,0.25018886,0.57078665,0.17902447
159,0.13711198,0.58966506,0.27322292
160,0.26022935,0.19614108,0.5436296
161,0.21871631,0.1733331,0.60795057
162,0.5984579,0.15282935,0.24871278
163,0.17110369,0.59934926,0.22954704
164,0.19371283,0.16691348,0.63937366
165,0.1349333,0.2619913,0.60307544
166,0.18035667,0.21937788,0.6002655
167,0.24315993,0.17445597,0.5823841
168,0.2477821,0.5890453,0.16317266
169,0.6547564,0.15060315,0.19464043
170,0.19062643,0.58879405,0.22057949
171,0.15729453,0.21652599,0.6261795
